SURVEY: DES
SNID: 1334087
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            41.008358               # deg
DEC:          -0.467395               # deg
MWEBV: 0.031 # MW E(B-V)
MWEBV_ERR:    0.002                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57332.566
REDSHIFT_HELIO: 0.26720 +- 0.00100
REDSHIFT_CMB: 0.26646 +- 0.00100
VPEC: 57.898
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        40990
HOSTGAL_PHOTOZ:    0.3064 +-  0.0465   # (HELIO)
HOSTGAL_SPECZ:     0.2672 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     2.2500              # arcSec
HOSTGAL_LOGMASS: 10.951 +- 0.057
HOSTGAL_MAG:            20.99    19.56    19.13    18.83    # griz
HOSTGAL_SB_FLUXCAL:     22.38    98.10   123.87   198.49    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  27
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57311.299 DES-z S2 9.5980 17.885 30.675 1.950 24.22 3.980 32768 1.150
OBS: 57315.206 DES-g S2 8.4905 7.9224 30.486 3.170 7.86 4.050 0 0.950
OBS: 57315.208 DES-r S2 16.418 14.019 30.461 2.920 12.53 3.720 0 1.090
OBS: 57315.211 DES-z S2 9.7880 33.619 30.637 2.950 28.79 4.030 32768 1.100
OBS: 57319.134 DES-r S2 70.737 20.886 30.707 2.490 27.20 3.780 0 1.000
OBS: 57319.137 DES-i S2 36.173 28.719 30.965 2.750 32.72 3.940 0 1.040
OBS: 57319.137 DES-z S2 28.902 37.795 30.640 2.550 36.98 4.020 32768 1.060
OBS: 57325.106 DES-g S2 145.02 35.117 30.747 2.570 33.07 4.240 0 1.010
OBS: 57325.113 DES-z S2 198.00 46.975 30.643 2.030 35.71 3.835 0 0.990
OBS: 57329.177 DES-z S2 212.91 27.773 30.645 2.430 30.22 4.040 32768 1.070
OBS: 57339.117 DES-g S2 330.79 7.8807 30.662 3.170 7.73 4.010 0 1.170
OBS: 57339.123 DES-z S2 202.94 28.630 30.696 2.740 29.28 4.030 32768 1.140
OBS: 57345.234 DES-z S2 232.91 25.857 30.674 3.085 21.63 4.010 0 1.100
OBS: 57355.210 DES-g S2 118.30 13.778 30.620 2.070 24.06 4.200 0 1.070
OBS: 57355.212 DES-r S2 243.11 14.722 30.694 1.890 23.36 3.810 0 1.140
OBS: 57355.214 DES-i S2 234.32 17.361 30.946 1.770 30.55 3.930 0 1.120
OBS: 57355.215 DES-z S2 165.16 23.823 30.629 1.790 35.29 4.010 32768 1.180
OBS: 57365.107 DES-g S2 50.660 3.9158 30.684 1.790 7.55 4.030 0 1.090
OBS: 57372.100 DES-g S2 32.193 5.7867 30.690 2.730 8.65 4.080 0 1.160
OBS: 57372.105 DES-z S2 151.30 22.331 30.622 2.090 26.94 4.070 32768 1.100
OBS: 57385.064 DES-g S2 22.895 4.4185 30.714 2.310 7.30 4.020 0 1.110
OBS: 57389.118 DES-z S2 104.89 26.848 30.637 2.180 30.33 4.030 32768 1.160
OBS: 57396.103 DES-z S2 63.027 19.709 30.589 2.119 23.55 4.025 0 1.140
OBS: 57403.097 DES-g S2 21.436 11.535 30.657 1.910 16.24 4.200 0 0.980
OBS: 57403.099 DES-r S2 55.890 17.588 30.715 1.670 19.76 3.730 0 1.130
OBS: 57403.101 DES-i S2 68.371 17.379 30.959 1.620 30.13 3.900 0 1.170
OBS: 57403.103 DES-z S2 57.582 18.604 30.631 1.671 27.81 4.015 0 1.090
END: 
