SURVEY: DES
SNID: 1334084
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            41.734005               # deg
DEC:          -0.690615               # deg
MWEBV: 0.034 # MW E(B-V)
MWEBV_ERR:    0.002                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57330.527
REDSHIFT_HELIO: 0.13430 +- 0.00100
REDSHIFT_CMB: 0.13358 +- 0.00099
VPEC: -106.201
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        40993
HOSTGAL_PHOTOZ:    0.1279 +-  0.0651   # (HELIO)
HOSTGAL_SPECZ:     0.1343 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.1800              # arcSec
HOSTGAL_LOGMASS: 10.037 +- 0.065
HOSTGAL_MAG:            20.07    19.51    19.21    19.06    # griz
HOSTGAL_SB_FLUXCAL:    186.36   329.58   465.38   486.71    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  37
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57315.206 DES-g S2 -14.240 25.384 30.472 3.150 8.13 3.700 0 1.090
OBS: 57315.208 DES-r S2 -19.059 35.511 30.462 2.950 12.52 3.660 0 1.050
OBS: 57315.210 DES-i S2 -30.147 40.068 30.816 2.680 21.33 3.890 0 0.920
OBS: 57315.213 DES-z S2 -22.023 41.561 30.604 3.053 20.57 3.920 0 0.950
OBS: 57319.134 DES-r S2 47.547 42.764 30.698 2.470 27.15 3.720 0 1.040
OBS: 57319.137 DES-i S2 15.921 45.089 30.973 2.780 32.53 3.930 0 0.940
OBS: 57319.139 DES-z S2 -11.082 41.681 30.638 2.634 26.04 3.925 0 1.000
OBS: 57325.106 DES-g S2 350.58 67.111 30.615 2.510 33.50 3.940 0 0.820
OBS: 57325.113 DES-z S2 242.96 64.520 30.641 1.961 33.81 3.820 0 0.970
OBS: 57329.173 DES-i S2 599.01 35.225 30.971 2.220 22.03 3.880 0 0.960
OBS: 57329.175 DES-z S2 435.12 35.137 30.626 2.351 21.57 3.915 0 0.890
OBS: 57339.122 DES-i S2 699.45 40.759 30.982 2.910 21.10 3.920 0 0.870
OBS: 57339.124 DES-z S2 437.10 38.811 30.684 2.739 20.84 3.915 0 0.930
OBS: 57345.227 DES-g S2 523.08 25.434 30.654 2.800 8.13 3.680 0 1.160
OBS: 57345.229 DES-r S2 756.12 32.855 30.707 2.850 11.73 3.630 0 1.090
OBS: 57345.231 DES-i S2 564.46 41.761 30.968 3.170 21.19 3.890 0 1.090
OBS: 57345.234 DES-z S2 382.53 42.477 30.669 3.166 21.79 3.920 0 0.960
OBS: 57355.210 DES-g S2 193.19 33.066 30.587 2.010 24.60 3.900 0 0.980
OBS: 57355.212 DES-r S2 450.34 35.548 30.679 1.860 23.28 3.780 0 0.920
OBS: 57355.214 DES-i S2 432.14 33.669 30.940 1.760 30.30 3.930 0 0.900
OBS: 57355.217 DES-z S2 342.06 29.895 30.623 1.703 25.07 3.920 0 0.860
OBS: 57365.107 DES-g S2 88.302 17.474 30.647 1.740 7.76 3.700 0 1.180
OBS: 57365.112 DES-i S2 384.32 26.214 30.942 1.500 18.81 3.840 0 1.080
OBS: 57365.115 DES-z S2 370.99 22.040 30.580 1.440 16.06 3.931 0 0.980
OBS: 57372.102 DES-r S2 188.51 27.696 30.714 2.370 11.77 3.650 0 1.090
OBS: 57372.104 DES-i S2 265.28 31.325 30.957 2.100 19.87 3.860 0 0.880
OBS: 57372.107 DES-z S2 296.53 29.624 30.627 2.008 19.32 3.964 0 0.890
OBS: 57385.067 DES-r S2 128.57 23.183 30.743 1.880 10.55 3.610 0 1.180
OBS: 57385.069 DES-i S2 130.13 28.244 30.975 1.880 19.30 3.850 0 0.820
OBS: 57385.071 DES-z S2 130.59 24.239 30.663 1.700 19.00 3.919 0 1.000
OBS: 57389.111 DES-r S2 101.19 25.986 30.728 2.150 11.79 3.630 0 1.130
OBS: 57389.113 DES-i S2 121.37 33.079 30.970 2.270 22.43 3.890 0 1.060
OBS: 57389.116 DES-z S2 86.860 30.884 30.619 2.109 21.75 3.920 0 0.980
OBS: 57396.096 DES-g S2 36.220 20.290 30.654 2.330 8.53 3.700 0 1.050
OBS: 57396.099 DES-r S2 77.662 26.530 30.718 2.210 12.42 3.670 0 1.160
OBS: 57396.101 DES-i S2 94.708 31.552 30.953 2.040 24.15 3.870 0 0.960
OBS: 57396.104 DES-z S2 72.001 35.279 30.587 2.106 23.82 3.915 0 0.870
END: 
