SURVEY: DES
SNID: 1297465
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            51.795311               # deg
DEC:         -27.822104               # deg
MWEBV: 0.008 # MW E(B-V)
MWEBV_ERR:    0.000                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     56935.137
REDSHIFT_HELIO: 0.27840 +- 0.00100
REDSHIFT_CMB: 0.27799 +- 0.00100
VPEC: 33.469
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        27213
HOSTGAL_PHOTOZ:    0.3338 +-  0.0682   # (HELIO)
HOSTGAL_SPECZ:     0.2784 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     2.4800              # arcSec
HOSTGAL_LOGMASS: 10.068 +- 0.001
HOSTGAL_MAG:            22.49    21.57    21.11    20.86    # griz
HOSTGAL_SB_FLUXCAL:     12.47    24.02    31.80    44.66    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  62
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 56912.258 DES-z C3 -0.56600 7.8292 31.299 2.357 12.69 4.044 0 0.680
OBS: 56912.304 DES-r C3 -3.1500 6.0796 31.857 2.160 21.79 4.090 0 0.810
OBS: 56912.320 DES-i C3 -2.6230 5.1905 31.687 1.963 17.00 4.025 0 0.710
OBS: 56915.221 DES-g C3 6.6870 6.0632 30.868 2.998 8.01 4.368 0 0.830
OBS: 56916.204 DES-g C3 4.1916 7.0042 29.814 2.758 4.48 4.264 0 0.880
OBS: 56920.196 DES-g C3 19.250 2.5342 30.878 2.452 4.11 4.210 0 0.850
OBS: 56920.205 DES-r C3 34.946 3.1177 31.839 2.007 10.43 3.903 0 0.760
OBS: 56920.221 DES-i C3 35.364 3.4769 31.676 1.892 10.78 3.928 0 0.620
OBS: 56920.245 DES-z C3 34.651 4.5747 31.268 1.950 8.69 4.058 0 0.630
OBS: 56925.188 DES-g C3 85.350 2.8374 30.867 2.433 4.04 4.153 0 0.900
OBS: 56925.306 DES-r C3 116.13 3.7121 31.857 2.330 9.69 3.911 0 0.710
OBS: 56925.329 DES-i C3 112.91 3.5654 31.676 1.921 10.46 3.938 0 0.690
OBS: 56927.177 DES-z C3 121.96 7.1910 31.202 2.144 12.17 4.058 0 0.700
OBS: 56932.162 DES-g C3 186.57 8.7353 30.782 3.105 8.90 4.421 0 0.870
OBS: 56932.172 DES-r C3 210.82 5.8053 31.770 2.575 14.67 3.976 0 0.670
OBS: 56932.188 DES-i C3 205.80 4.8135 31.622 2.171 11.71 3.934 0 0.680
OBS: 56933.175 DES-z C3 176.96 42.793 30.360 2.447 34.52 3.965 229376 0.820
OBS: 56935.311 DES-z C3 174.48 35.750 31.283 4.460 25.14 4.020 65536 0.570
OBS: 56936.244 DES-r C3 242.21 7.5615 31.845 2.472 21.03 4.077 0 0.750
OBS: 56936.260 DES-i C3 236.71 6.9538 31.681 2.618 16.04 3.980 0 0.660
OBS: 56936.312 DES-g C3 200.61 8.9400 30.893 2.671 13.79 4.410 0 0.870
OBS: 56943.133 DES-z C3 140.29 6.8161 31.259 2.197 11.90 4.052 0 0.710
OBS: 56943.346 DES-g C3 166.31 6.2483 30.908 2.283 10.69 4.420 0 0.900
OBS: 56943.355 DES-r C3 237.95 5.1787 31.858 2.116 16.61 4.017 0 0.790
OBS: 56944.130 DES-i C3 234.98 6.5962 31.584 2.493 12.89 3.988 0 0.610
OBS: 56949.350 DES-i C3 200.86 3.7283 31.670 1.619 12.32 3.938 0 0.690
OBS: 56950.112 DES-g C3 116.27 4.0842 30.846 3.016 4.78 4.229 0 0.830
OBS: 56950.122 DES-r C3 199.63 4.7367 31.809 2.469 11.51 3.943 0 0.630
OBS: 56956.155 DES-z C3 79.674 4.9934 31.127 1.536 10.95 4.061 0 0.690
OBS: 56956.313 DES-i C3 141.96 5.4437 31.497 1.990 13.81 3.997 0 0.660
OBS: 56957.130 DES-g C3 67.081 4.4306 30.768 3.220 4.81 4.254 0 0.810
OBS: 56957.148 DES-r C3 147.60 4.5657 31.719 2.455 10.64 3.926 0 0.690
OBS: 56960.300 DES-i C3 116.71 6.7838 31.439 2.324 13.41 3.991 0 0.720
OBS: 56961.308 DES-z C3 73.470 8.4932 31.244 2.346 13.62 4.037 0 0.750
OBS: 56963.255 DES-g C3 45.099 10.288 30.140 2.411 9.37 4.416 0 0.930
OBS: 56963.265 DES-r C3 111.98 15.699 30.466 2.242 18.06 4.034 0 0.920
OBS: 56966.129 DES-i C3 114.60 8.8905 31.662 2.589 21.76 4.058 0 0.720
OBS: 56966.229 DES-z C3 83.258 9.2271 31.247 2.101 16.04 3.967 0 0.790
OBS: 56973.143 DES-g C3 18.897 2.3282 30.905 1.954 4.92 4.240 0 0.820
OBS: 56973.152 DES-r C3 73.155 3.3751 31.839 1.880 11.93 3.980 0 0.720
OBS: 56973.244 DES-i C3 110.33 3.8097 31.669 1.769 12.68 4.000 0 0.710
OBS: 56973.268 DES-z C3 80.401 5.0553 31.244 1.759 10.99 4.047 0 0.730
OBS: 56980.207 DES-g C3 14.278 1.5736 30.905 1.610 4.08 4.166 0 0.860
OBS: 56980.217 DES-r C3 56.657 2.4522 31.833 1.514 10.12 3.940 0 0.800
OBS: 56980.233 DES-i C3 92.431 3.2503 31.647 1.517 12.86 4.002 0 0.770
OBS: 56980.255 DES-z C3 78.535 4.7980 31.193 1.521 11.81 4.066 65536 0.780
OBS: 56987.208 DES-g C3 10.809 2.0736 30.922 2.000 4.42 4.167 0 0.840
OBS: 56987.233 DES-i C3 71.105 3.2627 31.679 1.668 11.47 3.922 0 0.680
OBS: 56987.253 DES-z C3 58.876 5.4062 31.254 1.810 11.77 4.055 0 0.710
OBS: 56990.208 DES-g C3 13.239 2.9279 30.828 2.365 4.79 4.232 0 0.840
OBS: 56990.217 DES-r C3 36.177 4.1118 31.668 2.199 10.96 3.934 0 0.700
OBS: 56990.238 DES-i C3 50.999 10.431 31.231 2.284 19.26 3.987 98304 0.840
OBS: 56990.245 DES-z C3 56.810 16.783 30.934 2.305 19.75 4.064 98304 0.710
OBS: 56992.076 DES-z C3 41.180 7.0315 31.304 2.258 12.58 4.052 0 0.650
OBS: 57001.175 DES-g C3 3.3250 4.7666 30.917 1.859 11.13 4.456 0 0.910
OBS: 57001.183 DES-r C3 31.699 3.8747 31.850 1.732 16.54 4.034 0 0.780
OBS: 57001.199 DES-i C3 42.659 4.2080 31.667 1.811 14.50 3.990 0 0.730
OBS: 57001.238 DES-z C3 39.027 9.0795 31.202 2.777 11.49 4.064 0 0.670
OBS: 57005.241 DES-g C3 9.6750 4.3886 30.883 2.625 7.48 4.373 0 0.880
OBS: 57005.249 DES-r C3 25.919 4.2422 31.831 2.163 13.12 3.997 0 0.680
OBS: 57008.040 DES-i C3 34.821 4.1885 31.658 1.975 12.95 4.001 0 0.710
OBS: 57008.065 DES-z C3 25.407 6.0842 31.217 2.016 11.28 4.062 0 0.680
END: 
