SURVEY: DES
SNID: 1295027
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:       101
MASK_FLUXCOR_SNANA:    3
RA:            35.432739               # deg
DEC:          -6.940557               # deg
MWEBV: 0.024 # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     56909.871
REDSHIFT_HELIO: 0.42660 +- 0.00100
REDSHIFT_CMB: 0.42579 +- 0.00100
VPEC: 101.981
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        36123
HOSTGAL_PHOTOZ:    0.4263 +-  0.0695   # (HELIO)
HOSTGAL_SPECZ:     0.4268 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.5800              # arcSec
HOSTGAL_LOGMASS: 10.091 +- 0.025
HOSTGAL_MAG:            23.31    22.21    21.81    21.55    # griz
HOSTGAL_SB_FLUXCAL:     10.57    28.76    44.67    56.09    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  71
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 56887.268 DES-g X2 -3.0350 7.6596 30.684 2.500 11.75 4.290 0 1.020
OBS: 56887.270 DES-r X2 -17.109 10.852 30.750 2.210 15.84 4.000 0 0.840
OBS: 56887.272 DES-i X2 1.0244 14.276 31.014 2.330 25.04 4.020 0 0.830
OBS: 56887.275 DES-z X2 -5.6040 13.095 30.712 2.164 23.10 4.120 0 0.920
OBS: 56891.406 DES-g X2 5.3632 5.3859 30.746 2.260 7.60 4.130 0 0.890
OBS: 56891.409 DES-r X2 25.255 6.9275 30.779 2.060 12.27 3.960 0 1.020
OBS: 56891.411 DES-i X2 24.874 10.704 31.012 1.960 23.93 4.080 0 0.900
OBS: 56891.414 DES-z X2 28.547 15.112 30.676 2.037 24.05 4.110 0 0.970
OBS: 56904.221 DES-g X2 48.947 17.116 30.750 3.140 18.25 4.320 0 0.980
OBS: 56904.223 DES-r X2 122.97 12.978 30.769 2.570 17.69 4.010 0 0.810
OBS: 56904.225 DES-i X2 90.017 12.904 31.010 2.390 24.15 4.050 0 0.800
OBS: 56904.228 DES-z X2 84.931 14.706 30.674 2.245 21.74 4.120 0 0.880
OBS: 56915.292 DES-g X2 43.617 10.509 30.724 2.620 14.91 4.320 0 0.850
OBS: 56915.294 DES-r X2 133.22 11.777 30.756 2.500 17.03 4.010 0 0.990
OBS: 56915.296 DES-i X2 127.31 11.906 31.003 2.160 23.60 4.050 0 0.950
OBS: 56915.299 DES-z X2 100.52 12.657 30.688 2.205 20.12 4.140 0 0.930
OBS: 56923.302 DES-g X2 24.884 7.7794 30.710 3.740 7.12 4.140 0 0.900
OBS: 56923.304 DES-r X2 80.762 11.432 30.741 3.340 12.20 3.940 0 0.850
OBS: 56923.306 DES-i X2 100.67 14.308 31.000 3.140 19.27 4.000 0 0.860
OBS: 56923.309 DES-z X2 71.697 15.874 30.665 2.937 18.50 4.155 0 0.830
OBS: 56924.180 DES-g X2 18.305 5.5057 30.707 2.460 6.98 4.050 0 1.050
OBS: 56924.182 DES-r X2 77.272 8.4727 30.776 2.750 10.65 3.900 0 0.860
OBS: 56924.184 DES-i X2 98.423 9.9428 31.015 2.160 18.10 3.990 0 0.890
OBS: 56924.187 DES-z X2 76.044 9.8112 30.681 1.977 16.97 4.120 0 0.930
OBS: 56931.161 DES-g X2 14.636 8.9284 30.673 2.980 11.47 4.260 0 0.860
OBS: 56931.163 DES-r X2 56.077 11.362 30.763 2.820 14.28 3.970 0 0.960
OBS: 56931.165 DES-i X2 63.863 12.282 31.010 2.260 24.74 4.040 0 0.990
OBS: 56931.168 DES-z X2 39.827 13.573 30.673 2.070 23.86 4.121 0 0.910
OBS: 56934.371 DES-i X2 39.345 30.219 30.991 4.380 24.12 4.040 0 0.910
OBS: 56934.372 DES-z X2 69.220 56.945 30.606 4.440 33.95 4.100 65536 0.730
OBS: 56936.361 DES-g X2 6.2754 10.939 30.714 2.720 16.05 4.320 0 0.990
OBS: 56936.363 DES-r X2 33.840 11.959 30.745 2.390 19.17 4.000 0 0.830
OBS: 56936.365 DES-i X2 64.244 14.645 31.007 2.220 27.54 4.110 0 0.880
OBS: 56936.368 DES-z X2 50.971 13.060 30.720 2.100 23.54 4.115 0 0.880
OBS: 56943.245 DES-g X2 6.7625 10.709 30.757 2.330 17.70 4.310 0 0.930
OBS: 56943.247 DES-r X2 18.988 8.7839 30.799 1.900 17.19 4.020 0 0.890
OBS: 56943.249 DES-i X2 44.074 9.0443 31.025 1.880 20.66 4.100 0 1.060
OBS: 56943.251 DES-z X2 60.004 8.9986 30.721 1.905 16.60 4.125 0 0.870
OBS: 56949.112 DES-g X2 -2.0280 9.0098 30.219 2.860 7.83 4.200 0 1.050
OBS: 56949.115 DES-r X2 39.424 19.762 29.850 2.490 13.51 4.050 0 0.880
OBS: 56949.119 DES-z X2 30.801 26.260 29.923 2.167 21.18 4.160 0 0.850
OBS: 56956.203 DES-g X2 -2.9690 5.8046 30.599 2.040 8.57 4.200 0 0.840
OBS: 56956.206 DES-r X2 9.8179 7.2609 30.629 1.820 12.69 3.990 0 0.800
OBS: 56956.208 DES-i X2 22.961 10.731 30.816 1.750 22.58 4.070 0 0.850
OBS: 56956.211 DES-z X2 32.544 11.569 30.564 1.699 21.55 4.139 0 0.930
