SURVEY: DES
SNID: 1308568
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            33.873203               # deg
DEC:          -5.052549               # deg
MWEBV: 0.017 # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57289.078
REDSHIFT_HELIO: 0.64450 +- 0.00500
REDSHIFT_CMB: 0.64366 +- 0.00499
VPEC: 160.657
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        14239
HOSTGAL_PHOTOZ:    0.4160 +-  0.0819   # (HELIO)
HOSTGAL_SPECZ:     0.6444 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.1900              # arcSec
HOSTGAL_LOGMASS: 8.873 +- 0.208
HOSTGAL_MAG:            24.34    23.82    23.56    23.38    # griz
HOSTGAL_SB_FLUXCAL:      4.17     6.63     9.06    10.64    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  72
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57256.269 DES-i X1 18.873 17.603 30.977 4.220 21.34 3.930 0 0.900
OBS: 57256.271 DES-z X1 -9.0080 19.663 30.648 3.724 19.88 4.019 0 0.910
OBS: 57257.254 DES-g X1 -0.34300 6.9080 30.538 3.480 7.64 3.790 0 1.010
OBS: 57257.256 DES-r X1 4.1845 8.3330 30.669 3.250 10.94 3.650 0 0.800
OBS: 57257.258 DES-i X1 8.6785 12.345 30.815 3.090 19.03 3.860 0 0.710
OBS: 57257.261 DES-z X1 8.3956 15.641 30.395 2.773 17.82 4.031 0 0.960
OBS: 57268.232 DES-z X1 165.25 92.382 30.599 2.470 48.15 3.890 196608 1.730
OBS: 57276.368 DES-g X1 4.4420 5.4419 30.631 3.470 7.48 3.730 0 0.910
OBS: 57276.370 DES-r X1 40.034 9.5665 30.711 3.730 11.19 3.630 0 0.910
OBS: 57276.373 DES-i X1 48.135 9.7117 30.972 2.920 18.31 3.880 0 0.850
OBS: 57276.375 DES-z X1 40.226 12.569 30.604 2.938 17.08 3.990 0 0.940
OBS: 57278.203 DES-g X1 8.1749 4.3905 30.595 2.610 7.55 3.780 0 0.910
OBS: 57278.205 DES-r X1 43.710 6.0081 30.702 2.400 11.34 3.650 0 0.970
OBS: 57278.208 DES-i X1 38.402 7.4655 30.982 2.410 17.76 3.890 0 0.950
OBS: 57278.210 DES-z X1 56.810 9.9618 30.657 2.365 16.83 4.020 0 0.950
OBS: 57286.210 DES-g X1 13.540 7.1487 30.538 3.290 8.57 3.790 0 1.090
OBS: 57286.213 DES-r X1 66.508 8.5431 30.660 3.220 11.68 3.660 0 0.850
OBS: 57286.215 DES-i X1 57.198 15.400 30.836 3.750 19.52 3.890 0 0.900
OBS: 57286.218 DES-z X1 52.989 25.895 30.440 4.260 18.64 4.059 0 0.860
OBS: 57288.177 DES-z X1 31.004 24.151 30.322 3.497 21.48 4.014 0 0.990
OBS: 57297.163 DES-i X1 -24.083 47.009 30.913 3.200 42.45 3.980 0 0.990
OBS: 57297.167 DES-z X1 111.94 28.429 30.576 3.152 30.17 3.927 0 0.950
OBS: 57301.278 DES-g X1 -17.769 9.7843 29.980 2.700 9.29 3.810 65536 0.900
OBS: 57301.281 DES-r X1 29.754 15.477 29.929 2.620 13.80 3.740 65536 0.880
OBS: 57301.284 DES-i X1 86.216 30.396 29.799 2.660 21.72 3.990 0 0.900
OBS: 57301.285 DES-z X1 37.034 45.589 29.606 2.370 28.52 4.060 32768 1.040
OBS: 57305.279 DES-g X1 -0.69000 5.3445 30.654 2.940 7.77 3.780 0 0.810
OBS: 57305.281 DES-r X1 23.270 6.7809 30.699 2.630 11.97 3.650 0 0.910
OBS: 57305.283 DES-i X1 58.200 9.0229 30.965 2.760 16.99 3.910 0 0.820
OBS: 57305.286 DES-z X1 69.385 9.5668 30.627 2.359 15.49 4.030 0 1.030
OBS: 57311.106 DES-g X1 -6.8880 6.1191 30.578 3.140 7.81 3.790 0 0.880
OBS: 57311.109 DES-r X1 23.068 7.8459 30.679 3.110 11.72 3.650 0 1.010
OBS: 57311.111 DES-i X1 27.805 11.935 30.945 3.370 20.04 3.920 0 0.810
OBS: 57311.114 DES-z X1 33.857 15.387 30.613 3.328 18.82 4.057 0 0.890
OBS: 57315.178 DES-g X1 10.521 6.7975 30.518 2.840 10.48 3.860 0 0.820
OBS: 57315.181 DES-r X1 11.531 9.1287 30.666 2.970 13.62 3.700 0 0.920
OBS: 57315.183 DES-i X1 27.361 11.326 30.866 2.760 21.92 3.930 0 0.950
OBS: 57315.185 DES-z X1 38.556 18.034 30.406 3.149 20.24 4.030 0 0.950
OBS: 57319.278 DES-r X1 27.869 19.448 30.648 3.110 26.69 3.740 0 0.890
OBS: 57319.281 DES-i X1 44.758 17.708 30.936 3.110 32.82 3.970 0 0.930
OBS: 57319.283 DES-z X1 55.272 19.053 30.608 2.974 25.98 4.010 0 0.940
OBS: 57325.068 DES-g X1 3.8993 11.534 30.588 2.490 15.16 3.910 0 0.960
OBS: 57325.071 DES-r X1 -0.69100 11.896 30.672 2.270 21.58 3.800 0 0.900
OBS: 57325.073 DES-i X1 13.715 14.034 30.968 2.320 32.17 3.960 0 0.980
OBS: 57325.075 DES-z X1 14.042 16.703 30.637 2.444 28.73 3.992 0 1.050
OBS: 57329.057 DES-g X1 3.5631 5.1498 30.577 2.510 8.04 3.720 0 0.910
OBS: 57329.059 DES-r X1 -0.88100 6.8520 30.688 2.400 13.26 3.710 0 0.920
OBS: 57329.062 DES-i X1 19.470 10.222 30.957 2.260 25.05 3.920 0 0.970
OBS: 57329.064 DES-z X1 42.522 13.546 30.606 2.211 24.22 4.000 0 0.890
OBS: 57339.033 DES-g X1 -2.0720 6.2504 30.571 3.210 8.20 3.730 0 0.940
