SURVEY: DES
SNID: 1306537
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            55.040997               # deg
DEC:         -27.559187               # deg
MWEBV: 0.013 # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57285.816
REDSHIFT_HELIO: 0.48000 +- 0.00500
REDSHIFT_CMB: 0.47964 +- 0.00500
VPEC: 50.273
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:         1122
HOSTGAL_PHOTOZ:    0.6313 +-  0.0453   # (HELIO)
HOSTGAL_SPECZ:    -9.9900 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.9700              # arcSec
HOSTGAL_LOGMASS: 9.666 +- 0.291
HOSTGAL_MAG:            25.24    23.88    23.21    22.77    # griz
HOSTGAL_SB_FLUXCAL:      1.27     4.68     8.20    12.01    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  76
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57265.363 DES-g C1 -37.320 30.082 30.714 2.620 30.23 4.300 0 1.000
OBS: 57265.366 DES-r C1 8.6210 13.191 30.754 2.530 26.94 3.940 0 1.020
OBS: 57265.368 DES-i C1 7.1151 10.755 31.008 2.260 28.56 3.970 0 0.970
OBS: 57265.371 DES-z C1 11.094 8.8062 30.695 2.137 19.03 4.215 0 0.950
OBS: 57276.340 DES-g C1 54.435 6.0507 30.728 3.620 6.33 4.070 0 0.810
OBS: 57276.342 DES-r C1 97.124 8.6870 30.772 3.530 9.84 3.740 0 0.980
OBS: 57276.344 DES-i C1 86.784 10.000 31.004 3.300 16.89 3.840 0 0.830
OBS: 57276.347 DES-z C1 52.978 11.742 30.652 3.249 15.76 4.174 0 0.920
OBS: 57278.233 DES-g C1 64.240 5.7882 30.648 2.690 6.93 4.060 0 0.980
OBS: 57278.236 DES-r C1 112.39 6.9438 30.725 2.570 10.73 3.780 0 0.950
OBS: 57278.238 DES-i C1 94.006 7.0748 31.000 2.150 19.14 3.850 0 0.910
OBS: 57278.240 DES-z C1 83.125 8.8696 30.682 2.055 18.79 4.235 0 0.950
OBS: 57286.255 DES-r C1 134.51 9.7029 30.709 3.700 9.97 3.720 0 0.920
OBS: 57286.257 DES-i C1 125.08 10.317 30.999 3.340 18.63 3.830 0 0.940
OBS: 57286.259 DES-z C1 92.222 14.241 30.655 3.369 17.74 4.166 0 0.980
OBS: 57291.192 DES-g C1 77.395 30.403 30.566 2.810 33.82 4.320 0 0.960
OBS: 57291.200 DES-z C1 129.50 29.472 30.424 2.400 41.06 4.200 65536 0.900
OBS: 57297.187 DES-g C1 81.330 23.447 30.632 3.830 22.95 4.280 0 0.910
OBS: 57297.189 DES-r C1 171.13 41.222 30.468 3.380 32.12 3.960 0 0.890
OBS: 57297.191 DES-i C1 116.27 20.543 31.001 3.960 29.90 3.950 0 1.030
OBS: 57297.194 DES-z C1 62.800 22.691 30.625 3.876 24.50 4.178 0 0.930
OBS: 57298.353 DES-z C1 104.99 18.451 30.138 1.724 29.55 4.230 0 0.970
OBS: 57302.316 DES-g C1 19.670 6.6819 30.653 3.900 7.37 4.020 0 1.020
OBS: 57302.318 DES-r C1 85.341 10.409 30.617 3.580 11.26 3.780 0 0.960
OBS: 57302.320 DES-i C1 72.103 16.829 30.722 3.920 19.82 3.910 0 1.000
OBS: 57302.323 DES-z C1 82.957 18.886 30.464 3.750 17.98 4.234 0 0.950
OBS: 57303.152 DES-g C1 5.8020 15.580 29.679 4.470 7.03 4.090 0 0.980
OBS: 57303.154 DES-r C1 70.612 25.345 29.564 3.840 12.19 3.880 0 0.950
OBS: 57303.156 DES-i C1 88.432 21.132 30.245 3.420 21.73 3.970 0 0.950
OBS: 57303.159 DES-z C1 81.352 24.159 30.474 3.926 19.92 4.204 0 0.970
OBS: 57304.177 DES-g C1 21.162 5.4067 30.665 2.920 6.59 4.010 0 0.940
OBS: 57304.180 DES-r C1 82.308 7.4411 30.726 2.890 10.36 3.790 0 0.910
OBS: 57304.182 DES-i C1 101.11 11.812 30.630 2.540 19.81 3.910 0 0.840
OBS: 57304.184 DES-z C1 96.971 15.561 30.291 2.642 18.60 4.274 0 1.090
OBS: 57311.355 DES-g C1 8.1948 4.6002 30.667 2.030 7.28 4.040 0 0.930
OBS: 57311.357 DES-r C1 57.744 5.4134 30.752 1.980 11.35 3.790 0 1.040
OBS: 57311.360 DES-i C1 59.130 6.6165 30.991 1.870 19.54 3.890 0 0.950
OBS: 57311.362 DES-z C1 52.279 9.3016 30.517 1.843 18.99 4.253 0 0.990
OBS: 57315.229 DES-g C1 11.366 5.5565 30.644 3.040 6.76 4.050 0 1.090
OBS: 57315.232 DES-r C1 36.940 7.8817 30.705 2.940 10.47 3.780 0 0.980
OBS: 57315.234 DES-i C1 48.646 8.3653 30.996 2.800 18.85 3.870 0 0.880
OBS: 57315.237 DES-z C1 60.954 12.439 30.650 2.880 18.17 4.235 0 0.930
OBS: 57319.149 DES-r C1 -7.2150 19.730 30.753 4.050 23.22 3.930 0 1.010
OBS: 57319.151 DES-i C1 42.250 17.199 30.981 3.490 29.20 3.950 0 0.980
OBS: 57319.154 DES-z C1 51.759 17.101 30.662 3.153 23.08 4.190 0 0.940
OBS: 57325.120 DES-g C1 52.581 19.956 30.639 2.420 26.76 4.310 0 0.940
OBS: 57325.122 DES-r C1 30.377 12.604 30.715 2.070 27.15 3.960 0 1.000
OBS: 57325.124 DES-i C1 62.170 10.652 30.985 1.900 33.23 3.970 0 0.950
OBS: 57325.127 DES-z C1 50.737 10.575 30.675 1.879 24.84 4.210 0 1.010
OBS: 57329.211 DES-g C1 3.0607 5.3982 30.702 2.880 7.08 4.050 0 1.010
OBS: 57329.213 DES-r C1 26.962 6.7748 30.750 2.620 10.82 3.780 0 0.870
OBS: 57329.216 DES-i C1 43.688 9.5926 30.986 2.630 20.01 3.890 0 0.920
OBS: 57329.218 DES-z C1 53.463 12.235 30.657 2.782 18.90 4.244 0 0.920
OBS: 57332.074 DES-g C1 6.1100 5.9508 30.637 3.370 6.96 3.960 0 1.110
OBS: 57332.077 DES-r C1 13.476 7.1513 30.720 2.640 11.29 3.770 0 0.960
OBS: 57332.079 DES-i C1 42.697 8.6693 30.984 2.360 21.93 3.920 0 0.970
OBS: 57332.082 DES-z C1 43.185 10.969 30.699 2.381 21.39 4.200 0 0.930
OBS: 57339.295 DES-g C1 2.7830 5.2282 30.664 2.630 6.99 4.040 0 0.980
OBS: 57339.297 DES-r C1 5.4247 6.0145 30.719 2.320 11.08 3.810 0 0.940
OBS: 57339.300 DES-i C1 17.437 8.9080 30.973 2.460 22.16 3.910 0 1.050
OBS: 57339.302 DES-z C1 36.928 12.153 30.676 2.578 22.05 4.209 0 1.030
OBS: 57345.312 DES-g C1 -1.7410 6.0528 30.669 3.180 7.15 4.040 0 0.940
OBS: 57345.314 DES-r C1 2.3118 8.0196 30.736 3.160 10.72 3.770 0 0.970
OBS: 57345.316 DES-i C1 19.687 9.7007 30.998 2.880 19.80 3.880 0 1.060
OBS: 57345.319 DES-z C1 40.218 12.448 30.707 2.790 20.88 4.205 0 1.000
OBS: 57355.238 DES-g C1 19.818 11.433 30.677 2.260 21.23 4.300 0 0.930
OBS: 57355.240 DES-r C1 10.204 8.9276 30.724 2.160 20.32 3.960 0 0.920
OBS: 57355.242 DES-i C1 8.6944 9.5037 30.983 2.020 26.75 3.900 0 0.860
OBS: 57355.245 DES-z C1 11.004 9.5317 30.677 1.988 21.57 4.215 0 0.880
OBS: 57365.182 DES-g C1 3.9010 3.8446 30.695 1.650 6.32 4.060 0 0.990
OBS: 57365.185 DES-r C1 9.1520 3.3516 30.735 1.510 9.45 3.760 0 1.030
OBS: 57365.187 DES-i C1 14.601 4.9399 30.981 1.460 17.33 3.880 0 0.790
OBS: 57365.190 DES-z C1 24.471 5.5413 30.625 1.400 16.38 4.210 0 0.930
OBS: 57372.237 DES-g C1 3.2170 6.9125 29.999 1.900 7.42 4.110 0 0.930
OBS: 57372.239 DES-r C1 17.519 10.835 29.823 1.830 12.26 3.890 0 1.100
OBS: 57372.241 DES-i C1 5.4040 11.009 30.574 1.750 26.23 3.920 0 0.960
END: 
