SURVEY: DES
SNID: 1253101
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:             7.465117               # deg
DEC:         -43.137768               # deg
MWEBV: 0.006 # MW E(B-V)
MWEBV_ERR:    0.000                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     56571.336
REDSHIFT_HELIO: 0.46070 +- 0.00050
REDSHIFT_CMB: 0.45996 +- 0.00050
VPEC: 102.623
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:         7962
HOSTGAL_PHOTOZ:    0.5234 +-  0.0651   # (HELIO)
HOSTGAL_SPECZ:    -9.9900 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.1300              # arcSec
HOSTGAL_LOGMASS: 8.526 +- 0.194
HOSTGAL_MAG:            25.65    24.40    24.17    24.17    # griz
HOSTGAL_SB_FLUXCAL:      0.89     2.73     3.54     3.90    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  68
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 56543.092 DES-g E1 5.7590 4.8371 30.819 3.230 6.89 3.890 0 0.850
OBS: 56543.094 DES-r E1 -3.9610 8.3988 30.815 3.110 11.39 4.010 0 0.830
OBS: 56543.096 DES-i E1 0.43100 10.348 31.026 2.900 22.54 4.050 0 0.860
OBS: 56543.099 DES-z E1 -4.9610 14.076 30.642 2.721 21.97 3.950 0 0.930
OBS: 56547.081 DES-g E1 -4.9170 9.6849 30.825 3.610 12.66 4.080 0 0.920
OBS: 56547.083 DES-r E1 -1.7850 10.076 30.812 3.320 13.84 3.990 0 0.760
OBS: 56547.085 DES-i E1 15.546 9.3344 31.030 3.020 19.99 4.020 0 0.830
OBS: 56547.087 DES-z E1 9.4420 10.723 30.717 2.815 18.50 3.935 0 0.910
OBS: 56551.260 DES-g E1 -6.2940 22.702 30.824 4.430 23.04 4.110 0 1.040
OBS: 56551.262 DES-r E1 -15.215 18.733 30.879 4.400 21.15 4.070 0 0.930
OBS: 56551.264 DES-i E1 -16.899 17.621 31.060 4.080 24.65 3.990 0 0.840
OBS: 56551.267 DES-z E1 4.8385 16.317 30.790 3.953 18.89 3.910 0 0.790
OBS: 56558.052 DES-g E1 9.6939 3.7600 30.815 2.380 7.49 3.890 0 0.850
OBS: 56558.054 DES-r E1 30.875 6.9969 30.807 2.080 12.60 4.010 0 0.970
OBS: 56558.056 DES-i E1 16.492 7.5027 31.055 2.090 23.69 4.030 0 0.820
OBS: 56558.059 DES-z E1 42.521 9.9609 30.764 2.030 24.75 3.925 0 0.890
OBS: 56563.037 DES-g E1 23.946 4.9284 30.809 3.130 7.33 3.890 0 0.950
OBS: 56563.039 DES-r E1 63.441 9.1080 30.787 3.040 11.89 3.980 0 0.760
OBS: 56563.041 DES-i E1 84.679 10.334 31.042 3.080 20.95 4.070 0 0.860
OBS: 56563.044 DES-z E1 79.743 14.190 30.785 2.994 22.98 3.940 0 0.820
OBS: 56575.028 DES-g E1 57.644 4.0667 30.810 1.820 10.15 4.030 0 0.920
OBS: 56575.030 DES-r E1 139.08 6.5397 30.801 1.700 13.19 4.010 0 1.070
OBS: 56575.032 DES-i E1 132.30 6.1943 31.039 1.660 22.28 4.030 0 0.780
OBS: 56575.035 DES-z E1 112.47 7.8843 30.745 1.644 22.39 3.950 0 0.930
OBS: 56578.999 DES-g E1 73.534 12.854 30.748 2.280 24.97 4.120 0 0.870
OBS: 56579.001 DES-r E1 129.85 11.947 30.790 2.140 25.00 4.040 0 0.920
OBS: 56579.003 DES-i E1 110.81 11.418 31.027 2.080 34.61 4.100 0 0.890
OBS: 56579.006 DES-z E1 81.067 12.678 30.715 2.050 31.10 3.939 0 0.940
OBS: 56590.025 DES-g E1 41.108 11.630 29.791 2.830 8.08 4.030 0 0.880
OBS: 56590.027 DES-r E1 134.82 24.088 29.450 2.470 12.96 4.100 0 0.970
OBS: 56590.029 DES-i E1 62.542 29.457 29.611 2.520 23.34 4.080 0 1.050
OBS: 56594.026 DES-g E1 20.208 3.3100 30.881 2.250 7.53 3.870 0 0.890
OBS: 56594.028 DES-r E1 83.810 7.1396 30.839 2.250 12.48 4.040 0 0.900
OBS: 56594.030 DES-i E1 90.132 8.7231 31.057 2.370 23.65 4.010 0 0.920
OBS: 56594.033 DES-z E1 82.634 10.755 30.736 2.281 24.40 3.940 0 0.870
OBS: 56602.027 DES-g E1 13.947 3.1848 30.880 2.070 7.71 3.900 0 0.980
OBS: 56602.029 DES-r E1 53.876 6.2949 30.821 1.880 11.14 3.960 0 0.800
OBS: 56602.031 DES-i E1 72.816 6.3408 31.041 1.770 20.79 4.080 0 0.940
OBS: 56602.034 DES-z E1 71.257 7.6282 30.712 1.732 21.34 3.965 0 0.900
OBS: 56606.041 DES-i E1 57.429 18.883 31.051 4.510 25.31 3.990 0 0.980
OBS: 56606.044 DES-z E1 60.471 24.090 30.762 4.239 25.18 3.925 0 0.940
OBS: 56609.040 DES-g E1 17.487 8.6247 30.847 1.810 22.50 4.160 0 1.040
OBS: 56609.042 DES-r E1 35.701 8.1988 30.818 1.700 21.67 4.090 0 0.900
OBS: 56609.044 DES-i E1 43.965 8.3180 31.029 1.740 29.45 4.080 0 0.880
OBS: 56609.047 DES-z E1 53.534 8.9472 30.694 1.649 26.03 3.965 0 0.900
OBS: 56615.081 DES-g E1 17.945 9.9863 30.756 1.860 25.25 4.130 0 0.980
OBS: 56615.086 DES-i E1 46.152 11.791 30.912 1.690 34.50 4.090 0 0.870
OBS: 56615.088 DES-z E1 60.778 11.282 30.462 1.599 28.54 3.980 0 0.960
OBS: 56628.047 DES-g E1 4.7626 3.2527 30.859 2.260 7.47 3.910 0 0.900
OBS: 56628.050 DES-r E1 22.340 6.3772 30.815 2.140 10.55 3.960 0 0.970
OBS: 56628.052 DES-i E1 33.096 6.5837 31.016 2.060 20.03 4.050 0 0.820
OBS: 56628.055 DES-z E1 34.205 8.8240 30.701 2.048 21.03 3.974 0 0.880
OBS: 56635.097 DES-g E1 -5.8320 7.8755 30.879 3.020 13.84 4.090 0 1.000
OBS: 56635.099 DES-r E1 27.754 8.5602 30.866 2.630 15.23 4.010 0 0.740
OBS: 56635.101 DES-i E1 27.961 9.8127 31.064 2.430 25.50 4.020 0 0.870
OBS: 56635.104 DES-z E1 41.680 11.231 30.730 2.255 25.63 3.929 0 0.850
OBS: 56645.121 DES-g E1 -18.568 14.654 30.795 2.340 29.32 4.160 0 1.020
OBS: 56645.124 DES-r E1 8.2824 11.025 30.806 2.180 26.06 4.030 0 0.900
OBS: 56645.126 DES-i E1 35.515 10.211 31.021 2.220 30.75 4.070 0 0.970
OBS: 56645.129 DES-z E1 20.243 9.4251 30.645 1.989 24.17 3.934 0 0.890
OBS: 56650.049 DES-g E1 -3.5420 3.4459 30.843 1.990 8.69 4.010 0 0.940
OBS: 56650.051 DES-r E1 7.0802 6.2064 30.822 1.850 11.39 3.990 0 0.860
OBS: 56650.053 DES-i E1 16.341 6.2163 31.020 1.770 21.93 4.050 0 0.850
OBS: 56650.056 DES-z E1 8.5414 7.3035 30.640 1.625 21.59 3.955 0 0.960
OBS: 56657.045 DES-g E1 6.5040 4.4625 30.858 2.160 10.98 4.080 0 0.860
OBS: 56657.047 DES-r E1 2.7480 6.8282 30.823 2.040 13.41 4.020 0 0.760
OBS: 56657.050 DES-i E1 12.951 8.2008 31.043 1.960 27.10 4.070 0 0.780
OBS: 56657.052 DES-z E1 25.443 9.5334 30.707 1.809 27.67 3.960 0 0.850
END: 
