SURVEY: DES
SNID: 1296273
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            41.079811               # deg
DEC:          -0.450364               # deg
MWEBV: 0.031 # MW E(B-V)
MWEBV_ERR:    0.002                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     56924.496
REDSHIFT_HELIO: 0.39800 +- 0.00500
REDSHIFT_CMB: 0.39726 +- 0.00499
VPEC: 86.572
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:         -888
HOSTGAL_PHOTOZ:   -9.0000 +- -9.0000   # (HELIO)
HOSTGAL_SPECZ:    -9.0000 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:    -9.0000              # arcSec
HOSTGAL_LOGMASS: 8.564 +- 0.440
HOSTGAL_MAG:           888.00   888.00   888.00   888.00    # griz
HOSTGAL_SB_FLUXCAL:     -0.36    -0.65    -0.90    -1.21    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  63
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 56903.383 DES-g S2 -0.23100 6.4395 30.419 2.670 8.32 3.520 0 0.790
OBS: 56903.386 DES-r S2 -0.57000 10.174 30.375 2.380 13.78 3.570 0 0.880
OBS: 56903.388 DES-i S2 -3.8280 16.669 30.401 2.160 26.68 3.820 0 0.790
OBS: 56903.391 DES-z S2 31.645 13.196 30.449 2.206 24.87 3.889 0 0.800
OBS: 56915.265 DES-g S2 121.76 19.863 30.691 2.500 19.10 3.660 0 0.990
OBS: 56915.267 DES-r S2 84.980 25.763 30.761 2.420 22.73 3.610 0 0.870
OBS: 56915.269 DES-i S2 115.38 24.442 30.999 2.500 30.76 3.810 0 0.900
OBS: 56915.272 DES-z S2 107.47 12.778 30.692 2.314 24.32 3.864 0 0.860
OBS: 56923.315 DES-g S2 168.33 7.3009 30.707 3.560 7.88 3.490 0 0.810
OBS: 56923.318 DES-r S2 206.56 9.4578 30.746 3.370 12.20 3.560 0 0.740
OBS: 56923.320 DES-i S2 173.57 11.959 30.993 3.160 19.58 3.770 0 0.710
OBS: 56923.322 DES-z S2 149.79 12.913 30.656 3.181 18.43 3.909 0 0.790
OBS: 56927.280 DES-g S2 137.02 5.9446 30.722 2.910 8.80 3.550 0 0.760
OBS: 56927.283 DES-r S2 204.23 7.5883 30.773 2.650 13.03 3.550 0 0.790
OBS: 56927.285 DES-i S2 186.23 8.9210 31.016 2.340 21.44 3.800 0 0.870
OBS: 56927.288 DES-z S2 160.11 9.2328 30.685 2.039 21.24 3.899 0 0.810
OBS: 56932.217 DES-g S2 108.15 7.6847 30.710 2.650 12.06 3.660 0 0.890
OBS: 56932.220 DES-r S2 201.82 7.8143 30.766 2.420 14.17 3.550 0 0.790
OBS: 56932.222 DES-i S2 169.49 8.0770 31.006 2.190 19.74 3.780 0 0.770
OBS: 56932.224 DES-z S2 162.40 8.1575 30.700 2.133 17.22 3.880 0 0.780
OBS: 56943.202 DES-g S2 25.913 13.457 30.719 2.400 20.29 3.700 0 1.080
OBS: 56943.204 DES-r S2 107.78 11.658 30.774 2.140 20.58 3.600 0 0.900
OBS: 56943.206 DES-i S2 115.92 8.9694 31.023 1.850 26.39 3.750 0 0.850
OBS: 56943.209 DES-z S2 117.63 8.3299 30.709 1.759 19.99 3.891 0 0.860
OBS: 56952.118 DES-g S2 14.554 4.5679 30.664 2.250 8.85 3.560 0 0.840
OBS: 56952.120 DES-r S2 65.086 6.0509 30.742 2.020 13.74 3.550 0 0.770
OBS: 56952.122 DES-i S2 110.73 8.5237 30.985 1.870 25.87 3.790 0 0.860
OBS: 56952.125 DES-z S2 95.622 10.332 30.646 1.965 25.19 3.915 0 0.930
OBS: 56957.104 DES-g S2 25.488 9.7428 30.657 4.440 9.19 3.550 0 0.820
