SURVEY: CFA4p1
SNTYPE: 1
SNID: 2008gb
IAUC:  2008gb
IAUC:    UNKNOWN
RA:   44.488088  deg
DEC:    46.865608  deg
MWEBV: 0.171 # MW E(B-V)
REDSHIFT_HELIO: 0.03700 +- 0.00050
REDSHIFT_CMB: 0.03643 +- 0.00049
VPEC: -667.031
VPEC_ERR: 250.000
HOSTGAL_LOGMASS: 10.268 +- 4.495
FILTERS: DEFG
SEARCH_PEAKMJD: 54748.5
#==============================
NOBS: 58
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS: 54747.4 CFA41-B/D VOID 7498.94 215.970 17.8125 0.0288
OBS: 54748.5 CFA41-B/D VOID 7783.95 252.200 17.7720 0.0324
OBS: 54749.5 CFA41-B/D VOID 7530.08 253.011 17.8080 0.0336
OBS: 54752.4 CFA41-B/D VOID 7069.69 410.042 17.8765 0.0580
OBS: 54759.4 CFA41-B/D VOID 3977.41 266.884 18.5010 0.0671
OBS: 54760.2 CFA41-B/D VOID 3451.44 223.308 18.6550 0.0647
OBS: 54763.4 CFA41-B/D VOID 2513.04 183.452 18.9995 0.0730
OBS: 54771.4 CFA41-B/D VOID 1094.96 161.288 19.9015 0.1473
OBS: 54772.4 CFA41-B/D VOID 1051.48 173.704 19.9455 0.1652
OBS: 54775.4 CFA41-B/D VOID 1009.72 164.685 19.9895 0.1631
OBS: 54778.3 CFA41-B/D VOID 874.581 193.895 20.1455 0.2217
OBS: 54781.3 CFA41-B/D VOID 844.112 231.962 20.1840 0.2748
OBS: 54857.2 CFA41-B/D VOID 432.514 147.141 20.9100 0.3402
OBS: 54861.2 CFA41-B/D VOID 637.382 211.356 20.4890 0.3316
OBS: 54747.3 CFA41-V/E VOID 9392.90 359.748 17.5680 0.0383
OBS: 54748.5 CFA41-V/E VOID 9506.05 294.687 17.5550 0.0310
OBS: 54749.5 CFA41-V/E VOID 8879.74 344.534 17.6290 0.0388
OBS: 54752.4 CFA41-V/E VOID 8519.23 471.965 17.6740 0.0554
OBS: 54759.4 CFA41-V/E VOID 6031.15 324.476 18.0490 0.0538
OBS: 54760.2 CFA41-V/E VOID 5896.58 234.094 18.0735 0.0397
OBS: 54763.4 CFA41-V/E VOID 4929.47 254.361 18.2680 0.0516
OBS: 54771.4 CFA41-V/E VOID 3042.29 247.642 18.7920 0.0814
OBS: 54772.4 CFA41-V/E VOID 2916.09 205.292 18.8380 0.0704
OBS: 54775.4 CFA41-V/E VOID 2486.57 277.749 19.0110 0.1117
OBS: 54778.3 CFA41-V/E VOID 2004.47 230.915 19.2450 0.1152
OBS: 54781.3 CFA41-V/E VOID 2167.71 509.194 19.1600 0.2349
OBS: 54831.2 CFA41-V/E VOID 436.115 136.722 20.9010 0.3135
OBS: 54861.2 CFA41-V/E VOID 443.405 166.898 20.8830 0.3764
OBS: 54882.1 CFA41-V/E VOID 353.834 119.702 21.1280 0.3383
OBS: 54747.3 CFA41-r/F VOID 10120.5 436.192 17.4870 0.0431
OBS: 54748.5 CFA41-r/F VOID 10237.6 299.963 17.4745 0.0293
OBS: 54749.5 CFA41-r/F VOID 9871.88 293.195 17.5140 0.0297
OBS: 54752.4 CFA41-r/F VOID 9367.00 436.502 17.5710 0.0466
OBS: 54759.4 CFA41-r/F VOID 6362.10 314.288 17.9910 0.0494
OBS: 54760.2 CFA41-r/F VOID 6058.99 242.965 18.0440 0.0401
OBS: 54763.4 CFA41-r/F VOID 5528.41 233.852 18.1435 0.0423
OBS: 54771.4 CFA41-r/F VOID 4677.35 254.916 18.3250 0.0545
OBS: 54772.4 CFA41-r/F VOID 4319.16 201.705 18.4115 0.0467
OBS: 54775.4 CFA41-r/F VOID 4130.48 320.938 18.4600 0.0777
OBS: 54778.3 CFA41-r/F VOID 3472.16 218.052 18.6485 0.0628
OBS: 54781.3 CFA41-r/F VOID 3176.87 257.009 18.7450 0.0809
OBS: 54831.2 CFA41-r/F VOID 410.393 134.773 20.9670 0.3284
OBS: 54857.2 CFA41-r/F VOID 323.296 121.430 21.2260 0.3756
OBS: 54747.3 CFA41-i/G VOID 6717.39 336.541 17.9320 0.0501
OBS: 54748.5 CFA41-i/G VOID 6594.78 304.019 17.9520 0.0461
OBS: 54749.5 CFA41-i/G VOID 6959.86 265.171 17.8935 0.0381
OBS: 54752.4 CFA41-i/G VOID 5786.29 359.907 18.0940 0.0622
OBS: 54759.4 CFA41-i/G VOID 3317.42 266.057 18.6980 0.0802
OBS: 54760.2 CFA41-i/G VOID 3280.96 239.182 18.7100 0.0729
OBS: 54763.4 CFA41-i/G VOID 3329.66 226.417 18.6940 0.0680
OBS: 54771.4 CFA41-i/G VOID 3817.69 259.603 18.5455 0.0680
OBS: 54772.4 CFA41-i/G VOID 3865.45 208.734 18.5320 0.0540
OBS: 54775.4 CFA41-i/G VOID 3773.98 307.580 18.5580 0.0815
OBS: 54778.3 CFA41-i/G VOID 3592.53 317.220 18.6115 0.0883
OBS: 54781.3 CFA41-i/G VOID 2989.51 246.335 18.8110 0.0824
OBS: 54831.2 CFA41-i/G VOID 530.885 171.370 20.6875 0.3228
OBS: 54857.2 CFA41-i/G VOID 416.486 135.774 20.9510 0.3260
OBS: 54882.1 CFA41-i/G VOID 415.336 154.339 20.9540 0.3716
END: 
