SPECBIN: 3435.27 3445.27 0.10 11.833 0.012 94.663 0.095 189.325 0.189 378.650 0.379
SPECBIN: 3445.27 3455.27 0.10 11.882 0.012 95.055 0.095 190.109 0.190 380.218 0.380
SPECBIN: 3455.27 3465.27 0.10 11.931 0.012 95.447 0.095 190.893 0.191 381.786 0.382
SPECBIN: 3465.27 3475.27 0.10 11.980 0.012 95.839 0.096 191.677 0.192 383.354 0.383
SPECBIN: 3475.27 3485.27 0.10 12.029 0.012 96.231 0.096 192.461 0.192 384.922 0.385
SPECBIN: 3485.27 3495.27 0.10 12.078 0.012 96.623 0.097 193.245 0.193 386.490 0.386
SPECBIN: 3495.27 3505.27 0.10 12.127 0.012 97.015 0.097 194.029 0.194 388.058 0.388
SPECBIN: 3505.27 3515.27 0.10 12.176 0.012 97.407 0.097 194.813 0.195 389.626 0.390
SPECBIN: 3515.27 3525.27 0.10 12.225 0.012 97.799 0.098 195.597 0.196 391.194 0.391
SPECBIN: 3525.27 3535.27 0.10 12.274 0.012 98.191 0.098 196.381 0.196 392.762 0.393
SPECBIN: 3535.27 3545.27 0.10 12.323 0.012 98.583 0.099 197.165 0.197 394.330 0.394
SPECBIN: 3545.27 3555.27 0.10 12.372 0.012 98.975 0.099 197.949 0.198 395.898 0.396
SPECBIN: 3555.27 3565.27 0.10 12.421 0.012 99.367 0.099 198.733 0.199 397.466 0.397
SPECBIN: 3565.27 3575.27 0.10 12.470 0.012 99.759 0.100 199.517 0.200 399.034 0.399
SPECBIN: 3575.27 3585.27 0.10 12.519 0.013 100.151 0.100 200.301 0.200 400.602 0.401
SPECBIN: 3585.27 3595.27 0.10 12.568 0.013 100.543 0.101 201.085 0.201 402.170 0.402
SPECBIN: 3595.27 3605.27 0.10 12.617 0.013 100.935 0.101 201.869 0.202 403.738 0.404
SPECBIN: 3605.27 3615.27 0.10 12.666 0.013 101.327 0.101 202.653 0.203 405.306 0.405
SPECBIN: 3615.27 3625.27 0.10 12.715 0.013 101.719 0.102 203.437 0.203 406.874 0.407
SPECBIN: 3625.27 3635.27 0.10 12.764 0.013 102.111 0.102 204.221 0.204 408.442 0.408
SPECBIN: 3635.27 3645.27 0.10 12.813 0.013 102.503 0.103 205.005 0.205 410.010 0.410
SPECBIN: 3645.27 3655.27 0.10 12.862 0.013 102.895 0.103 205.789 0.206 411.578 0.412
SPECBIN: 3655.27 3665.27 0.10 12.911 0.013 103.287 0.103 206.573 0.207 413.146 0.413
SPECBIN: 3665.27 3675.27 0.10 12.960 0.013 103.679 0.104 207.357 0.207 414.714 0.415
SPECBIN: 3675.27 3685.27 0.10 13.009 0.013 104.071 0.104 208.141 0.208 416.282 0.416
SPECBIN: 3685.27 3695.27 0.10 13.058 0.013 104.463 0.104 208.925 0.209 417.850 0.418
SPECBIN: 3695.27 3705.27 0.10 13.107 0.013 104.855 0.105 209.709 0.210 419.418 0.419
SPECBIN: 3705.27 3715.27 0.10 13.156 0.013 105.247 0.105 210.493 0.210 420.986 0.421
SPECBIN: 3715.27 3725.27 0.10 13.205 0.013 105.639 0.106 211.277 0.211 422.554 0.423
SPECBIN: 3725.27 3735.27 0.10 13.254 0.013 106.031 0.106 212.061 0.212 424.122 0.424
SPECBIN: 3735.27 3745.27 0.10 13.303 0.013 106.423 0.106 212.845 0.213 425.690 0.426
SPECBIN: 3745.27 3755.27 0.10 13.352 0.013 106.815 0.107 213.629 0.214 427.258 0.427
SPECBIN: 3755.27 3765.27 0.10 13.401 0.013 107.207 0.107 214.413 0.214 428.826 0.429
SPECBIN: 3765.27 3775.27 0.10 13.450 0.013 107.599 0.108 215.197 0.215 430.394 0.430
SPECBIN: 3775.27 3785.27 0.10 13.499 0.013 107.991 0.108 215.981 0.216 431.962 0.432
SPECBIN: 3785.27 3795.27 0.10 13.548 0.014 108.383 0.108 216.765 0.217 433.530 0.434
SPECBIN: 3795.27 3805.27 0.10 13.597 0.014 108.775 0.109 217.549 0.218 435.098 0.435
SPECBIN: 3805.27 3815.16 0.10 13.277 0.013 106.216 0.104 212.432 0.208 424.864 0.416
SPECBIN: 3815.16 3825.05 0.10 13.545 0.014 108.360 0.112 216.720 0.224 433.440 0.448
SPECBIN: 3825.05 3834.94 0.10 13.810 0.014 110.480 0.112 220.960 0.224 441.920 0.448
SPECBIN: 3834.94 3844.82 0.10 14.064 0.014 112.512 0.112 225.024 0.224 450.048 0.448
SPECBIN: 3844.82 3855.04 0.10 14.331 0.014 114.648 0.112 229.296 0.224 458.592 0.448
SPECBIN: 3855.04 3865.26 0.10 14.598 0.015 116.784 0.120 233.568 0.240 467.136 0.480
SPECBIN: 3865.26 3875.15 0.10 14.860 0.015 118.880 0.120 237.760 0.240 475.520 0.480
SPECBIN: 3875.15 3885.03 0.10 15.106 0.015 120.848 0.120 241.696 0.240 483.392 0.480
SPECBIN: 3885.03 3894.92 0.10 15.346 0.015 122.768 0.120 245.536 0.240 491.072 0.480
SPECBIN: 3894.92 3904.81 0.10 15.586 0.016 124.688 0.128 249.376 0.256 498.752 0.512
SPECBIN: 3904.81 3915.03 0.10 15.816 0.016 126.528 0.128 253.056 0.256 506.112 0.512
SPECBIN: 3915.03 3925.24 0.10 16.067 0.016 128.536 0.128 257.072 0.256 514.144 0.512
SPECBIN: 3925.24 3935.13 0.10 16.323 0.016 130.584 0.128 261.168 0.256 522.336 0.512
SPECBIN: 3935.13 3945.02 0.10 16.570 0.017 132.560 0.136 265.120 0.272 530.240 0.544
SPECBIN: 3945.02 3954.91 0.10 16.793 0.017 134.344 0.136 268.688 0.272 537.376 0.544
SPECBIN: 3954.91 3964.79 0.10 17.030 0.017 136.240 0.136 272.480 0.272 544.960 0.544
SPECBIN: 3964.79 3975.01 0.10 17.270 0.017 138.160 0.136 276.320 0.272 552.640 0.544
SPECBIN: 3975.01 3985.23 0.10 17.502 0.018 140.016 0.144 280.032 0.288 560.064 0.576
SPECBIN: 3985.23 3995.12 0.10 17.733 0.018 141.864 0.144 283.728 0.288 567.456 0.576
SPECBIN: 3995.12 4005.00 0.10 17.961 0.018 143.688 0.144 287.376 0.288 574.752 0.576
SPECBIN: 4005.00 4014.89 0.10 18.167 0.018 145.336 0.144 290.672 0.288 581.344 0.576
SPECBIN: 4014.89 4024.78 0.10 18.344 0.018 146.752 0.144 293.504 0.288 587.008 0.576
SPECBIN: 4024.78 4035.00 0.10 18.533 0.019 148.264 0.152 296.528 0.304 593.056 0.608
SPECBIN: 4035.00 4045.21 0.10 18.724 0.019 149.792 0.152 299.584 0.304 599.168 0.608
SPECBIN: 4045.21 4055.10 0.10 18.898 0.019 151.184 0.152 302.368 0.304 604.736 0.608
SPECBIN: 4055.10 4064.99 0.10 19.066 0.019 152.528 0.152 305.056 0.304 610.112 0.608
SPECBIN: 4064.99 4074.88 0.10 19.232 0.019 153.856 0.152 307.712 0.304 615.424 0.608
SPECBIN: 4074.88 4084.77 0.10 19.422 0.019 155.376 0.152 310.752 0.304 621.504 0.608
SPECBIN: 4084.77 4094.98 0.10 19.573 0.020 156.584 0.160 313.168 0.320 626.336 0.640
SPECBIN: 4094.98 4105.20 0.10 19.754 0.020 158.032 0.160 316.064 0.320 632.128 0.640
SPECBIN: 4105.20 4115.09 0.10 19.927 0.020 159.416 0.160 318.832 0.320 637.664 0.640
SPECBIN: 4115.09 4124.98 0.10 20.099 0.020 160.792 0.160 321.584 0.320 643.168 0.640
SPECBIN: 4124.98 4134.86 0.10 20.256 0.020 162.048 0.160 324.096 0.320 648.192 0.640
SPECBIN: 4134.86 4144.75 0.10 20.413 0.020 163.304 0.160 326.608 0.320 653.216 0.640
SPECBIN: 4144.75 4154.97 0.10 20.579 0.021 164.632 0.168 329.264 0.336 658.528 0.672
SPECBIN: 4154.97 4165.19 0.10 20.735 0.021 165.880 0.168 331.760 0.336 663.520 0.672
SPECBIN: 4165.19 4175.07 0.10 20.877 0.021 167.016 0.168 334.032 0.336 668.064 0.672
SPECBIN: 4175.07 4184.96 0.10 21.033 0.021 168.264 0.168 336.528 0.336 673.056 0.672
SPECBIN: 4184.96 4194.85 0.10 21.202 0.021 169.616 0.168 339.232 0.336 678.464 0.672
SPECBIN: 4194.85 4204.74 0.10 21.368 0.021 170.944 0.168 341.888 0.336 683.776 0.672
SPECBIN: 4204.74 4214.95 0.11 21.499 0.021 171.992 0.168 343.984 0.336 687.968 0.672
SPECBIN: 4214.95 4225.17 0.11 21.620 0.022 172.960 0.176 345.920 0.352 691.840 0.704
SPECBIN: 4225.17 4235.06 0.11 21.736 0.022 173.888 0.176 347.776 0.352 695.552 0.704
SPECBIN: 4235.06 4244.95 0.11 21.848 0.022 174.784 0.176 349.568 0.352 699.136 0.704
SPECBIN: 4244.95 4254.83 0.11 21.955 0.022 175.640 0.176 351.280 0.352 702.560 0.704
SPECBIN: 4254.83 4264.72 0.11 22.063 0.022 176.504 0.176 353.008 0.352 706.016 0.704
SPECBIN: 4264.72 4274.94 0.11 22.183 0.022 177.464 0.176 354.928 0.352 709.856 0.704
SPECBIN: 4274.94 4285.16 0.11 22.294 0.022 178.352 0.176 356.704 0.352 713.408 0.704
SPECBIN: 4285.16 4295.04 0.11 22.403 0.022 179.224 0.176 358.448 0.352 716.896 0.704
SPECBIN: 4295.04 4304.93 0.11 22.515 0.023 180.120 0.184 360.240 0.368 720.480 0.736
SPECBIN: 4304.93 4314.82 0.11 22.622 0.023 180.976 0.184 361.952 0.368 723.904 0.736
SPECBIN: 4314.82 4325.04 0.11 22.714 0.023 181.712 0.184 363.424 0.368 726.848 0.736
SPECBIN: 4325.04 4335.25 0.11 22.830 0.023 182.640 0.184 365.280 0.368 730.560 0.736
SPECBIN: 4335.25 4345.14 0.11 22.942 0.023 183.536 0.184 367.072 0.368 734.144 0.736
SPECBIN: 4345.14 4355.03 0.11 23.041 0.023 184.328 0.184 368.656 0.368 737.312 0.736
SPECBIN: 4355.03 4364.92 0.11 23.147 0.023 185.176 0.184 370.352 0.368 740.704 0.736
SPECBIN: 4364.92 4374.80 0.11 23.246 0.023 185.968 0.184 371.936 0.368 743.872 0.736
SPECBIN: 4374.80 4385.02 0.11 23.349 0.023 186.792 0.184 373.584 0.368 747.168 0.736
SPECBIN: 4385.02 4395.24 0.11 23.452 0.023 187.616 0.184 375.232 0.368 750.464 0.736
SPECBIN: 4395.24 4405.13 0.11 23.557 0.024 188.456 0.192 376.912 0.384 753.824 0.768
SPECBIN: 4405.13 4415.01 0.11 23.623 0.024 188.984 0.192 377.968 0.384 755.936 0.768
SPECBIN: 4415.01 4424.90 0.11 23.721 0.024 189.768 0.192 379.536 0.384 759.072 0.768
SPECBIN: 4424.90 4434.79 0.11 23.824 0.024 190.592 0.192 381.184 0.384 762.368 0.768
SPECBIN: 4434.79 4445.01 0.11 23.917 0.024 191.336 0.192 382.672 0.384 765.344 0.768
SPECBIN: 4445.01 4455.22 0.11 24.006 0.024 192.048 0.192 384.096 0.384 768.192 0.768
SPECBIN: 4455.22 4465.11 0.11 24.100 0.024 192.800 0.192 385.600 0.384 771.200 0.768
SPECBIN: 4465.11 4475.00 0.11 24.189 0.024 193.512 0.192 387.024 0.384 774.048 0.768
SPECBIN: 4475.00 4484.89 0.11 24.277 0.024 194.216 0.192 388.432 0.384 776.864 0.768
SPECBIN: 4484.89 4494.78 0.11 24.365 0.024 194.920 0.192 389.840 0.384 779.680 0.768
SPECBIN: 4494.78 4504.99 0.11 24.454 0.024 195.632 0.192 391.264 0.384 782.528 0.768
SPECBIN: 4504.99 4515.21 0.11 24.536 0.025 196.288 0.200 392.576 0.400 785.152 0.800
SPECBIN: 4515.21 4525.10 0.11 24.612 0.025 196.896 0.200 393.792 0.400 787.584 0.800
SPECBIN: 4525.10 4534.99 0.11 24.674 0.025 197.392 0.200 394.784 0.400 789.568 0.800
SPECBIN: 4534.99 4544.87 0.11 24.719 0.025 197.752 0.200 395.504 0.400 791.008 0.800
SPECBIN: 4544.87 4554.76 0.11 24.784 0.025 198.272 0.200 396.544 0.400 793.088 0.800
SPECBIN: 4554.76 4564.98 0.11 24.845 0.025 198.760 0.200 397.520 0.400 795.040 0.800
SPECBIN: 4564.98 4575.20 0.11 24.914 0.025 199.312 0.200 398.624 0.400 797.248 0.800
SPECBIN: 4575.20 4585.08 0.11 24.977 0.025 199.816 0.200 399.632 0.400 799.264 0.800
SPECBIN: 4585.08 4594.97 0.11 25.018 0.025 200.144 0.200 400.288 0.400 800.576 0.800
SPECBIN: 4594.97 4604.86 0.11 25.096 0.025 200.768 0.200 401.536 0.400 803.072 0.800
SPECBIN: 4604.86 4614.75 0.12 25.147 0.025 201.176 0.200 402.352 0.400 804.704 0.800
SPECBIN: 4614.75 4624.96 0.12 25.185 0.025 201.480 0.200 402.960 0.400 805.920 0.800
SPECBIN: 4624.96 4635.18 0.12 25.223 0.025 201.784 0.200 403.568 0.400 807.136 0.800
SPECBIN: 4635.18 4645.07 0.12 25.262 0.025 202.096 0.200 404.192 0.400 808.384 0.800
SPECBIN: 4645.07 4654.96 0.12 25.299 0.025 202.392 0.200 404.784 0.400 809.568 0.800
SPECBIN: 4654.96 4664.84 0.12 25.336 0.025 202.688 0.200 405.376 0.400 810.752 0.800
SPECBIN: 4664.84 4674.73 0.12 25.361 0.025 202.888 0.200 405.776 0.400 811.552 0.800
SPECBIN: 4674.73 4684.95 0.12 25.387 0.025 203.096 0.200 406.192 0.400 812.384 0.800
SPECBIN: 4684.95 4695.17 0.12 25.441 0.025 203.528 0.200 407.056 0.400 814.112 0.800
SPECBIN: 4695.17 4705.05 0.12 25.487 0.025 203.896 0.200 407.792 0.400 815.584 0.800
SPECBIN: 4705.05 4714.94 0.12 25.519 0.026 204.152 0.208 408.304 0.416 816.608 0.832
SPECBIN: 4714.94 4724.83 0.12 25.544 0.026 204.352 0.208 408.704 0.416 817.408 0.832
SPECBIN: 4724.83 4735.05 0.12 25.571 0.026 204.568 0.208 409.136 0.416 818.272 0.832
SPECBIN: 4735.05 4745.26 0.12 25.601 0.026 204.808 0.208 409.616 0.416 819.232 0.832
SPECBIN: 4745.26 4755.15 0.12 25.629 0.026 205.032 0.208 410.064 0.416 820.128 0.832
SPECBIN: 4755.15 4765.04 0.12 25.655 0.026 205.240 0.208 410.480 0.416 820.960 0.832
SPECBIN: 4765.04 4774.93 0.12 25.682 0.026 205.456 0.208 410.912 0.416 821.824 0.832
SPECBIN: 4774.93 4784.81 0.12 25.709 0.026 205.672 0.208 411.344 0.416 822.688 0.832
SPECBIN: 4784.81 4795.03 0.12 25.736 0.026 205.888 0.208 411.776 0.416 823.552 0.832
SPECBIN: 4795.03 4805.25 0.12 25.763 0.026 206.104 0.208 412.208 0.416 824.416 0.832
SPECBIN: 4805.25 4815.14 0.12 25.785 0.026 206.280 0.208 412.560 0.416 825.120 0.832
SPECBIN: 4815.14 4825.02 0.12 25.798 0.026 206.384 0.208 412.768 0.416 825.536 0.832
SPECBIN: 4825.02 4834.91 0.12 25.800 0.026 206.400 0.208 412.800 0.416 825.600 0.832
SPECBIN: 4834.91 4844.80 0.12 25.831 0.026 206.648 0.208 413.296 0.416 826.592 0.832
SPECBIN: 4844.80 4855.02 0.12 25.842 0.026 206.736 0.208 413.472 0.416 826.944 0.832
SPECBIN: 4855.02 4865.23 0.12 25.867 0.026 206.936 0.208 413.872 0.416 827.744 0.832
SPECBIN: 4865.23 4875.12 0.12 25.881 0.026 207.048 0.208 414.096 0.416 828.192 0.832
SPECBIN: 4875.12 4885.01 0.12 25.901 0.026 207.208 0.208 414.416 0.416 828.832 0.832
SPECBIN: 4885.01 4894.90 0.12 25.912 0.026 207.296 0.208 414.592 0.416 829.184 0.832
SPECBIN: 4894.90 4904.79 0.12 25.934 0.026 207.472 0.208 414.944 0.416 829.888 0.832
SPECBIN: 4904.79 4915.00 0.12 25.946 0.026 207.568 0.208 415.136 0.416 830.272 0.832
SPECBIN: 4915.00 4925.22 0.12 25.959 0.026 207.672 0.208 415.344 0.416 830.688 0.832
SPECBIN: 4925.22 4935.11 0.12 25.975 0.026 207.800 0.208 415.600 0.416 831.200 0.832
SPECBIN: 4935.11 4945.00 0.12 25.981 0.026 207.848 0.208 415.696 0.416 831.392 0.832
SPECBIN: 4945.00 4954.88 0.12 26.000 0.026 208.000 0.208 416.000 0.416 832.000 0.832
SPECBIN: 4954.88 4964.77 0.12 26.010 0.026 208.080 0.208 416.160 0.416 832.320 0.832
SPECBIN: 4964.77 4974.99 0.12 26.025 0.026 208.200 0.208 416.400 0.416 832.800 0.832
SPECBIN: 4974.99 4985.21 0.12 26.039 0.026 208.312 0.208 416.624 0.416 833.248 0.832
SPECBIN: 4985.21 4995.09 0.12 26.056 0.026 208.448 0.208 416.896 0.416 833.792 0.832
SPECBIN: 4995.09 5004.98 0.12 26.064 0.026 208.512 0.208 417.024 0.416 834.048 0.832
SPECBIN: 5004.98 5014.87 0.13 26.076 0.026 208.608 0.208 417.216 0.416 834.432 0.832
SPECBIN: 5014.87 5024.76 0.13 26.079 0.026 208.632 0.208 417.264 0.416 834.528 0.832
SPECBIN: 5024.76 5034.97 0.13 26.072 0.026 208.576 0.208 417.152 0.416 834.304 0.832
SPECBIN: 5034.97 5045.19 0.13 26.065 0.026 208.520 0.208 417.040 0.416 834.080 0.832
SPECBIN: 5045.19 5055.08 0.13 26.057 0.026 208.456 0.208 416.912 0.416 833.824 0.832
SPECBIN: 5055.08 5064.97 0.13 26.049 0.026 208.392 0.208 416.784 0.416 833.568 0.832
SPECBIN: 5064.97 5074.85 0.13 26.041 0.026 208.328 0.208 416.656 0.416 833.312 0.832
SPECBIN: 5074.85 5084.74 0.13 26.035 0.026 208.280 0.208 416.560 0.416 833.120 0.832
SPECBIN: 5084.74 5094.96 0.13 26.027 0.026 208.216 0.208 416.432 0.416 832.864 0.832
SPECBIN: 5094.96 5105.18 0.13 26.019 0.026 208.152 0.208 416.304 0.416 832.608 0.832
SPECBIN: 5105.18 5115.06 0.13 26.014 0.026 208.112 0.208 416.224 0.416 832.448 0.832
SPECBIN: 5115.06 5124.95 0.13 26.011 0.026 208.088 0.208 416.176 0.416 832.352 0.832
SPECBIN: 5124.95 5134.84 0.13 26.006 0.026 208.048 0.208 416.096 0.416 832.192 0.832
SPECBIN: 5134.84 5144.73 0.13 26.002 0.026 208.016 0.208 416.032 0.416 832.064 0.832
SPECBIN: 5144.73 5154.94 0.13 25.997 0.026 207.976 0.208 415.952 0.416 831.904 0.832
SPECBIN: 5154.94 5165.16 0.13 25.993 0.026 207.944 0.208 415.888 0.416 831.776 0.832
SPECBIN: 5165.16 5175.05 0.13 25.989 0.026 207.912 0.208 415.824 0.416 831.648 0.832
SPECBIN: 5175.05 5184.94 0.13 25.985 0.026 207.880 0.208 415.760 0.416 831.520 0.832
SPECBIN: 5184.94 5194.82 0.13 25.973 0.026 207.784 0.208 415.568 0.416 831.136 0.832
SPECBIN: 5194.82 5205.04 0.13 25.922 0.026 207.376 0.208 414.752 0.416 829.504 0.832
SPECBIN: 5205.04 5215.26 0.13 25.906 0.026 207.248 0.208 414.496 0.416 828.992 0.832
SPECBIN: 5215.26 5225.15 0.13 25.958 0.026 207.664 0.208 415.328 0.416 830.656 0.832
SPECBIN: 5225.15 5235.03 0.13 25.948 0.026 207.584 0.208 415.168 0.416 830.336 0.832
SPECBIN: 5235.03 5244.92 0.13 25.941 0.026 207.528 0.208 415.056 0.416 830.112 0.832
SPECBIN: 5244.92 5254.81 0.13 25.934 0.026 207.472 0.208 414.944 0.416 829.888 0.832
SPECBIN: 5254.81 5265.03 0.13 25.912 0.026 207.296 0.208 414.592 0.416 829.184 0.832
SPECBIN: 5265.03 5275.24 0.13 25.923 0.026 207.384 0.208 414.768 0.416 829.536 0.832
SPECBIN: 5275.24 5285.13 0.13 25.910 0.026 207.280 0.208 414.560 0.416 829.120 0.832
SPECBIN: 5285.13 5295.02 0.13 25.911 0.026 207.288 0.208 414.576 0.416 829.152 0.832
SPECBIN: 5295.02 5304.91 0.13 25.900 0.026 207.200 0.208 414.400 0.416 828.800 0.832
SPECBIN: 5304.91 5314.79 0.13 25.887 0.026 207.096 0.208 414.192 0.416 828.384 0.832
SPECBIN: 5314.79 5325.01 0.13 25.876 0.026 207.008 0.208 414.016 0.416 828.032 0.832
SPECBIN: 5325.01 5335.23 0.13 25.865 0.026 206.920 0.208 413.840 0.416 827.680 0.832
SPECBIN: 5335.23 5345.12 0.13 25.843 0.026 206.744 0.208 413.488 0.416 826.976 0.832
SPECBIN: 5345.12 5355.00 0.13 25.848 0.026 206.784 0.208 413.568 0.416 827.136 0.832
SPECBIN: 5355.00 5364.89 0.13 25.832 0.026 206.656 0.208 413.312 0.416 826.624 0.832
SPECBIN: 5364.89 5374.78 0.13 25.829 0.026 206.632 0.208 413.264 0.416 826.528 0.832
SPECBIN: 5374.78 5385.00 0.13 25.818 0.026 206.544 0.208 413.088 0.416 826.176 0.832
SPECBIN: 5385.00 5395.21 0.13 25.807 0.026 206.456 0.208 412.912 0.416 825.824 0.832
SPECBIN: 5395.21 5405.10 0.13 25.796 0.026 206.368 0.208 412.736 0.416 825.472 0.832
SPECBIN: 5405.10 5414.99 0.14 25.781 0.026 206.248 0.208 412.496 0.416 824.992 0.832
SPECBIN: 5414.99 5424.88 0.14 25.763 0.026 206.104 0.208 412.208 0.416 824.416 0.832
SPECBIN: 5424.88 5434.77 0.14 25.743 0.026 205.944 0.208 411.888 0.416 823.776 0.832
SPECBIN: 5434.77 5444.98 0.14 25.725 0.026 205.800 0.208 411.600 0.416 823.200 0.832
SPECBIN: 5444.98 5455.20 0.14 25.707 0.026 205.656 0.208 411.312 0.416 822.624 0.832
SPECBIN: 5455.20 5465.09 0.14 25.688 0.026 205.504 0.208 411.008 0.416 822.016 0.832
SPECBIN: 5465.09 5474.98 0.14 25.670 0.026 205.360 0.208 410.720 0.416 821.440 0.832
SPECBIN: 5474.98 5484.86 0.14 25.652 0.026 205.216 0.208 410.432 0.416 820.864 0.832
SPECBIN: 5484.86 5494.75 0.14 25.634 0.026 205.072 0.208 410.144 0.416 820.288 0.832
SPECBIN: 5494.75 5504.97 0.14 25.616 0.026 204.928 0.208 409.856 0.416 819.712 0.832
SPECBIN: 5504.97 5515.19 0.14 25.597 0.026 204.776 0.208 409.552 0.416 819.104 0.832
SPECBIN: 5515.19 5525.07 0.14 25.583 0.026 204.664 0.208 409.328 0.416 818.656 0.832
SPECBIN: 5525.07 5534.96 0.14 25.567 0.026 204.536 0.208 409.072 0.416 818.144 0.832
SPECBIN: 5534.96 5544.85 0.14 25.552 0.026 204.416 0.208 408.832 0.416 817.664 0.832
