SURVEY: PS1MD
SNTYPE: 1
SNID: 470015
IAUC:    UNKNOWN
RA:        54.1485500  deg
DEC:       -28.6251167  deg
FILTERS: griz
HOSTGAL_LOGMASS: 11.557 +- 0.064
HOSTGAL_SNSEP: 18.227443489550289
SEARCH_PEAKMJD: 56295.0
 
REDSHIFT_HELIO: 0.33800 +- 0.00100
REDSHIFT_CMB: 0.33764 +- 0.00100
VPEC: 36.145
VPEC_ERR: 250.000
#==============================
NOBS: 23
MWEBV: 0.011 # MW E(B-V)
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS: 56268.4 PS1-g VOID -4.404 8.070 -99 -1.9890
OBS: 56271.4 PS1-g VOID -9.294 7.894 -99 -0.9220
OBS: 56309.2 PS1-g VOID 55.159 15.223 -9.3540 0.3000
OBS: 56268.4 PS1-r VOID -11.660 10.799 -99 -1.0060
OBS: 56271.4 PS1-r VOID -0.991 13.587 -99 -14.889
OBS: 56302.3 PS1-r VOID 170.390 12.617 -10.579 0.0800
OBS: 56309.3 PS1-r VOID 116.581 19.084 -10.167 0.1780
OBS: 56344.2 PS1-r VOID 39.127 36.219 -8.9810 1.0050
OBS: 56284.3 PS1-i VOID 96.386 13.010 -9.9600 0.1470
OBS: 56293.3 PS1-i VOID 220.407 19.348 -10.858 0.0950
OBS: 56299.3 PS1-i VOID 199.184 14.301 -10.748 0.0780
OBS: 56302.3 PS1-i VOID 199.165 12.863 -10.748 0.0700
OBS: 56310.3 PS1-i VOID 153.793 10.900 -10.467 0.0770
OBS: 56314.2 PS1-i VOID 162.710 22.591 -10.529 0.1510
OBS: 56283.3 PS1-z VOID 114.750 16.557 -10.149 0.1570
OBS: 56289.3 PS1-z VOID 148.877 21.525 -10.432 0.1570
OBS: 56292.3 PS1-z VOID 167.709 11.994 -10.561 0.0780
OBS: 56300.3 PS1-z VOID 124.860 15.783 -10.241 0.1370
OBS: 56308.2 PS1-z VOID 122.279 18.409 -10.218 0.1630
OBS: 56311.3 PS1-z VOID 123.304 28.870 -10.227 0.2540
OBS: 56315.3 PS1-z VOID 97.982 20.701 -9.9780 0.2290
OBS: 56351.2 PS1-z VOID 45.389 18.801 -9.1420 0.4500
OBS: 56353.2 PS1-z VOID 112.594 52.418 -10.129 0.5050
END:
