SURVEY: CSP
SNTYPE: 1
SNID: 2006lu
IAUC:  2006lu
IAUC:    UNKNOWN
RA:   138.823  deg
DEC:    -25.6001  deg
FILTERS: Atuxyz
REDSHIFT_HELIO: 0.05446 +- 0.00000
REDSHIFT_CMB: 0.05549 +- 0.00000
VPEC: 274.094
VPEC_ERR: 250.000
HOSTGAL_LOGMASS: 11.235 +- 0.057
MWEBV: 0.099 # MW E(B-V)
SEARCH_PEAKMJD: 54035.738
#==============================
NOBS: 121
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS: 54040.3 CSP-u/t VOID 3039.49 79.0266 18.7930 0.0260
OBS: 54042.3 CSP-u/t VOID 2486.57 87.0298 19.0110 0.0350
OBS: 54046.3 CSP-u/t VOID 1757.11 267.081 19.3880 0.1520
OBS: 54052.3 CSP-u/t VOID 640.325 58.9099 20.4840 0.0920
OBS: 54056.3 CSP-u/t VOID 519.039 79.4130 20.7120 0.1530
OBS: 54065.3 CSP-u/t VOID 207.970 63.2228 21.7050 0.3040
OBS: 54068.3 CSP-u/t VOID 169.824 29.0400 21.9250 0.1710
OBS: 54071.3 CSP-u/t VOID 112.824 28.0931 22.3690 0.2490
OBS: 54040.3 CSP-B/u VOID 5975.86 65.7344 18.0590 0.0110
OBS: 54042.3 CSP-B/u VOID 5325.99 53.2599 18.1840 0.0100
OBS: 54046.3 CSP-B/u VOID 4537.33 127.045 18.3580 0.0280
OBS: 54052.3 CSP-B/u VOID 2177.71 43.5542 19.1550 0.0200
OBS: 54056.3 CSP-B/u VOID 1434.83 34.4359 19.6080 0.0240
OBS: 54060.4 CSP-B/u VOID 923.846 43.4208 20.0860 0.0470
OBS: 54065.3 CSP-B/u VOID 643.280 19.2984 20.4790 0.0300
OBS: 54068.3 CSP-B/u VOID 541.502 16.7866 20.6660 0.0310
OBS: 54071.3 CSP-B/u VOID 501.187 16.5392 20.7500 0.0330
OBS: 54073.3 CSP-B/u VOID 526.259 34.2069 20.6970 0.0650
OBS: 54076.3 CSP-B/u VOID 503.500 59.4130 20.7450 0.1180
OBS: 54084.3 CSP-B/u VOID 364.083 20.0245 21.0970 0.0550
OBS: 54085.3 CSP-B/u VOID 333.273 24.9955 21.1930 0.0750
OBS: 54087.3 CSP-B/u VOID 323.594 12.6202 21.2250 0.0390
OBS: 54099.3 CSP-B/u VOID 296.483 16.6031 21.3200 0.0560
OBS: 54100.3 CSP-B/u VOID 287.078 14.6410 21.3550 0.0510
OBS: 54104.3 CSP-B/u VOID 296.210 61.0193 21.3210 0.2060
OBS: 54106.3 CSP-B/u VOID 322.404 43.2021 21.2290 0.1340
OBS: 54110.3 CSP-B/u VOID 242.549 27.4081 21.5380 0.1130
OBS: 54112.4 CSP-B/u VOID 235.505 20.7244 21.5700 0.0880
OBS: 54121.3 CSP-B/u VOID 216.771 15.8242 21.6600 0.0730
OBS: 54125.3 CSP-B/u VOID 201.558 12.0935 21.7390 0.0600
OBS: 54040.3 CSP-n/x VOID 6848.58 68.4858 17.9110 0.0100
OBS: 54042.3 CSP-n/x VOID 6385.58 70.2414 17.9870 0.0110
OBS: 54046.3 CSP-n/x VOID 5375.27 118.256 18.1740 0.0220
OBS: 54048.4 CSP-n/x VOID 5219.16 177.451 18.2060 0.0340
OBS: 54056.3 CSP-n/x VOID 2924.15 43.8623 18.8350 0.0150
OBS: 54060.4 CSP-n/x VOID 2299.32 43.6871 19.0960 0.0190
OBS: 54065.3 CSP-n/x VOID 1739.40 40.0063 19.3990 0.0230
OBS: 54068.3 CSP-n/x VOID 1507.99 40.7159 19.5540 0.0270
OBS: 54071.3 CSP-n/x VOID 1297.78 32.4445 19.7170 0.0250
OBS: 54073.3 CSP-n/x VOID 1262.41 50.4964 19.7470 0.0400
OBS: 54076.3 CSP-n/x VOID 1147.10 64.2374 19.8510 0.0560
OBS: 54084.3 CSP-n/x VOID 879.833 29.9143 20.1390 0.0340
OBS: 54087.3 CSP-n/x VOID 784.874 21.1916 20.2630 0.0270
OBS: 54091.3 CSP-n/x VOID 700.810 24.5283 20.3860 0.0350
OBS: 54099.3 CSP-n/x VOID 621.155 18.6347 20.5170 0.0300
OBS: 54100.3 CSP-n/x VOID 610.380 24.4152 20.5360 0.0400
OBS: 54104.3 CSP-n/x VOID 640.915 51.9141 20.4830 0.0810
OBS: 54106.3 CSP-n/x VOID 572.796 43.5325 20.6050 0.0760
OBS: 54110.3 CSP-n/x VOID 563.379 45.6337 20.6230 0.0810
OBS: 54112.4 CSP-n/x VOID 505.359 18.6983 20.7410 0.0370
OBS: 54121.3 CSP-n/x VOID 429.339 15.4562 20.9180 0.0360
OBS: 54125.3 CSP-n/x VOID 414.572 17.4120 20.9560 0.0420
OBS: 54131.2 CSP-n/x VOID 387.615 25.1950 21.0290 0.0650
OBS: 54040.3 CSP-g/y VOID 6798.29 47.5880 17.9190 0.0070
OBS: 54042.3 CSP-g/y VOID 6131.97 55.1877 18.0310 0.0090
OBS: 54046.3 CSP-g/y VOID 4733.69 94.6738 18.3120 0.0200
OBS: 54052.3 CSP-g/y VOID 2892.01 37.5961 18.8470 0.0130
OBS: 54056.3 CSP-g/y VOID 2004.47 30.0671 19.2450 0.0150
