 -19.500000  2005.000000  -233.7415958
 -19.500000  2015.000000  -233.7415958
 -19.500000  2025.000000  -233.7415958
 -19.500000  2035.000000  -233.7415958
 -19.500000  2045.000000  -233.7415958
 -19.500000  2055.000000  -233.7415958
 -19.500000  2065.000000  -233.7415958
 -19.500000  2075.000000  -233.7415958
 -19.500000  2085.000000  -233.7415958
 -19.500000  2095.000000  -233.7415958
 -19.500000  2105.000000  -233.7415958
 -19.500000  2115.000000  -233.7415958
 -19.500000  2125.000000  -233.7415958
 -19.500000  2135.000000  -233.7415958
 -19.500000  2145.000000  -233.7415958
 -19.500000  2155.000000  -233.7415958
 -19.500000  2165.000000  -233.7415958
 -19.500000  2175.000000  -233.7415958
 -19.500000  2185.000000  -233.7415958
 -19.500000  2195.000000  -233.7415958
 -19.500000  2205.000000  -233.7415958
 -19.500000  2215.000000  -233.7415958
 -19.500000  2225.000000  -233.7415958
 -19.500000  2235.000000  -233.7415958
 -19.500000  2245.000000  -233.7415958
 -19.500000  2255.000000  -233.7415958
 -19.500000  2265.000000  -233.7415958
 -19.500000  2275.000000  -233.7415958
 -19.500000  2285.000000  -233.7415958
 -19.500000  2295.000000  -233.7415958
 -19.500000  2305.000000  -233.7415958
 -19.500000  2315.000000  -233.7415958
 -19.500000  2325.000000  -233.7415958
 -19.500000  2335.000000  -233.7415958
 -19.500000  2345.000000  -233.7415958
 -19.500000  2355.000000  -233.7415958
 -19.500000  2365.000000  -233.7415958
 -19.500000  2375.000000  -233.7415958
 -19.500000  2385.000000  -233.7415958
 -19.500000  2395.000000  -233.7415958
 -19.500000  2405.000000  -233.7415958
 -19.500000  2415.000000  -233.7415958
 -19.500000  2425.000000  -233.7415958
 -19.500000  2435.000000  -233.7415958
 -19.500000  2445.000000  -233.7415958
 -19.500000  2455.000000  -233.7415958
 -19.500000  2465.000000  -233.7415958
 -19.500000  2475.000000  -233.7415958
 -19.500000  2485.000000  -233.7415958
 -19.500000  2495.000000  -233.7415958
 -19.500000  2505.000000  -233.7415958
 -19.500000  2515.000000  -168.6209688
 -19.500000  2525.000000  -149.2477414
 -19.500000  2535.000000  -139.3244036
 -19.500000  2545.000000  -122.0666989
 -19.500000  2555.000000  -119.7859572
 -19.500000  2565.000000   -118.707608
 -19.500000  2575.000000  -119.8119263
 -19.500000  2585.000000  -123.9874138
 -19.500000  2595.000000  -125.1378692
 -19.500000  2605.000000  -125.9853247
 -19.500000  2615.000000  -133.5891982
 -19.500000  2625.000000  -126.5029231
 -19.500000  2635.000000  -130.3439226
 -19.500000  2645.000000  -124.7180007
 -19.500000  2655.000000  -114.2627112
 -19.500000  2665.000000  -110.2842622
 -19.500000  2675.000000  -100.5492252
 -19.500000  2685.000000  -91.34831371
 -19.500000  2695.000000  -85.96085866
 -19.500000  2705.000000   -77.4662874
 -19.500000  2715.000000  -74.30102267
 -19.500000  2725.000000  -72.63255842
 -19.500000  2735.000000  -66.90736019
 -19.500000  2745.000000  -65.42935204
 -19.500000  2755.000000  -60.86741636
 -19.500000  2765.000000  -59.90680956
 -19.500000  2775.000000  -58.30928862
 -19.500000  2785.000000  -52.61842173
 -19.500000  2795.000000  -51.88318632
 -19.500000  2805.000000  -49.35348965
 -19.500000  2815.000000  -46.67450765
 -19.500000  2825.000000  -45.56733522
 -19.500000  2835.000000  -43.38628901
 -19.500000  2845.000000  -43.38095007
 -19.500000  2855.000000  -43.61028091
 -19.500000  2865.000000  -46.82946086
 -19.500000  2875.000000  -58.17841581
 -19.500000  2885.000000  -62.54480708
 -19.500000  2895.000000  -73.50294838
 -19.500000  2905.000000  -108.0423475
 -19.500000  2915.000000  -140.6200071
 -19.500000  2925.000000   -229.451649
 -19.500000  2935.000000  -279.2795502
 -19.500000  2945.000000  -454.3365345
 -19.500000  2955.000000  -727.6906343
 -19.500000  2965.000000   -1676.12911
 -19.500000  2975.000000  -3982.708224
 -19.500000  2985.000000  -183166.6966
 -19.500000  2995.000000  -6045.993762
 -19.500000  3005.000000  -1134.301344
