SURVEY: PS1MD
SNID: 570056
IAUC:    UNKNOWN
RA:        37.0066792  deg
DEC:       -3.4950333  deg
REDSHIFT_HELIO: 0.29100 +- 0.00100
REDSHIFT_CMB: 0.29020 +- 0.00100
VPEC: 68.213
VPEC_ERR: 250.000
MWEBV: 0.026 # MW E(B-V)
HOSTGAL_LOGMASS: 10.819 +- 0.190
SEARCH_PEAKMJD: 56601.0
FILTERS: griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc570056.0x1613.dougpv3.phot1
#==============================
NOBS: 51
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 56574.6 PS1-g VOID -2.206 8.311 -99 -4.0910
OBS: 56590.5 PS1-g VOID 68.087 6.774 -9.5830 0.1080
OBS: 56593.5 PS1-g VOID 81.310 14.191 -9.7750 0.1890
OBS: 56619.4 PS1-g VOID 99.339 10.773 -9.9930 0.1180
OBS: 56622.4 PS1-g VOID 58.993 10.231 -9.4270 0.1880
OBS: 56625.3 PS1-g VOID 70.079 8.506 -9.6140 0.1320
OBS: 56630.3 PS1-g VOID 22.194 9.142 -8.3660 0.4470
OBS: 56633.2 PS1-g VOID 17.310 9.384 -8.0960 0.5890
OBS: 56636.3 PS1-g VOID 63.623 21.763 -9.5090 0.3710
OBS: 56649.4 PS1-g VOID 18.179 13.874 -8.1490 0.8290
OBS: 56652.4 PS1-g VOID 6.837 8.667 -7.0870 1.3760
OBS: 56655.3 PS1-g VOID -7.118 10.952 -99 -1.6710
OBS: 56663.3 PS1-g VOID 4.397 15.783 -6.6080 3.8970
OBS: 56574.6 PS1-r VOID 17.738 13.662 -8.1220 0.8360
OBS: 56590.5 PS1-r VOID 62.637 11.646 -9.4920 0.2020
OBS: 56593.5 PS1-r VOID 101.366 15.609 -10.015 0.1670
OBS: 56619.4 PS1-r VOID 155.248 23.925 -10.478 0.1670
OBS: 56622.4 PS1-r VOID 128.511 14.167 -10.272 0.1200
OBS: 56625.3 PS1-r VOID 117.977 11.316 -10.179 0.1040
OBS: 56626.3 PS1-r VOID 54.374 31.183 -9.3380 0.6230
OBS: 56630.3 PS1-r VOID 83.711 12.031 -9.8070 0.1560
OBS: 56633.3 PS1-r VOID 81.648 13.581 -9.7800 0.1810
OBS: 56636.3 PS1-r VOID 67.066 19.469 -9.5660 0.3150
OBS: 56649.4 PS1-r VOID 31.219 19.213 -8.7360 0.6680
OBS: 56655.4 PS1-r VOID 23.174 13.960 -8.4130 0.6540
OBS: 56663.3 PS1-r VOID 27.234 17.803 -8.5880 0.7100
OBS: 56588.5 PS1-i VOID 34.413 17.876 -8.8420 0.5640
OBS: 56594.5 PS1-i VOID 122.337 26.421 -10.219 0.2340
OBS: 56597.5 PS1-i VOID 187.877 19.263 -10.685 0.1110
OBS: 56599.5 PS1-i VOID 236.589 20.769 -10.935 0.0950
OBS: 56620.4 PS1-i VOID 169.436 18.060 -10.573 0.1160
OBS: 56623.3 PS1-i VOID 145.598 17.835 -10.408 0.1330
OBS: 56626.3 PS1-i VOID 129.460 19.247 -10.280 0.1610
OBS: 56631.3 PS1-i VOID 146.101 18.196 -10.412 0.1350
OBS: 56656.3 PS1-i VOID 33.742 17.214 -8.8200 0.5540
OBS: 56661.3 PS1-i VOID 27.089 20.324 -8.5820 0.8150
OBS: 56573.5 PS1-z VOID -18.463 29.267 -99 -1.7210
OBS: 56589.5 PS1-z VOID 85.107 23.520 -9.8250 0.3000
OBS: 56592.5 PS1-z VOID 101.728 20.837 -10.019 0.2220
OBS: 56595.5 PS1-z VOID 141.317 20.218 -10.375 0.1550
OBS: 56600.4 PS1-z VOID 188.739 25.875 -10.690 0.1490
OBS: 56608.4 PS1-z VOID 190.468 25.537 -10.700 0.1460
OBS: 56618.5 PS1-z VOID 135.951 21.535 -10.333 0.1720
OBS: 56621.4 PS1-z VOID 139.046 19.172 -10.358 0.1500
OBS: 56624.3 PS1-z VOID 146.919 25.386 -10.418 0.1880
OBS: 56629.3 PS1-z VOID 111.525 26.963 -10.118 0.2620
OBS: 56632.2 PS1-z VOID 165.558 22.019 -10.547 0.1440
OBS: 56643.3 PS1-z VOID 119.424 25.962 -10.193 0.2360
OBS: 56648.4 PS1-z VOID 91.639 25.488 -9.9050 0.3020
OBS: 56651.4 PS1-z VOID 56.659 23.381 -9.3830 0.4480
OBS: 56662.3 PS1-z VOID 75.477 18.986 -9.6950 0.2730
END:
