SURVEY: PS1MD
SNTYPE: 1
SNID: 34
IAUC:    UNKNOWN
RA:        36.0664375  deg
DEC:       -3.1865361  deg
FILTERS: griz
HOSTGAL_LOGMASS: 8.938 +- 0.669
HOSTGAL_SNSEP: 22.780465845034144
SEARCH_PEAKMJD: 55206.0
 
MWEBV: 0.024 # MW E(B-V)
REDSHIFT_HELIO: 0.25420 +- 0.00100
REDSHIFT_CMB: 0.25339 +- 0.00100
VPEC: 60.703
VPEC_ERR: 250.000
#==============================
NOBS: 28
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS: 55179.4 PS1-g VOID -4.671 3.602 -99 -0.8370
OBS: 55188.3 PS1-g VOID -16.069 18.566 -99 -1.2540
OBS: 55191.2 PS1-g VOID 99.608 11.677 -9.9960 0.1270
OBS: 55203.2 PS1-g VOID 502.774 8.302 -11.753 0.0180
OBS: 55206.3 PS1-g VOID 450.618 8.164 -11.635 0.0200
OBS: 55215.2 PS1-g VOID 378.779 8.708 -11.446 0.0250
OBS: 55176.4 PS1-r VOID -14.565 12.120 -99 -0.9030
OBS: 55179.4 PS1-r VOID -0.074 6.194 -99 -90.390
OBS: 55188.3 PS1-r VOID -4.114 14.183 -99 -3.7430
OBS: 55191.3 PS1-r VOID 93.345 9.605 -9.9250 0.1120
OBS: 55203.3 PS1-r VOID 474.685 11.701 -11.691 0.0270
OBS: 55206.3 PS1-r VOID 478.508 9.908 -11.700 0.0220
OBS: 55215.2 PS1-r VOID 443.851 10.608 -11.618 0.0260
OBS: 55180.3 PS1-i VOID -2.812 5.117 -99 -1.9760
OBS: 55183.3 PS1-i VOID 2.341 8.133 -5.9240 3.7720
OBS: 55186.4 PS1-i VOID -3.110 15.400 -99 -5.3770
OBS: 55189.3 PS1-i VOID 21.527 7.688 -8.3320 0.3880
OBS: 55204.3 PS1-i VOID 425.936 8.428 -11.573 0.0210
OBS: 55213.2 PS1-i VOID 437.859 8.156 -11.603 0.0200
OBS: 55222.2 PS1-i VOID 291.897 10.844 -11.163 0.0400
OBS: 55181.3 PS1-z VOID -19.665 14.271 -99 -0.7880
OBS: 55184.3 PS1-z VOID 1.802 23.598 -5.6390 14.2210
OBS: 55187.3 PS1-z VOID 23.475 18.177 -8.4270 0.8410
OBS: 55200.3 PS1-z VOID 273.407 13.561 -11.092 0.0540
OBS: 55202.3 PS1-z VOID 281.514 13.888 -11.124 0.0540
OBS: 55205.3 PS1-z VOID 298.575 12.103 -11.188 0.0440
OBS: 55211.2 PS1-z VOID 293.366 22.615 -11.169 0.0840
OBS: 55214.2 PS1-z VOID 267.343 12.742 -11.068 0.0520
END:
