SURVEY: PS1MD
SNTYPE: 1
SNID: 470008
IAUC:    UNKNOWN
RA:        53.0827583  deg
DEC:       -29.0137861  deg
FILTERS: griz
HOSTGAL_LOGMASS: 10.387 +- 0.100
HOSTGAL_SNSEP: 19.996325956355882
SEARCH_PEAKMJD: 56295.0
 
REDSHIFT_HELIO: 0.24000 +- 0.01000
REDSHIFT_CMB: 0.23962 +- 0.00998
VPEC: 50.425
VPEC_ERR: 250.000
#==============================
NOBS: 24
MWEBV: 0.007 # MW E(B-V)
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS: 56268.4 PS1-g VOID 14.030 8.021 -7.8680 0.6210
OBS: 56271.4 PS1-g VOID -8.129 10.005 -99 -1.3360
OBS: 56309.2 PS1-g VOID 378.767 17.197 -11.446 0.0490
OBS: 56268.4 PS1-r VOID -6.488 7.592 -99 -1.2700
OBS: 56271.4 PS1-r VOID -11.265 11.335 -99 -1.0920
OBS: 56302.3 PS1-r VOID 667.079 10.705 -12.060 0.0170
OBS: 56309.3 PS1-r VOID 548.352 16.279 -11.848 0.0320
OBS: 56344.2 PS1-r VOID 63.646 33.323 -9.5090 0.5680
OBS: 56284.3 PS1-i VOID 221.040 11.498 -10.861 0.0560
OBS: 56293.3 PS1-i VOID 577.643 19.799 -11.904 0.0370
OBS: 56299.3 PS1-i VOID 624.435 10.414 -11.989 0.0180
OBS: 56302.3 PS1-i VOID 653.283 10.934 -12.038 0.0180
OBS: 56310.3 PS1-i VOID 491.588 11.360 -11.729 0.0250
OBS: 56314.2 PS1-i VOID 413.118 31.004 -11.540 0.0810
OBS: 56283.3 PS1-z VOID 123.289 16.834 -10.227 0.1480
OBS: 56289.3 PS1-z VOID 289.312 23.181 -11.153 0.0870
OBS: 56292.3 PS1-z VOID 346.140 12.944 -11.348 0.0410
OBS: 56300.3 PS1-z VOID 362.192 22.552 -11.397 0.0680
OBS: 56303.3 PS1-z VOID 343.111 39.375 -11.339 0.1250
OBS: 56308.2 PS1-z VOID 319.131 16.068 -11.260 0.0550
OBS: 56311.3 PS1-z VOID 256.680 35.174 -11.023 0.1490
OBS: 56315.3 PS1-z VOID 198.865 25.369 -10.746 0.1390
OBS: 56351.2 PS1-z VOID 82.695 18.858 -9.7940 0.2480
OBS: 56353.2 PS1-z VOID 77.314 74.832 -9.7210 1.0510
END:
