SURVEY: PS1MD
SNID: 580270
IAUC:    UNKNOWN
RA:        130.2000708  deg
DEC:       44.5906306  deg
REDSHIFT_HELIO: 0.29500 +- 0.00100
REDSHIFT_CMB: 0.29559 +- 0.00100
VPEC: -53.160
VPEC_ERR: 250.000
MWEBV: 0.020 # MW E(B-V)
HOSTGAL_LOGMASS: 9.851 +- 0.186
SEARCH_PEAKMJD: 56643.0
FILTERS: griz
# keywords from LC processing:
# PSFTRIM: 1
# PHOTCAT: PSc580270.0x1613.dougpv3.phot1
#==============================
NOBS: 40
# CNTRD_FLUX_OFFSET: 0.0001
# HOSTNAME: dsp053

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 56622.6 PS1-g VOID 25.533 13.923 -8.5180 0.5920
OBS: 56630.6 PS1-g VOID 153.174 7.412 -10.463 0.0530
OBS: 56633.6 PS1-g VOID 184.804 21.028 -10.667 0.1240
OBS: 56663.5 PS1-g VOID 21.019 17.717 -8.3070 0.9150
OBS: 56666.6 PS1-g VOID 43.892 16.829 -9.1060 0.4160
OBS: 56682.4 PS1-g VOID 9.731 6.948 -7.4700 0.7750
OBS: 56622.6 PS1-r VOID 53.718 17.273 -9.3250 0.3490
OBS: 56630.6 PS1-r VOID 174.820 9.146 -10.606 0.0570
OBS: 56656.6 PS1-r VOID 115.608 11.774 -10.157 0.1110
OBS: 56663.5 PS1-r VOID 78.969 10.455 -9.7440 0.1440
OBS: 56666.6 PS1-r VOID 83.327 11.378 -9.8020 0.1480
OBS: 56682.4 PS1-r VOID 43.941 12.766 -9.1070 0.3150
OBS: 56709.3 PS1-r VOID 33.696 17.540 -8.8190 0.5650
OBS: 56623.6 PS1-i VOID 35.940 10.707 -8.8890 0.3230
OBS: 56626.6 PS1-i VOID 43.141 34.180 -9.0870 0.8600
OBS: 56631.5 PS1-i VOID 154.649 8.989 -10.473 0.0630
OBS: 56638.6 PS1-i VOID 224.180 9.346 -10.876 0.0450
OBS: 56650.6 PS1-i VOID 164.860 12.961 -10.543 0.0850
OBS: 56656.6 PS1-i VOID 136.366 10.979 -10.337 0.0870
OBS: 56658.5 PS1-i VOID 123.053 9.247 -10.225 0.0820
OBS: 56661.5 PS1-i VOID 112.896 10.569 -10.132 0.1020
OBS: 56668.4 PS1-i VOID 75.563 13.082 -9.6960 0.1880
OBS: 56677.5 PS1-i VOID 75.058 8.361 -9.6880 0.1210
OBS: 56680.5 PS1-i VOID 73.176 12.106 -9.6610 0.1800
OBS: 56683.5 PS1-i VOID 61.550 10.570 -9.4730 0.1860
OBS: 56613.6 PS1-z VOID 28.237 13.874 -8.6270 0.5330
OBS: 56624.6 PS1-z VOID 56.982 15.797 -9.3890 0.3010
OBS: 56627.6 PS1-z VOID 116.535 18.662 -10.166 0.1740
OBS: 56629.6 PS1-z VOID 137.649 11.795 -10.347 0.0930
OBS: 56632.6 PS1-z VOID 178.838 16.666 -10.631 0.1010
OBS: 56637.5 PS1-z VOID 194.888 17.035 -10.724 0.0950
OBS: 56643.5 PS1-z VOID 161.317 32.491 -10.519 0.2190
OBS: 56648.5 PS1-z VOID 125.783 19.306 -10.249 0.1670
OBS: 56651.5 PS1-z VOID 118.439 12.885 -10.184 0.1180
OBS: 56659.6 PS1-z VOID 31.466 22.048 -8.7450 0.7610
OBS: 56662.5 PS1-z VOID 96.418 13.408 -9.9600 0.1510
OBS: 56667.6 PS1-z VOID 85.381 17.316 -9.8280 0.2200
OBS: 56676.6 PS1-z VOID 77.060 13.462 -9.7170 0.1900
OBS: 56678.4 PS1-z VOID 87.322 10.938 -9.8530 0.1360
OBS: 56681.5 PS1-z VOID 66.605 11.671 -9.5590 0.1900
END:
