SURVEY: PS1MD
SNTYPE: 1
SNID: 38
IAUC:    UNKNOWN
RA:        35.0956625  deg
DEC:       -4.6725083  deg
FILTERS: griz
HOSTGAL_LOGMASS: 9.126 +- 0.459
HOSTGAL_SNSEP: 19.891822841152997
SEARCH_PEAKMJD: 55206.0
 
MWEBV: 0.019 # MW E(B-V)
REDSHIFT_HELIO: 0.15130 +- 0.00100
REDSHIFT_CMB: 0.15048 +- 0.00099
VPEC: -41.431
VPEC_ERR: 250.000
#==============================
NOBS: 30
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS: 55176.4 PS1-g VOID -12.165 9.865 -99 -0.8800
OBS: 55179.4 PS1-g VOID -1.406 7.224 -99 -5.5780
OBS: 55188.3 PS1-g VOID 207.545 14.671 -10.793 0.0770
OBS: 55191.2 PS1-g VOID 485.901 15.093 -11.716 0.0340
OBS: 55203.2 PS1-g VOID 1170.952 30.235 -12.6710 0.0280
OBS: 55206.3 PS1-g VOID 1170.823 16.774 -12.6710 0.0160
OBS: 55215.2 PS1-g VOID 766.001 15.200 -12.211 0.0220
OBS: 55176.4 PS1-r VOID 10.104 8.795 -7.5110 0.9450
OBS: 55179.4 PS1-r VOID -3.900 3.710 -99 -1.0330
OBS: 55188.3 PS1-r VOID 185.869 15.613 -10.673 0.0910
OBS: 55191.3 PS1-r VOID 408.358 10.049 -11.528 0.0270
OBS: 55203.3 PS1-r VOID 1172.718 21.674 -12.6730 0.0200
OBS: 55206.3 PS1-r VOID 1224.782 18.147 -12.7200 0.0160
OBS: 55215.2 PS1-r VOID 945.656 17.273 -12.439 0.0200
OBS: 55180.3 PS1-i VOID -3.071 6.313 -99 -2.2320
OBS: 55183.3 PS1-i VOID -2.492 8.211 -99 -3.5780
OBS: 55186.4 PS1-i VOID 67.488 21.140 -9.5730 0.3400
OBS: 55189.3 PS1-i VOID 251.596 9.249 -11.002 0.0400
OBS: 55204.3 PS1-i VOID 933.301 34.930 -12.425 0.0410
OBS: 55213.2 PS1-i VOID 756.508 14.884 -12.197 0.0210
OBS: 55222.2 PS1-i VOID 496.577 18.646 -11.740 0.0410
OBS: 55181.3 PS1-z VOID -3.484 12.075 -99 -3.7630
OBS: 55184.3 PS1-z VOID 25.180 12.655 -8.5030 0.5460
OBS: 55187.3 PS1-z VOID 83.940 14.109 -9.8100 0.1820
OBS: 55199.2 PS1-z VOID 555.691 16.855 -11.862 0.0330
OBS: 55200.3 PS1-z VOID 577.243 12.968 -11.903 0.0240
OBS: 55202.3 PS1-z VOID 561.829 11.438 -11.874 0.0220
OBS: 55205.3 PS1-z VOID 521.919 32.520 -11.794 0.0680
OBS: 55211.2 PS1-z VOID 433.240 18.391 -11.592 0.0460
OBS: 55214.2 PS1-z VOID 397.862 10.395 -11.499 0.0280
END:
