Parameter Name                 Value
m0                             1.009215769949204e-02
m0                             9.942967980730279e-03
m0                             1.082310195212377e-02
m0                             9.110762752203279e-03
m0                             9.026547750470595e-03
m0                             8.753409385650153e-03
m0                             8.753710538224898e-03
m0                             8.865144869140595e-03
m0                             1.000458027377964e-02
m0                             1.207895176441679e-02
m0                             2.236379696447798e-02
m0                             3.992157967858895e-02
m0                             4.743597847734790e-02
m0                             1.012382998440167e-01
m0                             1.122934235445406e-01
m0                             8.687485628380771e-02
m0                             9.385915659493305e-02
m0                             9.618185575327143e-02
m0                             4.778814881447058e-02
m0                             -5.005053655576199e-02
m0                             -9.251927813182935e-02
m0                             -6.499962205337123e-02
m0                             -6.390899875518306e-02
m0                             -3.915470851618466e-02
m0                             -1.635013088024455e-02
m0                             -1.823868681886264e-02
m0                             -1.622458026049121e-02
m0                             -4.697182546280079e-02
m0                             -1.050856164310335e-02
m0                             -3.095540057358896e-02
m0                             -9.808250722237642e-03
m0                             -3.003265085320191e-02
m0                             -5.370916366299758e-03
m0                             -1.474211459923521e-02
m0                             -7.826092156417989e-03
m0                             -1.850457015956987e-02
m0                             -1.151011633089053e-02
m0                             -2.472417184115081e-02
m0                             -1.621707655288995e-02
m0                             -1.826409528365438e-02
m0                             3.379444673384726e-03
m0                             -5.234999277785694e-04
m0                             -8.182765619581847e-03
m0                             2.620185046927425e-02
m0                             -4.464331695581227e-02
m0                             1.880764734922566e-02
m0                             -1.464932958584586e-02
m0                             8.466351271268220e-03
m0                             6.009185723890070e-03
m0                             1.668621065531788e-02
m0                             6.413743031551633e-03
m0                             1.179075640035764e-02
m0                             6.925231265318429e-03
m0                             9.940022382557444e-03
m0                             1.513576081023157e-02
m0                             -2.496833189528644e-03
m0                             -8.727598075703192e-03
m0                             4.070021650875080e-04
m0                             4.595575510276298e-03
m0                             2.202229082592420e-02
m0                             1.312879230861219e-03
m0                             3.885891261227570e-02
m0                             -1.736149206344095e-03
m0                             3.060767046924842e-02
m0                             1.364290861524787e-02
m0                             -1.462024688591035e-03
m0                             -5.985994270464031e-03
m0                             4.739913233962073e-03
m0                             3.473227629375535e-03
m0                             2.060628594687059e-03
m0                             1.999003380193660e-03
m0                             1.627534883939011e-03
m0                             -4.575828359949533e-03
m0                             -8.419266400851016e-04
m0                             -6.702648786249439e-03
m0                             -8.572401829079758e-03
m0                             3.413266317530745e-03
m0                             9.590798486723107e-03
m0                             9.205690863378208e-03
m0                             2.915240662562086e-03
m0                             4.677468814167036e-03
m0                             1.994921127932735e-02
m0                             -1.257764132532138e-03
m0                             9.622640744194022e-03
m0                             2.864013986388611e-03
m0                             5.862274114219317e-03
m0                             7.064325236050667e-03
m0                             9.575300908828516e-03
m0                             9.094179998187115e-03
m0                             9.104085683727359e-03
m0                             9.050587954464914e-03
m0                             8.493298060503102e-03
m0                             8.249705005340906e-03
m0                             1.025516773411088e-02
m0                             1.122787371574385e-02
m0                             1.311973002613077e-02
m0                             1.482200449120397e-02
m0                             1.629976269899147e-02
m0                             1.883177220851491e-02
m0                             1.761590308942187e-02
m0                             1.781723347383853e-02
m0                             1.668421951854759e-02
m0                             1.543351338904440e-02
m0                             1.366567622387087e-02
m0                             1.219826117108066e-02
m0                             1.084122470213481e-02
m0                             9.191465237345407e-03
m0                             7.810727901261080e-03
m0                             6.568050159449354e-03
m0                             5.144269525235059e-03
m0                             4.331343278853522e-03
m0                             3.464579847541524e-03
m0                             2.783205618260331e-03
m0                             1.957819919652057e-03
m0                             1.555529550447122e-03
m0                             1.223170539189938e-03
m0                             7.107483779137174e-04
m0                             4.254185769083013e-04
m0                             3.112764773388139e-04
m0                             2.428717878316420e-04
m0                             1.983512056268765e-04
m0                             1.734774744428268e-04
m0                             1.643509334737682e-04
m0                             1.048771131747092e-04
m0                             5.440348025694805e-05
m0                             5.853671576631442e-05
m0                             1.009090264881163e-02
m0                             9.947687228503654e-03
m0                             1.082693852094590e-02
m0                             9.111443358984943e-03
m0                             9.026075239899057e-03
m0                             8.772284433999912e-03
m0                             8.750905086727450e-03
m0                             8.928362628099974e-03
m0                             9.921770633769774e-03
m0                             1.233108533751479e-02
m0                             2.118177779792199e-02
m0                             3.963363699896678e-02
m0                             5.200415633622573e-02
m0                             9.376588243879984e-02
m0                             1.074278539169624e-01
m0                             9.952182960548683e-02
m0                             8.956843784188238e-02
m0                             1.008458323974347e-01
m0                             4.030215380200967e-02
m0                             -1.075141565626158e-01
m0                             -1.729657072102483e-01
m0                             -1.104715081561910e-01
m0                             -1.208186932666527e-01
m0                             -9.066580587041752e-02
m0                             -1.162061417684767e-01
m0                             -7.916887670430423e-02
m0                             -8.805490231057631e-02
m0                             -1.204081588359904e-01
m0                             -9.628351341258151e-02
m0                             -7.141031951607170e-02
m0                             -5.184908465062690e-02
m0                             -8.214834198095865e-02
m0                             -5.665084151768622e-02
m0                             -5.782886920820644e-02
m0                             -5.540165249095053e-02
m0                             -7.164277588595765e-02
m0                             -6.096551721383944e-02
m0                             -6.007900275567744e-02
m0                             -5.978168594933026e-02
m0                             -4.754470931863801e-02
m0                             -2.130974811612163e-02
m0                             -3.375039346422790e-02
m0                             -3.289118828739558e-02
m0                             -4.122234627390883e-02
m0                             -2.504032199637820e-02
m0                             -2.630978701197787e-02
m0                             -1.582060260563302e-02
m0                             -2.166645441343188e-02
m0                             -2.044067357679731e-02
m0                             -7.192064904157506e-03
m0                             -1.682960774792975e-02
m0                             -2.210301897721653e-02
m0                             -2.560733192800275e-02
m0                             -2.679862393207193e-02
m0                             -2.886726018279938e-02
m0                             -2.599176175861492e-02
m0                             -2.767674765491793e-02
m0                             -2.619381972966719e-02
m0                             -1.399043169238903e-02
m0                             -1.714155422194645e-02
m0                             -1.553218266819330e-02
m0                             -1.750396936840981e-02
m0                             -1.577255151702860e-02
m0                             -1.211206020443248e-02
m0                             -1.937349967247495e-02
m0                             -2.635240331502307e-02
m0                             -1.146360992344426e-02
m0                             -2.125606760487320e-02
m0                             -1.934886717248507e-02
m0                             -2.055915837813080e-02
m0                             -1.737908119142680e-02
m0                             -1.722412571190510e-02
m0                             -2.123074754599763e-02
m0                             -1.873343024134272e-02
m0                             -2.537550946997771e-02
m0                             -2.429188694935033e-02
m0                             -6.226605094388020e-03
m0                             5.155626816828398e-03
m0                             4.846488760977880e-03
m0                             -7.693597656193628e-03
m0                             5.904800522204763e-05
m0                             1.668151188946753e-02
m0                             -7.388295809825812e-03
m0                             6.428403513184145e-03
m0                             -2.101464403850916e-03
m0                             9.870088205057425e-04
m0                             2.123113062186604e-03
m0                             6.702233069981872e-03
m0                             6.199923073614653e-03
m0                             6.374067475465169e-03
m0                             6.455034102426906e-03
m0                             6.106201983082721e-03
m0                             6.164768017127766e-03
m0                             8.490312838849606e-03
m0                             1.003444166797528e-02
m0                             1.204610487117406e-02
m0                             1.394590584632497e-02
m0                             1.653097895681586e-02
m0                             1.911583811889393e-02
m0                             1.803694386722868e-02
m0                             1.812052692047139e-02
m0                             1.679756407221750e-02
m0                             1.572926916609523e-02
m0                             1.383777901386070e-02
m0                             1.225001338141299e-02
m0                             1.092923794664644e-02
m0                             9.200552280543209e-03
m0                             7.779505053219219e-03
m0                             6.528300060565991e-03
m0                             4.918275040116405e-03
m0                             4.317679916760270e-03
m0                             3.213986921213047e-03
m0                             2.805366509356492e-03
m0                             1.894763534160784e-03
m0                             1.545996222739127e-03
m0                             1.139082146674938e-03
m0                             6.264743924691758e-04
m0                             4.443515603928083e-04
m0                             3.002520092793967e-04
m0                             2.437539379564831e-04
m0                             1.931890664782059e-04
m0                             1.780813192087392e-04
m0                             1.621168095890667e-04
m0                             1.073685837451633e-04
m0                             5.267574006348315e-05
m0                             5.916103485698708e-05
m0                             1.007954202469917e-02
m0                             9.939743495739320e-03
m0                             1.079171307570595e-02
m0                             9.130219307293465e-03
m0                             9.015859023802728e-03
m0                             8.662375603137883e-03
m0                             8.723341265510193e-03
m0                             8.597842306100697e-03
m0                             1.032204364119557e-02
m0                             1.102210907153787e-02
m0                             2.773709351054672e-02
m0                             4.032609011066682e-02
m0                             2.498806806021356e-02
m0                             1.388578707570108e-01
m0                             1.266995441450022e-01
m0                             3.358778681978147e-02
m0                             1.071247590049919e-01
m0                             7.249239336492476e-02
m0                             3.153013626485864e-02
m0                             9.733160734325609e-02
m0                             1.301252232252052e-01
m0                             4.735867531318109e-02
m0                             9.753284905003144e-02
m0                             1.091788679851012e-01
m0                             1.821023933460898e-01
m0                             1.584227972169729e-01
m0                             1.195758286625982e-01
m0                             2.358079064873438e-01
m0                             1.400371175894316e-01
m0                             1.382378310260623e-01
m0                             7.305251413990596e-02
m0                             1.446907425277636e-01
m0                             9.920904895876752e-02
m0                             1.368809520465520e-01
m0                             1.080415279897181e-01
m0                             1.007488628734935e-01
m0                             7.721829717774660e-02
m0                             9.372725138730721e-02
m0                             6.227591831095203e-02
m0                             8.394937483712658e-02
m0                             6.273192112846419e-02
m0                             9.549174232691021e-02
m0                             9.002957560211380e-02
m0                             9.328390810591906e-02
m0                             5.609212870618061e-02
m0                             8.435989102270906e-02
m0                             4.653730312903448e-02
m0                             5.664418184360291e-02
m0                             7.153845104748011e-02
m0                             5.391981322175142e-02
m0                             6.515394086594779e-02
m0                             4.608498694886203e-02
m0                             6.372225092732761e-02
m0                             6.677141331623893e-02
m0                             4.157617071961049e-02
m0                             2.625003091439613e-02
m0                             3.495475130490939e-02
m0                             5.491197522086457e-02
m0                             6.013395985160207e-02
m0                             6.065059319283105e-02
m0                             5.743116571459227e-02
m0                             5.442834018095819e-02
m0                             5.628441526061886e-02
m0                             4.841084900998324e-02
m0                             5.441998947042222e-02
m0                             4.428699211946494e-02
m0                             4.303499760443316e-02
m0                             3.740292773336978e-02
m0                             4.416754403449245e-02
m0                             3.774890661716462e-02
m0                             3.787483911848238e-02
m0                             3.812310016499646e-02
m0                             3.903265607383595e-02
m0                             3.459347095061067e-02
m0                             3.819457981900234e-02
m0                             3.510998554974303e-02
m0                             2.699518960256107e-02
m0                             2.085854153944889e-02
m0                             1.778516348894068e-02
m0                             3.464271650762418e-02
m0                             1.585732076074069e-02
m0                             2.797879585740050e-02
m0                             1.263955099352324e-02
m0                             1.986633686453902e-02
m0                             1.983804506650435e-02
m0                             2.157044609586162e-02
m0                             2.380505411535037e-02
m0                             1.881212960005831e-02
m0                             1.841082435793449e-02
m0                             1.749780547490543e-02
m0                             1.675426560376098e-02
m0                             1.445984957245525e-02
m0                             1.274953736193744e-02
m0                             1.474657779209237e-02
m0                             1.309991069421973e-02
m0                             1.584685656061418e-02
m0                             1.741567948500783e-02
m0                             1.339482261987884e-02
m0                             1.745045358651309e-02
m0                             1.573578483594022e-02
m0                             1.625566877350758e-02
m0                             1.596698656439598e-02
m0                             1.400853043319798e-02
m0                             1.278619042551783e-02
m0                             1.181720893513473e-02
m0                             1.052938108259392e-02
m0                             9.089177753480690e-03
m0                             7.850488804067199e-03
m0                             7.174054045642712e-03
m0                             5.502205514554689e-03
m0                             4.474520150045348e-03
m0                             4.360316327768495e-03
m0                             3.019549110244244e-03
m0                             2.141147516326350e-03
m0                             1.705987378241032e-03
m0                             1.630957432112238e-03
m0                             1.121072148370850e-03
m0                             3.117023470371841e-04
m0                             3.574652053027773e-04
m0                             2.304576598487856e-04
m0                             2.123765363272116e-04
m0                             1.591917107818408e-04
m0                             1.722889628693266e-04
m0                             9.584288985986422e-05
m0                             5.991848585113851e-05
m0                             5.574566084395034e-05
m0                             1.047743982123419e-02
m0                             1.017620180222235e-02
m0                             1.118703398752536e-02
m0                             9.651867488132985e-03
m0                             9.732024367144014e-03
m0                             9.481492994760043e-03
m0                             9.671719066767842e-03
m0                             9.450010539834535e-03
m0                             1.160083226060560e-02
m0                             1.208819285990971e-02
m0                             2.127569987905240e-02
m0                             6.380470491131184e-02
m0                             6.489098357464036e-02
m0                             9.548674216685203e-02
m0                             1.710269730435059e-01
m0                             1.530409610152380e-01
m0                             1.083903108968487e-01
m0                             2.632498240384155e-01
m0                             3.310648052701747e-01
m0                             4.588248240027635e-01
m0                             3.654634249330607e-01
m0                             3.973096385039245e-01
m0                             1.172582861489499e-01
m0                             2.494493442673139e-01
m0                             2.284929899427879e-01
m0                             5.279620109540608e-01
m0                             3.822102635547948e-01
m0                             3.869347261712377e-01
m0                             4.489533255771004e-01
m0                             3.477867027465459e-01
m0                             2.493550968823582e-01
m0                             2.024507765527215e-01
m0                             2.852158432201641e-01
m0                             2.660501081264096e-01
m0                             3.340203863895473e-01
m0                             3.071582784255171e-01
m0                             2.351394471996888e-01
m0                             2.175739683503341e-01
m0                             2.227798239600176e-01
m0                             1.353443043776832e-01
