SURVEY: SDSS
SNID: 18807
IAUC: 2007mg
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 46.640945  deg
DECL: 0.793304  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 19
FAKE: 0   (=> data)
MWEBV: 0.0821    MW E(B-V)
MWEBV_ERR: 0.0137    error on MWEBV
NEPOCH_PRESN: 13   21   23   24   25   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.177000 +- 0.005000  (Helio, z_best)
REDSHIFT_FINAL: 0.176245 +- 0.005000  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54389.945  (SNANA-FIT)
HOSTGAL_OBJID: 1237666301627728066
HOSTGAL_PHOTOZ: 0.1544  +- 0.0278
HOSTGAL_SNSEP: 3.218   # arcSec
HOSTGAL_LOGMASS: 10.998 +-  0.075   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.92  19.40  18.45  17.90  17.64 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 19
TELESCOPE: sdss    SEARCH_RUN: 7202  QMASK: 0
IDCCD: 5   FIELD: 82N
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 614      614      614      614      614
PHOTOMETRYFLAG: 33       33       32        0        1
GAIN: 4.050    4.725    4.640    3.480    1.470  e/ADU
RDNOISE: 4.253    4.252   12.992    4.698    4.483  e-
SKY_AVG: 452.25   424.00   389.00   247.75   148.25  ADU/pix
SKY_SIG: 10.88     9.58     9.85     8.68    10.58  ADU/pix
PSF_SIG1: 1.773    1.551    1.481    1.429    1.853  pixels
PSF_SIG2: 3.494    3.451    3.664    3.582    3.387  pixels
PSF_RATIO: 0.128    0.077    0.058    0.052    0.196  (at origin)
FLUX: 0.72     3.06     4.66    15.50    -6.51  uJy
FLUX_ERRTOT: 1.581    1.517    2.010    5.795    4.586  uJy
FLUXCAL_ERRTOT: 60.824   47.226   61.591  171.581  184.065
MAG_ERRPLUS: 1.6860   0.5580   0.4780   0.4000   0.9720
MAG_ERRMINUS: 1.6860   0.5580   0.4780   0.4000   0.9720
ZEROPT: 28.2300  28.0940  27.7490  26.4380  27.2350
ZEROPT_ERR: 0.0130   0.0040   0.0030   0.0070   0.0240
SKYSUB_ERR: 33.151   21.985   60.167   90.128  101.044  (fluxcal)
GALSUB_ERR: 17.167   16.591   23.602   78.792   65.854  (fluxcal)
END_OF_EPOCH: 19
XPIXEL: 1539.110 1538.330 1540.120   -9.000   -9.000  (pixels)
YPIXEL: 493.930  483.270  486.810   -9.000   -9.000  (pixels)
EDGEDIST: 493.930  483.270  486.810   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.8630  21.4500  21.5550  -9.0000  -9.0000
SEARCH_MAGERR: 0.1430   0.0640   0.1140  -9.0000  -9.0000
END_OF_SN: 18807
PHOTFLAG: [  33   33    0    0  129   33   32   32   32    0   32   32    0   32
   32    0   32   32    0    0    0    0    0    0    0 1176    0    0
    4    0    0    0    0    0    0    0    0    0    0    0    0    8
    8    0    4    3  163    2   34  131    1   25 1049  160 1153    1
    0    0    0  128    0    0    0    0   32    4    4    4    4    4
    0    0    0    0    0   32    0    0    0    0   32    0    0    0
  160 1181   33   33   32    0    1]
SPECTRA: {}

NOBS: 91
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 54346.447  g  NULL 27.7300000 38.5400000
OBS: 54346.447  r  NULL 54.3300000 34.8300000
OBS: 54346.447  i  NULL -19.9000000 42.0500000
OBS: 54346.447  z  NULL -198.5000000 102.6000000
OBS: 54346.447  u  NULL -110.4000000 87.0700000
OBS: 54348.452  g  NULL 30.6000000 23.0500000
OBS: 54348.452  r  NULL 4.2700000 23.4000000
OBS: 54348.452  i  NULL 16.2500000 36.0800000
OBS: 54348.452  z  NULL 11.5900000 106.8000000
OBS: 54348.452  u  NULL -34.4200000 64.0700000
OBS: 54358.408  g  NULL 8.6700000 17.4100000
OBS: 54358.408  r  NULL 10.3800000 23.2400000
OBS: 54358.408  i  NULL -3.8900000 38.4600000
OBS: 54358.408  z  NULL 139.8000000 161.6000000
OBS: 54358.408  u  NULL 17.7700000 52.2600000
OBS: 54365.442  g  NULL -12.1200000 13.3100000
OBS: 54365.442  r  NULL 12.3900000 20.6100000
OBS: 54365.442  i  NULL 29.4100000 34.0300000
OBS: 54365.442  z  NULL -83.0400000 88.6300000
OBS: 54365.442  u  NULL -16.8800000 38.3900000
OBS: 54381.462  g  NULL 363.2000000 16.4200000
OBS: 54381.462  r  NULL 416.1000000 23.4300000
OBS: 54381.462  i  NULL 375.5000000 34.7900000
OBS: 54381.462  z  NULL 292.8000000 101.9000000
OBS: 54381.462  u  NULL 132.1000000 44.2800000
OBS: 54386.455  g  NULL 539.4000000 38.8000000
OBS: 54386.455  r  NULL 514.0000000 24.1800000
OBS: 54386.455  i  NULL 453.4000000 35.2300000
OBS: 54386.455  z  NULL 397.0000000 120.2000000
OBS: 54386.455  u  NULL 150.2000000 43.0500000
OBS: 54388.459  g  NULL 514.1000000 16.5900000
OBS: 54388.459  r  NULL 573.6000000 24.8600000
OBS: 54388.459  i  NULL 498.2000000 35.4600000
OBS: 54388.459  z  NULL 220.0000000 98.3400000
OBS: 54388.459  u  NULL 102.7000000 44.5600000
OBS: 54392.457  g  NULL 497.8000000 21.1100000
OBS: 54392.457  r  NULL 563.6000000 24.9500000
OBS: 54392.457  i  NULL 527.6000000 38.0200000
OBS: 54392.457  z  NULL 427.7000000 107.3000000
OBS: 54392.457  u  NULL 88.2800000 51.1800000
OBS: 54393.463  g  NULL 487.8000000 17.0900000
OBS: 54393.463  r  NULL 574.7000000 27.5600000
OBS: 54393.463  i  NULL 494.6000000 41.6100000
OBS: 54393.463  z  NULL 378.0000000 110.5000000
OBS: 54393.463  u  NULL 99.9300000 74.5700000
OBS: 54396.326  g  NULL 402.7000000 63.7500000
OBS: 54396.326  r  NULL 432.6000000 83.1000000
OBS: 54396.326  i  NULL 522.7000000 78.4700000
OBS: 54396.326  z  NULL 399.0000000 225.4000000
OBS: 54396.326  u  NULL 195.8000000 278.6000000
OBS: 54403.373  g  NULL 255.8000000 35.0600000
OBS: 54403.373  r  NULL 399.2000000 39.1100000
OBS: 54403.373  i  NULL 346.4000000 60.2900000
OBS: 54403.373  z  NULL 80.2200000 145.5000000
OBS: 54403.373  u  NULL 63.6100000 147.4000000
OBS: 54406.367  g  NULL 173.0000000 16.8500000
OBS: 54406.367  r  NULL 328.0000000 23.3400000
OBS: 54406.367  i  NULL 290.0000000 33.1700000
OBS: 54406.367  z  NULL 175.9000000 84.1300000
OBS: 54406.367  u  NULL 48.5900000 50.0400000
OBS: 54409.372  g  NULL 145.2000000 13.7700000
OBS: 54409.372  r  NULL 304.3000000 22.5100000
OBS: 54409.372  i  NULL 291.6000000 34.4400000
OBS: 54409.372  z  NULL 219.0000000 97.0000000
OBS: 54409.372  u  NULL 7.7200000 36.5900000
OBS: 54412.393  g  NULL 112.1000000 19.1200000
OBS: 54412.393  r  NULL 272.9000000 33.8900000
OBS: 54412.393  i  NULL 300.1000000 53.1600000
OBS: 54412.393  z  NULL 281.5000000 155.9000000
OBS: 54412.393  u  NULL 34.7600000 79.2400000
OBS: 54416.366  g  NULL 73.3200000 13.3500000
OBS: 54416.366  r  NULL 261.0000000 20.7800000
