SURVEY: SDSS
SNID: 18835
IAUC: 2007mj
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 53.685146  deg
DECL: 0.355509  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 19
FAKE: 0   (=> data)
MWEBV: 0.1164    MW E(B-V)
MWEBV_ERR: 0.0194    error on MWEBV
NEPOCH_PRESN: 16   21   24   23   22   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.123186 +- 0.000035  (Helio, z_best)
REDSHIFT_FINAL: 0.122617 +- 0.000035  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54392.363  (SNANA-FIT)
HOSTGAL_OBJID: 1237666301093937304
HOSTGAL_PHOTOZ: 0.1486  +- 0.0228
HOSTGAL_SNSEP: 0.908   # arcSec
HOSTGAL_LOGMASS: 10.791 +-  0.095   # log10(Mgal/Msolar)
HOSTGAL_MAG: 19.95  18.50  17.57  17.18  16.86 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 19
TELESCOPE: sdss    SEARCH_RUN: 7202  QMASK: 0
IDCCD: 4   FIELD: 82N
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 661      661      661      661      661
PHOTOMETRYFLAG: 33       33       32       32      141
GAIN: 3.995    4.760    4.885    4.775    1.600  e/ADU
RDNOISE: 5.593    5.474   12.212   14.803    5.680  e-
SKY_AVG: 504.00   391.25   404.00   162.50   119.50  ADU/pix
SKY_SIG: 11.63     9.22     9.59     7.02     9.33  ADU/pix
PSF_SIG1: 1.756    1.626    1.459    1.355    1.750  pixels
PSF_SIG2: 3.331    3.621    3.436    3.089    3.435  pixels
PSF_RATIO: 0.160    0.094    0.068    0.074    0.135  (at origin)
FLUX: 3.03    12.64     8.19    25.62    -2.58  uJy
FLUX_ERRTOT: 1.566    1.743    1.956    6.554    4.363  uJy
FLUXCAL_ERRTOT: 50.427   48.884   56.303  190.364  261.745
MAG_ERRPLUS: 0.6000   0.1510   0.2610   0.2810   2.1170
MAG_ERRMINUS: 0.6000   0.1510   0.2610   0.2810   2.1170
ZEROPT: 28.3650  28.0930  27.8860  25.9320  27.0150
ZEROPT_ERR: 0.0050   0.0030   0.0030   0.0070   0.0420
SKYSUB_ERR: 36.100   15.093   25.565   74.581   64.722  (fluxcal)
GALSUB_ERR: 20.358   22.963   22.068   82.864   63.784  (fluxcal)
END_OF_EPOCH: 19
XPIXEL: 1382.170 1382.290 1381.630   -9.000   -9.000  (pixels)
YPIXEL: 600.580  589.040  592.160   -9.000   -9.000  (pixels)
EDGEDIST: 600.580  589.040  592.160   -9.000   -9.000  (pixels)
SEARCH_MAG: 21.9200  20.7860  20.6320  -9.0000  -9.0000
SEARCH_MAGERR: 0.0950   0.0530   0.0640  -9.0000  -9.0000
END_OF_SN: 18835
PHOTFLAG: [  33    1   32    0   45   33   32   32   32   36   32   32   32   32
    4   32   32   32    0   40    0    0   32   32    0    0   24    0
   32    4    0    0    0   32    4    0    0    0   32    0    0    0
    0   32    0    1    1   32   32 1159    1 1049   25   60  141    1
    0    0   32  160    0    0    0   32   32    0    4   36   36   36
    0    0    0   32   12   32   32   32   32  132   32    0   32   32
   32 1183 1437 1181   33   33   32   32  141]
SPECTRA: {}

NOBS: 93
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 54346.466  g  NULL 32.6800000 55.4000000
OBS: 54346.466  r  NULL -35.1200000 47.6200000
OBS: 54346.466  i  NULL 45.5000000 57.8700000
OBS: 54346.466  z  NULL -245.9000000 157.7000000
OBS: 54346.466  u  NULL 6.7900000 90.5200000
OBS: 54348.470  g  NULL 23.7100000 29.2300000
OBS: 54348.470  r  NULL 2.1300000 30.1400000
OBS: 54348.470  i  NULL 18.2000000 43.5600000
OBS: 54348.470  z  NULL 4.6200000 131.4000000
OBS: 54348.470  u  NULL 33.0200000 79.1500000
OBS: 54358.427  g  NULL 2.1800000 16.4700000
OBS: 54358.427  r  NULL 31.5000000 27.9100000
OBS: 54358.427  i  NULL 42.8800000 45.8200000
OBS: 54358.427  z  NULL 255.8000000 130.2000000
OBS: 54358.427  u  NULL -12.9700000 47.1500000
OBS: 54365.461  g  NULL 23.4700000 15.1100000
OBS: 54365.461  r  NULL 14.1000000 22.8800000
OBS: 54365.461  i  NULL 27.2200000 36.0300000
OBS: 54365.461  z  NULL -8.4700000 93.9800000
OBS: 54365.461  u  NULL 11.5700000 37.2300000
OBS: 54381.481  g  NULL 671.0000000 20.4100000
OBS: 54381.481  r  NULL 688.4000000 29.1900000
