SURVEY: SDSS
SNID: 5550
IAUC: 2005hy
PHOTOMETRY_VERSION: SMPv8+BOSS_2005
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 3.598291  deg
DECL: 0.333052  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 21
FAKE: 0   (=> data)
MWEBV: 0.0282    MW E(B-V)
MWEBV_ERR: 0.0047    error on MWEBV
NEPOCH_PRESN: 10   13   19   20   20   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.156291 +- 0.000015  (Helio, z_best)
REDSHIFT_FINAL: 0.154924 +- 0.000015  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 53671.445  (SNANA-FIT)
HOSTGAL_OBJID: 1237657191443661086
HOSTGAL_PHOTOZ: 0.2923  +- 0.1161
HOSTGAL_SNSEP: 0.858   # arcSec
HOSTGAL_LOGMASS: 9.564 +-  0.094   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.75  20.35  19.75  19.55  19.62 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 21
TELESCOPE: sdss    SEARCH_RUN: 5918  QMASK: 1
IDCCD: 4   FIELD: 82N
CLOUDCAM_AVG: 1776.00     CLOUDCAM_SIG:  4.95
MOONDIST: 999.00 deg     MOONPHASE:   0.03
AIRMASS: 1.535
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 445      445      445      445      445
PHOTOMETRYFLAG: 40        0        0        0       32
GAIN: 3.995    4.760    4.885    4.775    1.600  e/ADU
RDNOISE: 5.593    5.474   12.212   14.803    5.680  e-
SKY_AVG: 67.75   133.75   233.00   124.75    14.00  ADU/pix
SKY_SIG: 4.44     5.44     7.66     6.45     4.42  ADU/pix
PSF_SIG1: 1.507    1.340    1.127    1.100    1.498  pixels
PSF_SIG2: 3.093    3.255    2.721    2.730    3.053  pixels
PSF_RATIO: 0.079    0.056    0.073    0.071    0.086  (at origin)
FLUX: 5.19    16.12    15.34    15.84     1.24  uJy
FLUX_ERRTOT: 0.591    0.928    1.339    4.481    1.725  uJy
FLUXCAL_ERRTOT: 16.671   25.516   37.750  130.453   57.159
