SURVEY: DES
SNID: 1253101
IAUC: NULL
FILTERS: griz
FAKE: 0
TYPE: 1
MASK_FLUXCOR_SNANA: 3
RA: 7.465117               # deg
DECL: -43.137768               # deg
MWEBV: 0.006                    # MW E(B-V)
MWEBV_ERR: 0.000                    # MW E(B-V)
PIXSIZE: 0.2700                    # arcSec
PEAKMJD: 56571.336
REDSHIFT_FINAL: 0.4596 +-  0.0005    # (CMB)
REDSHIFT_HELIO: 0.4607 +-  0.0005    # (HELIO)
HOSTGAL_OBJID: 7962
HOSTGAL_PHOTOZ: 0.5234 +-  0.0651   # (HELIO)
HOSTGAL_SPECZ: -9.9900 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP: 0.1300              # arcSec
HOSTGAL_LOGMASS: 8.5260 +-  0.1940 # log10(M/Msolar)
HOSTGAL_MAG: 25.65    24.40    24.17    24.17    # griz
HOSTGAL_SB_FLUXCAL: 0.89     2.73     3.54     3.90    # griz
PRIVATE(DES_mjd_latest_ml): 56635.104
PRIVATE(DES_mjd_trigger): 56563.039
BAND: ['g' 'r' 'i' 'z' 'g' 'r' 'i' 'z' 'g' 'r' 'i' 'z' 'g' 'r' 'i' 'z' 'g' 'r'
 'i' 'z' 'g' 'r' 'i' 'z' 'g' 'r' 'i' 'z' 'g' 'r' 'i' 'g' 'r' 'i' 'z' 'g'
 'r' 'i' 'z' 'i' 'z' 'g' 'r' 'i' 'z' 'g' 'i' 'z' 'g' 'r' 'i' 'z' 'g' 'r'
 'i' 'z' 'g' 'r' 'i' 'z' 'g' 'r' 'i' 'z' 'g' 'r' 'i' 'z']
ZPFLUX: [30.819 30.815 31.026 30.642 30.825 30.812 31.03  30.717 30.824 30.879
 31.06  30.79  30.815 30.807 31.055 30.764 30.809 30.787 31.042 30.785
 30.81  30.801 31.039 30.745 30.748 30.79  31.027 30.715 29.791 29.45
 29.611 30.881 30.839 31.057 30.736 30.88  30.821 31.041 30.712 31.051
 30.762 30.847 30.818 31.029 30.694 30.756 30.912 30.462 30.859 30.815
 31.016 30.701 30.879 30.866 31.064 30.73  30.795 30.806 31.021 30.645
 30.843 30.822 31.02  30.64  30.858 30.823 31.043 30.707]
PSF: [3.23  3.11  2.9   2.721 3.61  3.32  3.02  2.815 4.43  4.4   4.08  3.953
 2.38  2.08  2.09  2.03  3.13  3.04  3.08  2.994 1.82  1.7   1.66  1.644
 2.28  2.14  2.08  2.05  2.83  2.47  2.52  2.25  2.25  2.37  2.281 2.07
 1.88  1.77  1.732 4.51  4.239 1.81  1.7   1.74  1.649 1.86  1.69  1.599
 2.26  2.14  2.06  2.048 3.02  2.63  2.43  2.255 2.34  2.18  2.22  1.989
 1.99  1.85  1.77  1.625 2.16  2.04  1.96  1.809]
SKYSIG: [ 6.89 11.39 22.54 21.97 12.66 13.84 19.99 18.5  23.04 21.15 24.65 18.89
  7.49 12.6  23.69 24.75  7.33 11.89 20.95 22.98 10.15 13.19 22.28 22.39
 24.97 25.   34.61 31.1   8.08 12.96 23.34  7.53 12.48 23.65 24.4   7.71
 11.14 20.79 21.34 25.31 25.18 22.5  21.67 29.45 26.03 25.25 34.5  28.54
  7.47 10.55 20.03 21.03 13.84 15.23 25.5  25.63 29.32 26.06 30.75 24.17
  8.69 11.39 21.93 21.59 10.98 13.41 27.1  27.67]
GAIN: [3.89  4.01  4.05  3.95  4.08  3.99  4.02  3.935 4.11  4.07  3.99  3.91
 3.89  4.01  4.03  3.925 3.89  3.98  4.07  3.94  4.03  4.01  4.03  3.95
 4.12  4.04  4.1   3.939 4.03  4.1   4.08  3.87  4.04  4.01  3.94  3.9
 3.96  4.08  3.965 3.99  3.925 4.16  4.09  4.08  3.965 4.13  4.09  3.98
 3.91  3.96  4.05  3.974 4.09  4.01  4.02  3.929 4.16  4.03  4.07  3.934
 4.01  3.99  4.05  3.955 4.08  4.02  4.07  3.96 ]
PHOTFLAG: [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
PHOTPROB: [0.85 0.83 0.86 0.93 0.92 0.76 0.83 0.91 1.04 0.93 0.84 0.79 0.85 0.97
 0.82 0.89 0.95 0.76 0.86 0.82 0.92 1.07 0.78 0.93 0.87 0.92 0.89 0.94
 0.88 0.97 1.05 0.89 0.9  0.92 0.87 0.98 0.8  0.94 0.9  0.98 0.94 1.04
 0.9  0.88 0.9  0.98 0.87 0.96 0.9  0.97 0.82 0.88 1.   0.74 0.87 0.85
 1.02 0.9  0.97 0.89 0.94 0.86 0.85 0.96 0.86 0.76 0.78 0.85]
SPECTRA: {}

NOBS: 68
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 56543.092  g  NULL 5.7590000 4.8371000
OBS: 56543.094  r  NULL -3.9610000 8.3988000
OBS: 56543.096  i  NULL 0.4310000 10.3480000
OBS: 56543.099  z  NULL -4.9610000 14.0760000
OBS: 56547.081  g  NULL -4.9170000 9.6849000
OBS: 56547.083  r  NULL -1.7850000 10.0760000
OBS: 56547.085  i  NULL 15.5460000 9.3344000
OBS: 56547.087  z  NULL 9.4420000 10.7230000
OBS: 56551.260  g  NULL -6.2940000 22.7020000
OBS: 56551.262  r  NULL -15.2150000 18.7330000
OBS: 56551.264  i  NULL -16.8990000 17.6210000
OBS: 56551.267  z  NULL 4.8385000 16.3170000
OBS: 56558.052  g  NULL 9.6939000 3.7600000
OBS: 56558.054  r  NULL 30.8750000 6.9969000
OBS: 56558.056  i  NULL 16.4920000 7.5027000
OBS: 56558.059  z  NULL 42.5210000 9.9609000
OBS: 56563.037  g  NULL 23.9460000 4.9284000
OBS: 56563.039  r  NULL 63.4410000 9.1080000
OBS: 56563.041  i  NULL 84.6790000 10.3340000
OBS: 56563.044  z  NULL 79.7430000 14.1900000
OBS: 56575.028  g  NULL 57.6440000 4.0667000
OBS: 56575.030  r  NULL 139.0800000 6.5397000
OBS: 56575.032  i  NULL 132.3000000 6.1943000
OBS: 56575.035  z  NULL 112.4700000 7.8843000
OBS: 56578.999  g  NULL 73.5340000 12.8540000
OBS: 56579.001  r  NULL 129.8500000 11.9470000
OBS: 56579.003  i  NULL 110.8100000 11.4180000
OBS: 56579.006  z  NULL 81.0670000 12.6780000
OBS: 56590.025  g  NULL 41.1080000 11.6300000
OBS: 56590.027  r  NULL 134.8200000 24.0880000
OBS: 56590.029  i  NULL 62.5420000 29.4570000
OBS: 56594.026  g  NULL 20.2080000 3.3100000
OBS: 56594.028  r  NULL 83.8100000 7.1396000
OBS: 56594.030  i  NULL 90.1320000 8.7231000
OBS: 56594.033  z  NULL 82.6340000 10.7550000
OBS: 56602.027  g  NULL 13.9470000 3.1848000
OBS: 56602.029  r  NULL 53.8760000 6.2949000
OBS: 56602.031  i  NULL 72.8160000 6.3408000
OBS: 56602.034  z  NULL 71.2570000 7.6282000
OBS: 56606.041  i  NULL 57.4290000 18.8830000
OBS: 56606.044  z  NULL 60.4710000 24.0900000
OBS: 56609.040  g  NULL 17.4870000 8.6247000
OBS: 56609.042  r  NULL 35.7010000 8.1988000
OBS: 56609.044  i  NULL 43.9650000 8.3180000
OBS: 56609.047  z  NULL 53.5340000 8.9472000
OBS: 56615.081  g  NULL 17.9450000 9.9863000
OBS: 56615.086  i  NULL 46.1520000 11.7910000
OBS: 56615.088  z  NULL 60.7780000 11.2820000
OBS: 56628.047  g  NULL 4.7626000 3.2527000
OBS: 56628.050  r  NULL 22.3400000 6.3772000
OBS: 56628.052  i  NULL 33.0960000 6.5837000
OBS: 56628.055  z  NULL 34.2050000 8.8240000
OBS: 56635.097  g  NULL -5.8320000 7.8755000
OBS: 56635.099  r  NULL 27.7540000 8.5602000
OBS: 56635.101  i  NULL 27.9610000 9.8127000
OBS: 56635.104  z  NULL 41.6800000 11.2310000
OBS: 56645.121  g  NULL -18.5680000 14.6540000
OBS: 56645.124  r  NULL 8.2824000 11.0250000
OBS: 56645.126  i  NULL 35.5150000 10.2110000
OBS: 56645.129  z  NULL 20.2430000 9.4251000
OBS: 56650.049  g  NULL -3.5420000 3.4459000
OBS: 56650.051  r  NULL 7.0802000 6.2064000
OBS: 56650.053  i  NULL 16.3410000 6.2163000
OBS: 56650.056  z  NULL 8.5414000 7.3035000
OBS: 56657.045  g  NULL 6.5040000 4.4625000
OBS: 56657.047  r  NULL 2.7480000 6.8282000
OBS: 56657.050  i  NULL 12.9510000 8.2008000
OBS: 56657.052  z  NULL 25.4430000 9.5334000
END_PHOTOMETRY:

# =============================================
