SURVEY: SDSS
SNID: 18650
IAUC: 2007lt
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 328.447235  deg
DECL: 0.015055  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 17
FAKE: 0   (=> data)
MWEBV: 0.0917    MW E(B-V)
MWEBV_ERR: 0.0153    error on MWEBV
NEPOCH_PRESN: 8   10   11   12   11   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.113713 +- 0.000027  (Helio, z_best)
REDSHIFT_FINAL: 0.112425 +- 0.000027  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54387.699  (SNANA-FIT)
HOSTGAL_OBJID: 1237663479256646245
HOSTGAL_PHOTOZ: 0.1008  +- 0.0325
HOSTGAL_SNSEP: 0.075   # arcSec
HOSTGAL_LOGMASS: 8.906 +-  0.076   # log10(Mgal/Msolar)
HOSTGAL_MAG: 21.61  20.86  20.55  20.30  20.19 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 17
TELESCOPE: sdss    SEARCH_RUN: 7182  QMASK: 0
IDCCD: 4   FIELD: 82S
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 232      232      232      232      232
PHOTOMETRYFLAG: 1209     1177       24       24        1
GAIN: 3.995    4.760    4.885    4.775    1.600  e/ADU
RDNOISE: 5.593    5.474   12.212   14.803    5.680  e-
SKY_AVG: 819.25   532.50   433.50   128.00   180.00  ADU/pix
SKY_SIG: 14.70    10.76    10.05     6.47    11.24  ADU/pix
PSF_SIG1: 1.097    0.942    0.926    0.920    1.342  pixels
PSF_SIG2: 2.358    2.394    2.421    2.403    3.167  pixels
PSF_RATIO: 0.111    0.069    0.072    0.067    0.065  (at origin)
FLUX: 4.05    12.39    17.23    23.35     2.93  uJy
FLUX_ERRTOT: 1.163    1.568    1.424    4.047    3.414  uJy
FLUXCAL_ERRTOT: 34.116   43.798   40.144  113.926  171.188
MAG_ERRPLUS: 0.3170   0.1380   0.0900   0.1850   1.6240
MAG_ERRMINUS: 0.3170   0.1380   0.0900   0.1850   1.6240
ZEROPT: 28.4720  28.0850  27.9680  26.1080  27.2660
ZEROPT_ERR: 0.0090   0.0030   0.0040   0.0100   0.0270
SKYSUB_ERR: 346.565  580.501  129.374  378.952   33.054  (fluxcal)
GALSUB_ERR: 11.677   12.581   14.119   61.260   65.695  (fluxcal)
END_OF_EPOCH: 17
XPIXEL: 186.510  186.820  185.960   -9.000   -9.000  (pixels)
YPIXEL: 1027.860 1016.750 1019.560   -9.000   -9.000  (pixels)
EDGEDIST: 186.510  186.820  185.960   -9.000   -9.000  (pixels)
SEARCH_MAG: 21.7890  20.7530  20.4790  -9.0000  -9.0000
SEARCH_MAGERR: 0.0750   0.0500   0.0540  -9.0000  -9.0000
END_OF_SN: 18650
PHOTFLAG: [ 152    0    0   32    4    0  128   40   32    0   33    1  160   32
    1    0    0    0    0   12    0    0    0  128  132    0    0    0
    0    8 1152    0    0    0   10    1    1    1    0   33 1049 1049
 1049   12    5    0    0    0   32    8    0    0    0    0    4    0
    0    0    4  132    8    0    0    0    4    0    0    0    0    4
    0    0    0    0    8   33    1    0    0    1 1209 1177   24   24
    1]
SPECTRA: {}

NOBS: 85
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 54348.226  g  NULL -0.8700000 14.5800000
OBS: 54348.226  r  NULL -10.4500000 24.5000000
OBS: 54348.226  i  NULL -36.7200000 39.0100000
OBS: 54348.226  z  NULL 27.1300000 125.7000000
OBS: 54348.226  u  NULL -44.9600000 62.7900000
OBS: 54357.196  g  NULL -40.5600000 17.3300000
OBS: 54357.196  r  NULL -45.2300000 30.0800000
OBS: 54357.196  i  NULL 32.6100000 39.2900000
OBS: 54357.196  z  NULL 203.3000000 144.0000000
OBS: 54357.196  u  NULL 25.9100000 58.3000000
OBS: 54365.193  g  NULL 20.4100000 42.4600000
OBS: 54365.193  r  NULL -22.2200000 38.2600000
OBS: 54365.193  i  NULL 34.6000000 51.2500000
OBS: 54365.193  z  NULL 0.6700000 149.8000000
OBS: 54365.193  u  NULL 9.7200000 92.5800000
OBS: 54379.235  g  NULL 1081.0000000 24.9100000
OBS: 54379.235  r  NULL 1047.0000000 25.0800000
OBS: 54379.235  i  NULL 1036.0000000 36.3000000
OBS: 54379.235  z  NULL 713.5000000 118.0000000
OBS: 54379.235  u  NULL 388.2000000 46.3500000
OBS: 54385.242  g  NULL 1526.0000000 37.9600000
OBS: 54385.242  r  NULL 1605.0000000 35.4900000
OBS: 54385.242  i  NULL 1178.0000000 40.1700000
OBS: 54385.242  z  NULL 1065.0000000 120.1000000
OBS: 54385.242  u  NULL 603.3000000 64.0900000
OBS: 54387.243  g  NULL 1562.0000000 27.3300000
OBS: 54387.243  r  NULL 1597.0000000 33.8300000
OBS: 54387.243  i  NULL 1162.0000000 44.9700000
OBS: 54387.243  z  NULL 896.8000000 140.4000000
OBS: 54387.243  u  NULL 516.3000000 60.1400000
OBS: 54392.237  g  NULL 1394.0000000 74.5300000
OBS: 54392.237  r  NULL 1504.0000000 54.0300000
OBS: 54392.237  i  NULL 1139.0000000 52.5200000
OBS: 54392.237  z  NULL 688.4000000 177.6000000
OBS: 54392.237  u  NULL 325.7000000 77.4800000
OBS: 54394.225  g  NULL 1271.0000000 47.9900000
OBS: 54394.225  r  NULL 1418.0000000 61.4000000
OBS: 54394.225  i  NULL 1058.0000000 57.5800000
OBS: 54394.225  z  NULL 717.5000000 255.3000000
OBS: 54394.225  u  NULL 48.1300000 206.7000000
OBS: 54402.234  g  NULL 791.3000000 61.3000000
OBS: 54402.234  r  NULL 1028.0000000 45.4700000
OBS: 54402.234  i  NULL 610.4000000 61.4900000
OBS: 54402.234  z  NULL 717.5000000 213.4000000
OBS: 54402.234  u  NULL -72.3100000 335.8000000
OBS: 54404.153  g  NULL 647.3000000 19.0900000
OBS: 54404.153  r  NULL 968.1000000 36.5800000
OBS: 54404.153  i  NULL 648.7000000 39.5200000
OBS: 54404.153  z  NULL 195.6000000 138.4000000
OBS: 54404.153  u  NULL 59.5600000 51.6100000
OBS: 54408.148  g  NULL 492.3000000 17.7000000
OBS: 54408.148  r  NULL 767.5000000 24.0500000
OBS: 54408.148  i  NULL 588.3000000 34.7600000
OBS: 54408.148  z  NULL 360.7000000 121.8000000
OBS: 54408.148  u  NULL -2.6200000 38.1600000
OBS: 54410.149  g  NULL 388.1000000 21.4800000
OBS: 54410.149  r  NULL 741.8000000 34.1900000
OBS: 54410.149  i  NULL 581.3000000 48.3300000
OBS: 54410.149  z  NULL 489.8000000 185.8000000
OBS: 54410.149  u  NULL -36.0000000 87.0200000
OBS: 54411.106  g  NULL 347.1000000 16.0100000
OBS: 54411.106  r  NULL 766.1000000 27.5400000
OBS: 54411.106  i  NULL 654.1000000 37.4300000
OBS: 54411.106  z  NULL 383.2000000 125.6000000
OBS: 54411.106  u  NULL 27.9500000 44.1300000
OBS: 54413.146  g  NULL 266.9000000 16.0200000
OBS: 54413.146  r  NULL 661.1000000 26.8200000
OBS: 54413.146  i  NULL 568.5000000 36.2300000
OBS: 54413.146  z  NULL 481.8000000 125.7000000
OBS: 54413.146  u  NULL -22.4600000 51.9500000
OBS: 54418.146  g  NULL 196.4000000 15.8200000
OBS: 54418.146  r  NULL 520.7000000 26.9000000
OBS: 54418.146  i  NULL 596.5000000 38.0000000
OBS: 54418.146  z  NULL 614.1000000 122.3000000
OBS: 54418.146  u  NULL 32.9800000 48.4400000
OBS: 54422.150  g  NULL 113.5000000 32.0400000
OBS: 54422.150  r  NULL 486.8000000 35.4900000
OBS: 54422.150  i  NULL 571.7000000 46.4800000
OBS: 54422.150  z  NULL 394.7000000 139.5000000
OBS: 54422.150  u  NULL -110.0000000 104.7000000
OBS: 54424.138  g  NULL 113.8000000 34.1200000
OBS: 54424.138  r  NULL 342.8000000 43.8000000
OBS: 54424.138  i  NULL 482.4000000 40.1400000
OBS: 54424.138  z  NULL 648.7000000 113.9000000
OBS: 54424.138  u  NULL 75.7700000 171.2000000
END_PHOTOMETRY:

# =============================================
