SURVEY: SDSS
SNID: 15365
IAUC: 2006ku
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 354.556658  deg
DECL: 1.24909  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 21
FAKE: 0   (=> data)
MWEBV: 0.0321    MW E(B-V)
MWEBV_ERR: 0.0054    error on MWEBV
NEPOCH_PRESN: 12   18   18   20   20   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.187958 +- 0.000019  (Helio, z_best)
REDSHIFT_FINAL: 0.186507 +- 0.000019  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54038.035  (SNANA-FIT)
HOSTGAL_OBJID: 1237678617415450837
HOSTGAL_PHOTOZ: 0.1689  +- 0.0210
HOSTGAL_SNSEP: 0.208   # arcSec
HOSTGAL_LOGMASS: 11.178 +-  0.075   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.46  19.00  18.02  17.56  17.22 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 21
TELESCOPE: sdss    SEARCH_RUN: 6600  QMASK: 1
IDCCD: 6   FIELD: 82N
CLOUDCAM_AVG: 2681.00     CLOUDCAM_SIG:  7.29
MOONDIST: 999.00 deg     MOONPHASE:   0.11
AIRMASS: 1.504
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 400      400      400      400      400
PHOTOMETRYFLAG: 40       32       32       32      128
GAIN: 4.035    4.895    4.760    4.690    2.170  e/ADU
RDNOISE: 5.447    4.650   10.710    5.159    5.750  e-
SKY_AVG: 65.50   158.75   277.50   189.75    12.75  ADU/pix
SKY_SIG: 4.19     5.85     7.93     6.40     3.46  ADU/pix
PSF_SIG1: 1.611    1.659    1.557    1.497    1.599  pixels
PSF_SIG2: 3.479    3.675    3.653    3.627    2.981  pixels
PSF_RATIO: 0.096    0.067    0.056    0.069    0.178  (at origin)
