SURVEY: SDSS
SNID: 13025
IAUC: 2006fx
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 341.567326  deg
DECL: 0.415896  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 41
FAKE: 0   (=> data)
MWEBV: 0.0783    MW E(B-V)
MWEBV_ERR: 0.0131    error on MWEBV
NEPOCH_PRESN: 19   21   23   24   25   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.224358 +- 0.000015  (Helio, z_best)
REDSHIFT_FINAL: 0.222864 +- 0.000015  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 53990.539  (SNANA-FIT)
HOSTGAL_OBJID: 1237663543687905672
HOSTGAL_PHOTOZ: 0.1271  +- 0.0266
HOSTGAL_SNSEP: 1.974   # arcSec
HOSTGAL_LOGMASS: 10.836 +-  0.052   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.45  19.06  18.30  17.91  17.67 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 41
TELESCOPE: sdss    SEARCH_RUN: 6615  QMASK: 0
IDCCD: 5   FIELD: 82S
CLOUDCAM_AVG: 2750.00     CLOUDCAM_SIG:  8.39
MOONDIST: 9.76 deg     MOONPHASE:   0.60
AIRMASS: 1.653
PASSBAND: G        R        I        Z        U
SEARCH_FIELD: 313      313      313      313      313
PHOTOMETRYFLAG: 3       33       11       33      163
GAIN: 4.050    4.725    4.640    3.480    1.470  e/ADU
RDNOISE: 4.253    4.252   12.992    4.698    4.483  e-
SKY_AVG: 1091.00  1079.25  1033.25   467.75   218.00  ADU/pix
SKY_SIG: 16.82    15.79    17.16    11.97    12.84  ADU/pix
PSF_SIG1: 2.352    1.930    2.000    1.835    2.195  pixels
PSF_SIG2: 4.172    3.614    3.844    3.682    3.707  pixels
PSF_RATIO: 0.168    0.166    0.202    0.141    0.478  (at origin)
FLUX: -0.08     2.91    -0.78     5.47     4.23  uJy
FLUX_ERRTOT: 2.864    2.717    3.943    8.745    6.121  uJy
FLUXCAL_ERRTOT: 81.248  123.252  126.974  301.092  490.870
MAG_ERRPLUS: 2.3940   1.2780   1.9780   1.2480   2.3620
MAG_ERRMINUS: 2.3940   1.2780   1.9780   1.2480   2.3620
ZEROPT: 28.3460  28.1800  27.8700  26.5890  27.5290
ZEROPT_ERR: 0.0110   0.0050   0.0080   0.0190   0.0660
SKYSUB_ERR: 68.117  117.554  420.348  201.708   72.302  (fluxcal)
GALSUB_ERR: 35.107   33.026   58.208  162.559  121.383  (fluxcal)
END_OF_EPOCH: 41
XPIXEL: 1955.360 1954.050 1953.380   -9.000   -9.000  (pixels)
YPIXEL: 1430.190 1419.920 1423.490   -9.000   -9.000  (pixels)
EDGEDIST: 58.810   69.080   65.510   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.4720  21.5920  21.8010  -9.0000  -9.0000
SEARCH_MAGERR: 0.1270   0.0910   0.1430  -9.0000  -9.0000
END_OF_SN: 13025
PHOTFLAG: [  32   32   32    0  136    1    1    0   32   33    0    0    0   32
   32    0    0    0   32    0    0  128   32    0   32    0    0    0
   32   32   32   32   32   32   32    0    0   32   32  160   32    0
   32    0   40   32   32   32    0  168   33    0   32    0   32   33
   33   32    0   33   33    1    1   32    1   41    1    1    1    1
   33   32   32    0    1   33   32   32   32  169   56  184   32   32
    0   32   32   32   32    0   32   32   32   32  160   32   32   32
   32    8   32   32   32   40   32   32   32   32    0   32   32   32
   32    0  162   32   32   32   32    0   33   57   44   32  132   33
   33   33   32   33    1  161    1   33   33   33   32   32   32    1
   32  162   34   32    2   32   32   32    0   32   32   32   32    0
    0   32    2    0    0   10   32   32   32   32    8    2   34  162
    0   34   32   32    0 1152  128   32   32   32    0   40   32   32
