SURVEY: SDSS
SNID: 17366
IAUC: 2007hz
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 315.787289  deg
DECL: -1.029184  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 21
FAKE: 0   (=> data)
MWEBV: 0.0799    MW E(B-V)
MWEBV_ERR: 0.0133    error on MWEBV
NEPOCH_PRESN: 8    9   10   12   12   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.139289 +- 0.000014  (Helio, z_best)
REDSHIFT_FINAL: 0.138109 +- 0.000014  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54351.398  (SNANA-FIT)
HOSTGAL_OBJID: 1237663542066020598
HOSTGAL_PHOTOZ: 0.1191  +- 0.0278
HOSTGAL_SNSEP: 10.979   # arcSec
HOSTGAL_LOGMASS: 10.969 +-  0.056   # log10(Mgal/Msolar)
HOSTGAL_MAG: 19.13  17.75  17.03  16.63  16.45 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 21
TELESCOPE: sdss    SEARCH_RUN: 7195  QMASK: 0
IDCCD: 1   FIELD: 82N
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 64       64       64       64       64
PHOTOMETRYFLAG: 35        1        5        0        7
GAIN: 3.320    4.710    5.165    4.745    1.620  e/ADU
RDNOISE: 13.114    6.359   14.462    4.271    5.022  e-
XPIXEL: 231.900  230.400  228.470   -9.000   -9.000  (pixels)
YPIXEL: 631.410  618.770  622.110   -9.000   -9.000  (pixels)
EDGEDIST: 231.900  230.400  228.470   -9.000   -9.000  (pixels)
SKY_AVG: 919.25   746.75   699.50   255.75   119.75  ADU/pix
SKY_SIG: 19.32    14.60    14.01     7.67     9.52  ADU/pix
PSF_SIG1: 2.078    1.865    1.726    1.791    2.009  pixels
PSF_SIG2: 4.070    3.970    3.931    3.777    3.766  pixels
PSF_RATIO: 0.160    0.136    0.116    0.137    0.387  (at origin)
FLUX: 1.95    -0.38     4.30    -6.21     6.90  uJy
FLUX_ERRTOT: 2.866    3.061    3.711   10.380    6.308  uJy
FLUXCAL_ERRTOT: 196.277   91.750  157.046  386.376  349.601
MAG_ERRPLUS: 2.1050   2.1350   1.1380   1.4050   1.5360
MAG_ERRMINUS: 2.1050   2.1350   1.1380   1.4050   1.5360
ZEROPT: 28.2760  27.8150  27.4970  25.9090  26.9370
ZEROPT_ERR: 0.0060   0.0030   0.0020   0.0040   0.0180
