SURVEY: SDSS
SNID: 30
IAUC: 2004ia
PHOTOMETRY_VERSION: SMPv8+BOSS_2004
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 34.509563  deg
DECL: -0.559015  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 10
FAKE: 0   (=> data)
MWEBV: 0.0359    MW E(B-V)
MWEBV_ERR: 0.0060    error on MWEBV
NEPOCH_PRESN: 8   13   15   15   14   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.143643 +- 0.000079  (Helio, z_best)
REDSHIFT_FINAL: 0.142679 +- 0.000079  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 53285.488  (SNANA-FIT)
HOSTGAL_OBJID: 1237656238472888902
HOSTGAL_PHOTOZ: 0.1753  +- 0.0310
HOSTGAL_SNSEP: 2.464    # arcsec
HOSTGAL_LOGMASS: 10.082 +-  0.068   # log10(Mgal/Msolar)
HOSTGAL_MAG: 19.60  18.83  18.33  18.04  17.89 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 10
TELESCOPE: sdss    SEARCH_RUN: 4933  QMASK: 1
IDCCD: 2   FIELD: 82N
CLOUDCAM_AVG: 1829.00     CLOUDCAM_SIG:  4.14
MOONDIST: 999.00 deg     MOONPHASE:   0.49
AIRMASS: 1.216
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 593      593      593      593      593
PHOTOMETRYFLAG: 1        0        0       32       40
GAIN: 3.855    4.600    6.565    5.155    1.595  e/ADU
RDNOISE: 4.626    4.600   15.756    5.155    5.662  e-
SKY_AVG: 149.00   214.50   268.00   175.00    38.50  ADU/pix
SKY_SIG: 6.36     6.93     7.89     6.37     5.85  ADU/pix
PSF_SIG1: 1.488    1.372    1.313    1.339    1.503  pixels
PSF_SIG2: 3.366    3.262    3.545    3.525    3.323  pixels
PSF_RATIO: 0.076    0.071    0.043    0.041    0.079  (at origin)
FLUX: 8.98    22.65    22.86    17.12     1.99  uJy
FLUX_ERRTOT: 0.741    1.082    1.394    4.339    1.763  uJy
FLUXCAL_ERRTOT: 20.968   30.047   39.570  128.045   60.215
MAG_ERRPLUS: 0.0900   0.0520   0.0670   0.2760   0.9790
MAG_ERRMINUS: 0.0900   0.0520   0.0670   0.2760   0.9790
ZEROPT: 28.5630  28.2670  27.9200  26.2870  27.5040
ZEROPT_ERR: 0.0060   0.0020   0.0020   0.0090   0.0070
SKYSUB_ERR: 3.972   12.711   16.334   64.844   34.765  (fluxcal)
GALSUB_ERR: 21.770   18.366   17.434   82.521  108.857  (fluxcal)
END_OF_EPOCH: 10
END_OF_SN: 30
PHOTFLAG: [  0   0  32   0 128   0   0   0  32   8   0   0   0   0   0   8   0   0
   0   8   0   0   0  32   0   0   0   0  32  32   0   0   0  32   4   1
   1   1  32  33  33   0   0  32  35   1   0   0  32  40]
SPECTRA: {}

NOBS: 50
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53270.376  g  NULL 411.7000000 17.0800000
OBS: 53270.376  r  NULL 357.0000000 23.4200000
OBS: 53270.376  i  NULL 297.3000000 32.0600000
OBS: 53270.376  z  NULL -51.5700000 100.4000000
OBS: 53270.376  u  NULL 200.8000000 47.0900000
OBS: 53272.426  g  NULL 679.7000000 20.0400000
OBS: 53272.426  r  NULL 597.9000000 27.5700000
OBS: 53272.426  i  NULL 523.7000000 33.3800000
OBS: 53272.426  z  NULL 355.0000000 129.5000000
OBS: 53272.426  u  NULL 268.9000000 50.5900000
OBS: 53286.395  g  NULL 1607.0000000 37.0100000
OBS: 53286.395  r  NULL 1575.0000000 31.9100000
OBS: 53286.395  i  NULL 1206.0000000 35.5800000
OBS: 53286.395  z  NULL 901.0000000 109.6000000
OBS: 53286.395  u  NULL 423.4000000 55.6500000
OBS: 53288.354  g  NULL 1553.0000000 22.8900000
OBS: 53288.354  r  NULL 1563.0000000 24.4800000
OBS: 53288.354  i  NULL 1223.0000000 33.8200000
OBS: 53288.354  z  NULL 872.0000000 109.4000000
OBS: 53288.354  u  NULL 399.5000000 47.6900000
OBS: 53294.402  g  NULL 1207.0000000 24.4500000
OBS: 53294.402  r  NULL 1304.0000000 32.4300000
OBS: 53294.402  i  NULL 996.9000000 34.9200000
OBS: 53294.402  z  NULL 464.5000000 115.6000000
OBS: 53294.402  u  NULL 257.0000000 49.8300000
OBS: 53296.349  g  NULL 1094.0000000 29.2400000
OBS: 53296.349  r  NULL 1259.0000000 35.9500000
OBS: 53296.349  i  NULL 936.3000000 39.7100000
OBS: 53296.349  z  NULL 424.0000000 122.2000000
OBS: 53296.349  u  NULL 81.0600000 56.4400000
OBS: 53298.399  g  NULL 965.5000000 22.2400000
OBS: 53298.399  r  NULL 1149.0000000 31.7600000
OBS: 53298.399  i  NULL 841.4000000 42.6800000
OBS: 53298.399  z  NULL 345.6000000 161.8000000
OBS: 53298.399  u  NULL 242.6000000 54.2000000
OBS: 53302.350  g  NULL 707.2000000 29.9800000
OBS: 53302.350  r  NULL 940.9000000 34.6800000
