SURVEY: SDSS
SNID: 1241
IAUC: 2005ff
PHOTOMETRY_VERSION: SMPv8+BOSS_2005
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 337.672525  deg
DECL: -0.776589  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 20
FAKE: 0   (=> data)
MWEBV: 0.0614    MW E(B-V)
MWEBV_ERR: 0.0102    error on MWEBV
NEPOCH_PRESN: 8   11   11   11   11   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.089790 +- 0.000015  (Helio, z_best)
REDSHIFT_FINAL: 0.088477 +- 0.000015  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 53635.430  (SNANA-FIT)
HOSTGAL_OBJID: 1237656567586226517
HOSTGAL_PHOTOZ: 0.1620  +- 0.0224
HOSTGAL_SNSEP: 3.962   # arcSec
HOSTGAL_LOGMASS: 10.696 +-  0.103   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.14  18.52  17.58  17.09  16.80 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 20
TELESCOPE: sdss    SEARCH_RUN: 5924  QMASK: 1
IDCCD: 2   FIELD: 82S
CLOUDCAM_AVG: 1913.00     CLOUDCAM_SIG:  4.19
MOONDIST: 999.00 deg     MOONPHASE:   0.00
AIRMASS: 1.566
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 277      277      277      277      277
PHOTOMETRYFLAG: 0        0        0        0        0
GAIN: 3.855    4.600    6.565    5.155    1.595  e/ADU
RDNOISE: 4.626    4.600   15.756    5.155    5.662  e-
XPIXEL: 646.780  643.330  643.070   -9.000   -9.000  (pixels)
YPIXEL: 133.280  120.670  123.370   -9.000   -9.000  (pixels)
EDGEDIST: 133.280  120.670  123.370   -9.000   -9.000  (pixels)
SKY_AVG: 74.00   149.00   180.25   116.25    12.75  ADU/pix
SKY_SIG: 4.82     6.34     5.75     5.28     4.20  ADU/pix
PSF_SIG1: 1.606    1.350    1.303    1.366    1.716  pixels
PSF_SIG2: 3.292    3.199    3.298    3.522    3.151  pixels
PSF_RATIO: 0.106    0.064    0.055    0.047    0.172  (at origin)
FLUX: 1.60     7.81     6.52    12.61     2.46  uJy
FLUX_ERRTOT: 0.638    0.915    1.255    4.142    1.998  uJy
FLUXCAL_ERRTOT: 18.931   25.290   35.487  121.451   68.343
MAG_ERRPLUS: 0.4140   0.1260   0.2060   0.3410   0.9460
MAG_ERRMINUS: 0.4140   0.1260   0.2060   0.3410   0.9460
ZEROPT: 28.4550  28.1930  27.8580  26.2050  27.2590
ZEROPT_ERR: 0.0010   0.0010   0.0010   0.0030   0.0020
SEARCH_MAG: 22.4390  21.5530  21.5270  -9.0000  -9.0000
SEARCH_MAGERR: 0.1300   0.0860   0.1200  -9.0000  -9.0000
SKYSUB_ERR: 10.570   18.349   34.113   44.799   19.921  (fluxcal)
GALSUB_ERR: 23.999   17.806   19.942   94.961  119.853  (fluxcal)
END_OF_EPOCH: 20
END_OF_SN: 1241
PHOTFLAG: [  2   0   0  32   4   0   0   0   0   0   1   1   0   0   1   3   3   2
   2   3   1   0   0   0   5   4   0   0   0   4   1   1   0   0 129 129
   1   0   0   1   0   0   0   0   0   0   0   0 128   0   2   2   2  34
   6   0   0   0   0   0   0   0   0   0   8   0   0   0   0   0   0   0
   0   0   0 129   1 153   0   1   1   1   1   0   1   4   4   0   0   4
   0   0   0   0   8   0   0   0   0   0]
SPECTRA: {}

NOBS: 100
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53622.267  g  NULL 402.0000000 24.4700000
OBS: 53622.267  r  NULL 469.6000000 29.4700000
OBS: 53622.267  i  NULL 504.2000000 41.4900000
OBS: 53622.267  z  NULL 227.4000000 202.4000000
OBS: 53622.267  u  NULL 164.3000000 62.4800000
OBS: 53625.263  g  NULL 979.9000000 18.9600000
OBS: 53625.263  r  NULL 976.2000000 24.2900000
OBS: 53625.263  i  NULL 1145.0000000 32.7000000
