SURVEY: SDSS
SNID: 7512
IAUC: 2005jo
PHOTOMETRY_VERSION: SMPv8+BOSS_2005
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 52.090313  deg
DECL: -0.326094  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 25
FAKE: 0   (=> data)
MWEBV: 0.1028    MW E(B-V)
MWEBV_ERR: 0.0171    error on MWEBV
NEPOCH_PRESN: 3    9   11   14   13   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.219000 +- 0.005000  (Helio, z_best)
REDSHIFT_FINAL: 0.218347 +- 0.005000  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 53682.555  (SNANA-FIT)
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9.0000  +- -9.0000
HOSTGAL_SNSEP: -9.000    # arcsec
HOSTGAL_MAG: -9.00  -9.00  -9.00  -9.00  -9.00 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 25
TELESCOPE: sdss    SEARCH_RUN: 5924  QMASK: 1
IDCCD: 3   FIELD: 82S
CLOUDCAM_AVG: 1902.00     CLOUDCAM_SIG:  4.45
MOONDIST: 999.00 deg     MOONPHASE:   0.00
AIRMASS: 1.566
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 774      774      774      774      774
PHOTOMETRYFLAG: 0      128        0        0        0
GAIN: 3.845    4.720    4.860    4.885    1.590  e/ADU
RDNOISE: 4.422    5.428   10.449    4.885    4.691  e-
SKY_AVG: 72.00   145.75   212.50   126.25    21.50  ADU/pix
SKY_SIG: 4.47     6.00     7.12     5.24     4.54  ADU/pix
PSF_SIG1: 1.562    1.468    1.523    1.514    1.702  pixels
PSF_SIG2: 3.210    3.674    3.494    3.832    3.417  pixels
PSF_RATIO: 0.139    0.057    0.088    0.066    0.151  (at origin)
FLUX: 2.51     6.49     5.44     3.13    -2.03  uJy
FLUX_ERRTOT: 0.634    0.936    1.473    5.516    2.137  uJy
FLUXCAL_ERRTOT: 18.322   26.134   42.724  164.212   83.836
MAG_ERRPLUS: 0.2710   0.1560   0.2930   0.9240   1.1980
MAG_ERRMINUS: 0.2710   0.1560   0.2930   0.9240   1.1980
ZEROPT: 28.4980  28.2200  27.9590  26.1000  27.3520
ZEROPT_ERR: 0.0010   0.0010   0.0010   0.0030   0.0020
SKYSUB_ERR: 3.759    7.497   22.377   99.741    3.914  (fluxcal)
GALSUB_ERR: 20.069   18.025   24.969  115.281  131.431  (fluxcal)
END_OF_EPOCH: 25
XPIXEL: 929.810  926.970   -9.000   -9.000   -9.000  (pixels)
YPIXEL: 197.590  185.180   -9.000   -9.000   -9.000  (pixels)
EDGEDIST: 197.590  185.180   -9.000   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.5330  21.6640  -9.0000  -9.0000  -9.0000
SEARCH_MAGERR: 0.1600   0.1180  -9.0000  -9.0000  -9.0000
END_OF_SN: 7512
PHOTFLAG: [   0    0    0    0    0    0   32    0    0    0    1    1    1    0
  129    0    0    0    0    0   32   32    0    0    8    0    0    0
    0  128    3    1    2    0 1155    0    0   32    0  160   33    1
    1    0  129 1053   29 1181 1181   13    1    1    1   33    1    1
    0    0   32 1187    0    0    0    0    0    0    0    0 1152  160
    0    0    0    0    0   10    0    0    0    2    0    0    0  128
  128    0    0    0    0    0    8    0    0    0  128    0    0    0
    4  140 1155 1153    1  128    1    1    0    0    0    1    1    0
    0    0  137    8    0    0    0  128    0  128    0    0    0]
SPECTRA: {}

NOBS: 125
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53622.470  g  NULL -0.3400000 12.4700000
OBS: 53622.470  r  NULL 7.2700000 18.4800000
OBS: 53622.470  i  NULL -7.4500000 28.3600000
OBS: 53622.470  z  NULL 87.5800000 84.4900000
OBS: 53622.470  u  NULL -33.2100000 46.5500000
OBS: 53627.427  g  NULL -8.9300000 15.0300000
OBS: 53627.427  r  NULL 2.0800000 21.0800000
OBS: 53627.427  i  NULL -16.6600000 33.5600000
OBS: 53627.427  z  NULL -35.9300000 101.1000000
OBS: 53627.427  u  NULL -24.6900000 52.1100000
OBS: 53634.420  g  NULL -92.8200000 58.3000000
OBS: 53634.420  r  NULL 10.9800000 40.9100000
OBS: 53634.420  i  NULL 23.1300000 51.4100000
OBS: 53634.420  z  NULL 59.5600000 118.8000000
OBS: 53634.420  u  NULL -160.2000000 131.1000000
OBS: 53640.426  g  NULL 26.1200000 19.9000000
OBS: 53640.426  r  NULL 48.3800000 24.1700000
OBS: 53640.426  i  NULL 8.7700000 34.2600000
