SURVEY: SDSS
SNID: 14984
IAUC: 2006js
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 313.833565  deg
DECL: -0.09279  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 23
FAKE: 0   (=> data)
MWEBV: 0.0926    MW E(B-V)
MWEBV_ERR: 0.0154    error on MWEBV
NEPOCH_PRESN: 5    9   10   13   13   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.184000 +- 0.005000  (Helio, z_best)
REDSHIFT_FINAL: 0.182798 +- 0.005000  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54024.668  (SNANA-FIT)
HOSTGAL_OBJID: 1237663543138911569
HOSTGAL_PHOTOZ: 0.1694  +- 0.0368
HOSTGAL_SNSEP: 2.470   # arcSec
HOSTGAL_LOGMASS: 10.395 +-  0.065   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.26  19.19  18.53  18.24  18.08 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 23
TELESCOPE: sdss    SEARCH_RUN: 6600  QMASK: 1
IDCCD: 3   FIELD: 82N
CLOUDCAM_AVG: 2681.00     CLOUDCAM_SIG:  7.51
MOONDIST: 999.00 deg     MOONPHASE:   0.10
AIRMASS: 1.504
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 128      128      128      128      128
PHOTOMETRYFLAG: 32       32        0       32       32
GAIN: 3.845    4.720    4.860    4.885    1.590  e/ADU
RDNOISE: 4.422    5.428   10.449    4.885    4.691  e-
SKY_AVG: 76.75   192.25   324.50   195.75    17.25  ADU/pix
SKY_SIG: 4.82     7.08     9.56     6.63     4.36  ADU/pix
PSF_SIG1: 1.504    1.507    1.416    1.375    1.746  pixels
PSF_SIG2: 3.344    3.567    3.666    3.524    3.456  pixels
PSF_RATIO: 0.077    0.063    0.048    0.053    0.135  (at origin)
FLUX: 0.83     3.70     7.35     4.89     1.82  uJy
FLUX_ERRTOT: 0.592    1.019    1.582    5.802    1.970  uJy
FLUXCAL_ERRTOT: 18.354   29.222   45.384  181.423   71.326
MAG_ERRPLUS: 0.6400   0.2980   0.2340   0.8810   1.1760
MAG_ERRMINUS: 0.6400   0.2980   0.2340   0.8810   1.1760
ZEROPT: 28.4990  28.2270  27.9430  26.0870  27.3270
ZEROPT_ERR: 0.0020   0.0010   0.0020   0.0030   0.0230
SKYSUB_ERR: 14.796   21.372   61.210  116.224   22.760  (fluxcal)
GALSUB_ERR: 17.616   19.610   22.655   87.709   99.460  (fluxcal)
END_OF_EPOCH: 23
XPIXEL: 1160.230 1160.440 1159.080   -9.000   -9.000  (pixels)
YPIXEL: 831.870  821.610  823.900   -9.000   -9.000  (pixels)
EDGEDIST: 657.130  667.390  665.100   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.5770  21.5130  21.5370  -9.0000  -9.0000
SEARCH_MAGERR: 0.1480   0.0850   0.1350  -9.0000  -9.0000
END_OF_SN: 14984
PHOTFLAG: [  32    0   32    0    0   33   32    0    0    1    1    0   32    0
  161   32    0   32   32  168   32    0    0   32   32    0   32   32
   32  160   32   32   32    0    8    1    0    0    0  129    1    1
    1    0    1    1    0    0    0    0    0    0    0    0  160    0
    0    0    0  128    0    0    0    0   32    0    0    0   32   32
    3    1    1   32   11 1177   57  281 1176 1177    0    0    0    0
   32 1156  184    0    4  172   32    0    0    0   40   32 1210 1210
   32   34   32    0    0   32    0   32    0    0   32  160   32   32
    0   32   32]
SPECTRA: {}

NOBS: 115
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53974.178  g  NULL 9.5200000 13.8500000
OBS: 53974.178  r  NULL -15.5000000 21.3100000
OBS: 53974.178  i  NULL 31.1000000 35.7000000
OBS: 53974.178  z  NULL -24.6600000 102.7000000
OBS: 53974.178  u  NULL -34.4200000 47.2500000
OBS: 53989.167  g  NULL 3.1100000 20.7300000
OBS: 53989.167  r  NULL 20.1300000 26.3100000
OBS: 53989.167  i  NULL -0.1700000 32.9700000
OBS: 53989.167  z  NULL -96.7600000 106.4000000
OBS: 53989.167  u  NULL -45.6000000 68.6000000
OBS: 53989.186  g  NULL -14.2500000 23.2300000
OBS: 53989.186  r  NULL -14.9000000 24.3100000
OBS: 53989.186  i  NULL 41.1900000 35.8200000
OBS: 53989.186  z  NULL -38.8900000 94.5200000
OBS: 53989.186  u  NULL 60.4800000 64.4100000
OBS: 53995.175  g  NULL 3.0400000 13.5500000
OBS: 53995.175  r  NULL -8.6200000 20.0000000
OBS: 53995.175  i  NULL 10.3100000 31.9500000
OBS: 53995.175  z  NULL 15.1500000 101.0000000
OBS: 53995.175  u  NULL 13.0600000 37.7400000
OBS: 53997.153  g  NULL 5.4600000 17.5100000
OBS: 53997.153  r  NULL -4.0000000 24.9400000
OBS: 53997.153  i  NULL -12.5500000 36.1700000
OBS: 53997.153  z  NULL 113.8000000 157.5000000
OBS: 53997.153  u  NULL 13.0600000 52.8400000
OBS: 54005.125  g  NULL -9.5400000 14.4500000
OBS: 54005.125  r  NULL 12.7600000 21.0600000
OBS: 54005.125  i  NULL 45.8800000 33.7100000
OBS: 54005.125  z  NULL 64.7300000 103.5000000
OBS: 54005.125  u  NULL 5.3600000 37.2800000
OBS: 54007.137  g  NULL 16.1800000 19.6900000
OBS: 54007.137  r  NULL 43.1500000 24.5100000
OBS: 54007.137  i  NULL 42.6200000 38.0800000
OBS: 54007.137  z  NULL -60.9100000 115.5000000
OBS: 54007.137  u  NULL -3.0600000 41.5900000
OBS: 54009.134  g  NULL 85.6000000 21.2300000
OBS: 54009.134  r  NULL 80.2000000 25.2700000
OBS: 54009.134  i  NULL 139.6000000 35.5400000
OBS: 54009.134  z  NULL 122.0000000 107.4000000
OBS: 54009.134  u  NULL -8.4100000 49.2600000
OBS: 54011.198  g  NULL 152.4000000 31.7400000
OBS: 54011.198  r  NULL 210.2000000 32.0800000
OBS: 54011.198  i  NULL 241.9000000 38.4500000
OBS: 54011.198  z  NULL 262.4000000 116.5000000
OBS: 54011.198  u  NULL -39.2300000 101.7000000
OBS: 54019.148  g  NULL 366.2000000 18.9200000
OBS: 54019.148  r  NULL 370.1000000 26.6700000
OBS: 54019.148  i  NULL 433.4000000 37.2900000
OBS: 54019.148  z  NULL 329.6000000 111.2000000
OBS: 54019.148  u  NULL 100.4000000 48.9800000
OBS: 54025.196  g  NULL 363.5000000 16.4300000
OBS: 54025.196  r  NULL 418.8000000 25.5200000
OBS: 54025.196  i  NULL 465.8000000 38.3300000
OBS: 54025.196  z  NULL 220.2000000 141.6000000
OBS: 54025.196  u  NULL 86.5100000 51.4900000
OBS: 54029.126  g  NULL 340.8000000 15.0900000
OBS: 54029.126  r  NULL 484.1000000 22.7800000
OBS: 54029.126  i  NULL 446.8000000 32.6400000
OBS: 54029.126  z  NULL 275.1000000 107.6000000
OBS: 54029.126  u  NULL 72.0500000 40.4500000
OBS: 54031.113  g  NULL 311.9000000 15.8300000
OBS: 54031.113  r  NULL 430.2000000 21.8300000
OBS: 54031.113  i  NULL 380.4000000 32.0600000
OBS: 54031.113  z  NULL 207.1000000 103.5000000
OBS: 54031.113  u  NULL 12.6600000 42.2200000
OBS: 54036.117  g  NULL 222.7000000 21.6400000
OBS: 54036.117  r  NULL 367.4000000 28.8500000
OBS: 54036.117  i  NULL 396.6000000 42.9900000
OBS: 54036.117  z  NULL 11.1800000 139.3000000
OBS: 54036.117  u  NULL 37.9300000 70.8600000
OBS: 54039.115  g  NULL 175.9000000 55.2600000
OBS: 54039.115  r  NULL 328.0000000 52.0100000
OBS: 54039.115  i  NULL 255.1000000 59.6000000
OBS: 54039.115  z  NULL 220.0000000 199.6000000
OBS: 54039.115  u  NULL 238.4000000 124.6000000
OBS: 54041.116  g  NULL -9.0000000 -9.0000000
OBS: 54041.116  r  NULL 121.6000000 117.4000000
OBS: 54041.116  i  NULL 4157.0000000 149.4000000
OBS: 54041.116  z  NULL -1795.0000000 258.0000000
OBS: 54041.116  u  NULL -9.0000000 -9.0000000
OBS: 54048.109  g  NULL 92.5400000 15.6100000
OBS: 54048.109  r  NULL 249.0000000 23.7700000
OBS: 54048.109  i  NULL 256.5000000 38.3100000
OBS: 54048.109  z  NULL 112.6000000 136.2000000
OBS: 54048.109  u  NULL 14.6100000 49.1700000
OBS: 54051.101  g  NULL 137.8000000 43.3100000
OBS: 54051.101  r  NULL 113.4000000 38.6000000
OBS: 54051.101  i  NULL 225.8000000 52.6800000
OBS: 54051.101  z  NULL -201.3000000 389.4000000
OBS: 54051.101  u  NULL 109.7000000 88.2700000
OBS: 54052.113  g  NULL 35.9600000 17.6700000
OBS: 54052.113  r  NULL 165.6000000 27.2400000
OBS: 54052.113  i  NULL 256.7000000 43.1800000
OBS: 54052.113  z  NULL 316.5000000 166.3000000
OBS: 54052.113  u  NULL 23.7400000 53.6700000
OBS: 54054.131  g  NULL 56.1900000 48.1500000
OBS: 54054.131  r  NULL 398.1000000 82.4900000
OBS: 54054.131  i  NULL 251.1000000 65.6500000
OBS: 54054.131  z  NULL 239.6000000 273.6000000
OBS: 54054.131  u  NULL 4.9700000 70.7800000
OBS: 54055.108  g  NULL 32.5400000 21.4500000
OBS: 54055.108  r  NULL 139.2000000 24.3200000
OBS: 54055.108  i  NULL 248.1000000 38.9400000
OBS: 54055.108  z  NULL 96.9000000 138.1000000
OBS: 54055.108  u  NULL -26.0800000 59.6300000
OBS: 54058.106  g  NULL 27.5800000 16.8900000
OBS: 54058.106  r  NULL 131.1000000 23.8200000
OBS: 54058.106  i  NULL 227.9000000 37.7800000
OBS: 54058.106  z  NULL 94.4600000 130.8000000
OBS: 54058.106  u  NULL 3.0400000 43.5600000
OBS: 54063.097  g  NULL 23.2500000 18.3500000
OBS: 54063.097  r  NULL 102.4000000 29.2200000
OBS: 54063.097  i  NULL 205.8000000 45.3800000
OBS: 54063.097  z  NULL 135.7000000 181.4000000
OBS: 54063.097  u  NULL 46.8100000 71.3300000
END_PHOTOMETRY:

# =============================================
