SURVEY: SDSS
SNID: 15132
IAUC: 2006jt
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 329.700233  deg
DECL: 0.197686  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 24
FAKE: 0   (=> data)
MWEBV: 0.0470    MW E(B-V)
MWEBV_ERR: 0.0078    error on MWEBV
NEPOCH_PRESN: 10    9    9    9    9   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.154382 +- 0.000016  (Helio, z_best)
REDSHIFT_FINAL: 0.153037 +- 0.000016  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54026.156  (SNANA-FIT)
HOSTGAL_OBJID: 1237663479257170439
HOSTGAL_PHOTOZ: 0.0475  +- 0.0743
HOSTGAL_SNSEP: 4.066   # arcSec
HOSTGAL_LOGMASS: 11.224 +- 54.255   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.32  19.53  19.37  19.16  20.56 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 24
TELESCOPE: sdss    SEARCH_RUN: 6615  QMASK: 0
IDCCD: 4   FIELD: 82S
CLOUDCAM_AVG: 2740.00     CLOUDCAM_SIG:  8.82
MOONDIST: 20.45 deg     MOONPHASE:   0.59
AIRMASS: 1.653
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 234      234      234      234      234
PHOTOMETRYFLAG: 1        3        3       34      131
GAIN: 3.995    4.760    4.885    4.775    1.600  e/ADU
RDNOISE: 5.593    5.474   12.212   14.803    5.680  e-
SKY_AVG: 798.00   616.00   581.50   183.50   147.25  ADU/pix
SKY_SIG: 15.02    11.93    12.17     7.39    10.28  ADU/pix
PSF_SIG1: 2.084    2.040    2.017    1.884    2.077  pixels
PSF_SIG2: 3.933    3.718    3.899    3.785    3.776  pixels
PSF_RATIO: 0.334    0.308    0.253    0.239    0.334  (at origin)
FLUX: 4.70    11.04     8.01     5.13    -6.39  uJy
FLUX_ERRTOT: 3.631    2.452    2.815    9.258    6.919  uJy
FLUXCAL_ERRTOT: 157.733   69.725   84.036  317.516  599.756
MAG_ERRPLUS: 1.0930   0.2450   0.3930   1.3250   2.0990
MAG_ERRMINUS: 1.0930   0.2450   0.3930   1.3250   2.0990
ZEROPT: 28.4590  28.1320  27.9330  26.0450  27.1540
ZEROPT_ERR: 0.0050   0.0040   0.0030   0.0060   0.0300
SKYSUB_ERR: 148.623  116.589   96.917  235.848   89.176  (fluxcal)
GALSUB_ERR: 54.945   47.892   65.218  287.701  200.348  (fluxcal)
END_OF_EPOCH: 24
XPIXEL: 1860.790 1862.520 1861.190   -9.000   -9.000  (pixels)
YPIXEL: 554.340  541.940  545.010   -9.000   -9.000  (pixels)
EDGEDIST: 187.210  185.480  186.810   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.0090  20.9980  21.6910  -9.0000  -9.0000
SEARCH_MAGERR: 0.1260   0.0870   0.1720  -9.0000  -9.0000
END_OF_SN: 15132
PHOTFLAG: [   0   32   32   32    0   32   32    0   32    0   32   32    0    0
    0   32   32    0    0    0    0    0    0    0  128    1    1    0
    0    1   17   25   25    1    5    0    0    0    0    0   24    4
    4    4  132    0    0    0    0  128    0    0    0    0    0 1172
 1180 1052 1052 1156   18    0    0    0    2    1    1    0    4    4
    1    1    1    0    1 1173 1181 1181 1165 1029    0    0    0   32
    0   16  128    0    0    0 1154  130  130    2  130  144 1176    0
    0  128   16    0    0    0    0    0    0    0    0    0    0    0
    0   32  128    1    3    3   34  131]
