SURVEY: SDSS
SNID: 15201
IAUC: 2006ks
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 337.519415  deg
DECL: 0.003639  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 42
FAKE: 0   (=> data)
MWEBV: 0.0716    MW E(B-V)
MWEBV_ERR: 0.0119    error on MWEBV
NEPOCH_PRESN: 17   12   23   23   24   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.208812 +- 0.000037  (Helio, z_best)
REDSHIFT_FINAL: 0.207354 +- 0.000037  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54028.172  (SNANA-FIT)
HOSTGAL_OBJID: 1237663479260643634
HOSTGAL_PHOTOZ: 0.2222  +- 0.0133
HOSTGAL_SNSEP: 2.553   # arcSec
HOSTGAL_LOGMASS: 11.312 +-  0.090   # log10(Mgal/Msolar)
HOSTGAL_MAG: 21.74  19.27  17.88  17.42  17.11 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 42
TELESCOPE: sdss    SEARCH_RUN: 6615  QMASK: 0
IDCCD: 4   FIELD: 82S
CLOUDCAM_AVG: 2750.00     CLOUDCAM_SIG:  7.49
MOONDIST: 13.25 deg     MOONPHASE:   0.60
AIRMASS: 1.653
PASSBAND: G        R        I        Z        U
SEARCH_FIELD: 286      286      286      286      286
PHOTOMETRYFLAG: 3       35       33       32        3
GAIN: 3.995    4.760    4.885    4.775    1.600  e/ADU
RDNOISE: 5.593    5.474   12.212   14.803    5.680  e-
SKY_AVG: 952.25   744.25   728.00   209.50   158.75  ADU/pix
SKY_SIG: 16.72    13.12    13.41     7.57    10.66  ADU/pix
PSF_SIG1: 1.972    2.023    1.751    1.707    2.023  pixels
PSF_SIG2: 3.517    3.698    3.966    3.692    3.405  pixels
PSF_RATIO: 0.232    0.244    0.080    0.083    0.310  (at origin)
FLUX: 3.59     0.47     4.65     2.93     5.06  uJy
FLUX_ERRTOT: 2.120    2.538    2.459    7.596    5.408  uJy
FLUXCAL_ERRTOT: 72.811   78.733   78.891  229.957  360.379
MAG_ERRPLUS: 0.7180   1.9320   0.6030   1.2120   1.8640
MAG_ERRMINUS: 0.7180   1.9320   0.6030   1.2120   1.8640
ZEROPT: 28.4730  28.1310  27.9480  26.0340  27.1330
