SURVEY: SDSS
SNID: 17745
IAUC: 2007ju
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 2.960264  deg
DECL: -0.339205  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 15
FAKE: 0   (=> data)
MWEBV: 0.0317    MW E(B-V)
MWEBV_ERR: 0.0053    error on MWEBV
NEPOCH_PRESN: 1   10   11   11   11   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.063405 +- 0.000013  (Helio, z_best)
REDSHIFT_FINAL: 0.062145 +- 0.000013  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54372.594  (SNANA-FIT)
HOSTGAL_OBJID: 1237663783661797781
HOSTGAL_PHOTOZ: 0.0502  +- 0.0139
HOSTGAL_SNSEP: 0.530   # arcSec
HOSTGAL_LOGMASS: 8.898 +-  0.029   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.41  19.24  19.04  18.84  18.76 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 15
TELESCOPE: sdss    SEARCH_RUN: 7173  QMASK: 0
IDCCD: 3   FIELD: 82S
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 449      449      449      449      449
PHOTOMETRYFLAG: 129        0        0        0        1
GAIN: 3.845    4.720    4.860    4.885    1.590  e/ADU
RDNOISE: 4.422    5.428   10.449    4.885    4.691  e-
XPIXEL: 787.290  786.850  785.280   -9.000   -9.000  (pixels)
YPIXEL: 823.480  811.730  814.530   -9.000   -9.000  (pixels)
EDGEDIST: 665.520  677.270  674.470   -9.000   -9.000  (pixels)
SKY_AVG: 286.25   287.75   280.00   108.25    50.00  ADU/pix
SKY_SIG: 8.85     8.36     8.43     4.92     6.43  ADU/pix
PSF_SIG1: 1.529    1.262    1.151    1.261    1.605  pixels
PSF_SIG2: 3.208    2.795    2.758    3.185    3.345  pixels
PSF_RATIO: 0.089    0.080    0.072    0.053    0.086  (at origin)
FLUX: 17.08    42.12    36.14    41.94    -0.63  uJy
FLUX_ERRTOT: 1.215    1.200    1.470    4.630    2.311  uJy
FLUXCAL_ERRTOT: 34.047   33.277   41.038  129.070   70.562
MAG_ERRPLUS: 0.0770   0.0310   0.0440   0.1190   1.6290
MAG_ERRMINUS: 0.0770   0.0310   0.0440   0.1190   1.6290
ZEROPT: 28.4880  28.2200  27.9230  26.0340  27.3230
ZEROPT_ERR: 0.0060   0.0020   0.0020   0.0060   0.0280
SEARCH_MAG: 20.9010  19.8160  20.0110  -9.0000  -9.0000
SEARCH_MAGERR: 0.0660   0.0270   0.0370  -9.0000  -9.0000
SKYSUB_ERR: 17.813   16.137   19.367   65.940   26.678  (fluxcal)
