SURVEY: SDSS
SNID: 17629
IAUC: 2007jw
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 30.636435  deg
DECL: -1.089188  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 20
FAKE: 0   (=> data)
MWEBV: 0.0281    MW E(B-V)
MWEBV_ERR: 0.0047    error on MWEBV
NEPOCH_PRESN: 10   13   13   12   12   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.137414 +- 0.000022  (Helio, z_best)
REDSHIFT_FINAL: 0.136390 +- 0.000022  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54370.000  (SNANA-FIT)
HOSTGAL_OBJID: 1237663782600180017
HOSTGAL_PHOTOZ: 0.1246  +- 0.0212
HOSTGAL_SNSEP: 2.745   # arcSec
HOSTGAL_LOGMASS: 11.199 +-  0.056   # log10(Mgal/Msolar)
HOSTGAL_MAG: 19.19  17.76  16.93  16.51  16.20 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 20
TELESCOPE: sdss    SEARCH_RUN: 7183  QMASK: 0
IDCCD: 1   FIELD: 82S
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 160      160      160      160      160
PHOTOMETRYFLAG: 33       33       32       32      161
GAIN: 3.320    4.710    5.165    4.745    1.620  e/ADU
RDNOISE: 13.114    6.359   14.462    4.271    5.022  e-
XPIXEL: 1608.220 1605.230 1603.300   -9.000   -9.000  (pixels)
YPIXEL: 857.280  843.950  847.950   -9.000   -9.000  (pixels)
EDGEDIST: 439.780  442.770  444.700   -9.000   -9.000  (pixels)
SKY_AVG: 678.00   424.00   316.00   118.50   161.50  ADU/pix
SKY_SIG: 15.36    10.16     9.21     5.40    10.45  ADU/pix
PSF_SIG1: 1.456    1.038    1.048    1.376    1.597  pixels
PSF_SIG2: 3.450    2.481    2.601    3.545    3.551  pixels
PSF_RATIO: 0.058    0.093    0.072    0.040    0.081  (at origin)
FLUX: 3.60     7.05     6.27     0.25     3.04  uJy
FLUX_ERRTOT: 1.223    1.117    1.460    4.255    3.019  uJy
FLUXCAL_ERRTOT: 36.800   31.250   41.958  118.941  140.498
MAG_ERRPLUS: 0.3820   0.1720   0.2520   0.7980   1.4030
MAG_ERRMINUS: 0.3820   0.1720   0.2520   0.7980   1.4030
ZEROPT: 28.6670  28.2360  27.8910  26.2520  27.6270
ZEROPT_ERR: 0.0040   0.0020   0.0020   0.0040   0.0480
SEARCH_MAG: 23.1810  21.9360  21.9130  -9.0000  -9.0000
SEARCH_MAGERR: 0.2550   0.1100   0.1490  -9.0000  -9.0000
SKYSUB_ERR: 15.185   14.175   23.292   62.954   42.627  (fluxcal)
GALSUB_ERR: 16.436   11.708   16.471   79.915   65.258  (fluxcal)
END_OF_EPOCH: 20
END_OF_SN: 17629
PHOTFLAG: [   0    0    0   32    0    4    4    4   36   36    0    0    0    0
    0    1    0    0    0    1   34    0   32   32   34    0    0    0
   32   32   34   34   34   42   34 1156  160 1158   34   32   34 1184
   32   34   32   32    8   35   35   33   32   11    1    1    1    0
    1   32    0    0   32   32   32    0   32   32   32   34   32   32
    2   42   36    0   32  160 1192   32    0   32   32    0   32   32
   32   32    0   32   32   32   32   32   33   33   32   32  161]
SPECTRA: {}

NOBS: 97
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 54357.367  g  NULL 265.4000000 15.4400000
OBS: 54357.367  r  NULL 313.2000000 22.0000000
OBS: 54357.367  i  NULL 275.5000000 32.0600000
OBS: 54357.367  z  NULL 127.0000000 95.2100000
OBS: 54357.367  u  NULL 85.1800000 41.7600000
OBS: 54359.399  g  NULL 442.0000000 25.6800000
OBS: 54359.399  r  NULL 430.6000000 33.8000000
OBS: 54359.399  i  NULL 510.3000000 48.6100000
OBS: 54359.399  z  NULL 449.0000000 160.6000000
OBS: 54359.399  u  NULL 95.4400000 57.9100000
OBS: 54362.417  g  NULL 725.7000000 18.7200000
OBS: 54362.417  r  NULL 728.9000000 24.8600000
OBS: 54362.417  i  NULL 746.4000000 37.8700000
OBS: 54362.417  z  NULL 632.4000000 113.6000000
OBS: 54362.417  u  NULL 261.1000000 43.2400000
OBS: 54376.413  g  NULL 815.0000000 21.0200000
OBS: 54376.413  r  NULL 1037.0000000 25.8100000
OBS: 54376.413  i  NULL 886.8000000 38.4300000
OBS: 54376.413  z  NULL 528.8000000 112.6000000
OBS: 54376.413  u  NULL 95.6300000 54.4300000
OBS: 54382.398  g  NULL 504.3000000 27.4300000
OBS: 54382.398  r  NULL 820.2000000 36.2900000
OBS: 54382.398  i  NULL 585.0000000 50.8100000
