SURVEY: SDSS
SNID: 14331
IAUC: 2006kl
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 7.888675  deg
DECL: -0.135814  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 23
FAKE: 0   (=> data)
MWEBV: 0.0221    MW E(B-V)
MWEBV_ERR: 0.0037    error on MWEBV
NEPOCH_PRESN: 13   17   19   19   20   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.221159 +- 0.000015  (Helio, z_best)
REDSHIFT_FINAL: 0.219750 +- 0.000015  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54013.473  (SNANA-FIT)
HOSTGAL_OBJID: 1237657190908690822
HOSTGAL_PHOTOZ: 0.0756  +- 0.0149
HOSTGAL_SNSEP: 1.588   # arcSec
HOSTGAL_LOGMASS: 9.696 +-  0.095   # log10(Mgal/Msolar)
HOSTGAL_MAG: 22.05  20.78  20.37  19.98  19.77 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 23
TELESCOPE: sdss    SEARCH_RUN: 6600  QMASK: 1
IDCCD: 3   FIELD: 82N
CLOUDCAM_AVG: 2686.00     CLOUDCAM_SIG:  9.52
MOONDIST: 999.00 deg     MOONPHASE:   0.11
AIRMASS: 1.504
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 489      489      489      489      489
PHOTOMETRYFLAG: 32        0        0        0      160
GAIN: 3.845    4.720    4.860    4.885    1.590  e/ADU
RDNOISE: 4.422    5.428   10.449    4.885    4.691  e-
SKY_AVG: 65.75   168.50   294.25   176.50    16.50  ADU/pix
SKY_SIG: 4.21     6.26     8.41     6.18     4.43  ADU/pix
PSF_SIG1: 1.158    1.108    1.026    0.998    1.464  pixels
PSF_SIG2: 2.354    2.499    2.579    2.483    3.201  pixels
PSF_RATIO: 0.128    0.087    0.067    0.069    0.065  (at origin)
FLUX: 0.63     1.30     2.84     5.09     0.07  uJy
FLUX_ERRTOT: 0.505    0.800    1.294    4.452    1.619  uJy
FLUXCAL_ERRTOT: 15.250   24.261   39.011  134.139   43.106
MAG_ERRPLUS: 0.6220   0.5820   0.4700   0.6690   1.3200
MAG_ERRMINUS: 0.6220   0.5820   0.4700   0.6690   1.3200
ZEROPT: 28.4910  28.2180  27.9460  26.0780  27.3160
ZEROPT_ERR: 0.0030   0.0020   0.0020   0.0080   0.0400
SKYSUB_ERR: 4.514    4.650   18.493   57.104    2.534  (fluxcal)
GALSUB_ERR: 10.503   10.165   12.397   48.478   62.183  (fluxcal)
END_OF_EPOCH: 23
XPIXEL: 754.630  753.150  751.510   -9.000   -9.000  (pixels)
YPIXEL: 127.740  117.090  119.590   -9.000   -9.000  (pixels)
