SURVEY: SDSS
SNID: 15459
IAUC: 2006la
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 340.701414  deg
DECL: -0.901751  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 19
FAKE: 0   (=> data)
MWEBV: 0.0576    MW E(B-V)
MWEBV_ERR: 0.0096    error on MWEBV
NEPOCH_PRESN: 6    9   13   14   14   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.126787 +- 0.000016  (Helio, z_best)
REDSHIFT_FINAL: 0.125419 +- 0.000016  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54035.473  (SNANA-FIT)
HOSTGAL_OBJID: 1237656906346660220
HOSTGAL_PHOTOZ: 0.1261  +- 0.0677
HOSTGAL_SNSEP: 0.130   # arcSec
HOSTGAL_LOGMASS: 9.075 +-  0.056   # log10(Mgal/Msolar)
HOSTGAL_MAG: 21.58  20.55  20.19  20.11  20.13 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 19
TELESCOPE: sdss    SEARCH_RUN: 6600  QMASK: 1
IDCCD: 1   FIELD: 82N
CLOUDCAM_AVG: 2688.00     CLOUDCAM_SIG:  7.01
MOONDIST: 999.00 deg     MOONPHASE:   0.11
AIRMASS: 1.504
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 307      307      307      307      307
PHOTOMETRYFLAG: 32        0       32      160       32
GAIN: 3.320    4.710    5.165    4.745    1.620  e/ADU
RDNOISE: 13.114    6.359   14.462    4.271    5.022  e-
SKY_AVG: 80.25   174.00   289.50   207.25    18.00  ADU/pix
SKY_SIG: 6.67     6.45     8.55     6.79     4.49  ADU/pix
PSF_SIG1: 1.786    1.445    1.107    1.394    1.735  pixels
PSF_SIG2: 3.677    3.512    2.707    3.486    3.553  pixels
PSF_RATIO: 0.128    0.060    0.085    0.055    0.105  (at origin)
FLUX: 2.62    11.67    10.01    11.58     1.10  uJy
FLUX_ERRTOT: 0.712    1.003    1.457    5.686    1.899  uJy
FLUXCAL_ERRTOT: 20.893   27.764   41.251  173.393   63.507
MAG_ERRPLUS: 0.2960   0.0930   0.1580   0.5120   1.3560
MAG_ERRMINUS: 0.2960   0.0930   0.1580   0.5120   1.3560
ZEROPT: 28.6120  28.2070  27.8790  26.2370  27.3660
ZEROPT_ERR: 0.0040   0.0030   0.0020   0.0050   0.0570
SKYSUB_ERR: 6.505   15.387   22.100   94.913   13.347  (fluxcal)
GALSUB_ERR: 31.711   18.967   18.498  117.160  175.572  (fluxcal)
END_OF_EPOCH: 19
XPIXEL: 1423.630 1423.010 1420.360   -9.000   -9.000  (pixels)
YPIXEL: 493.800  480.770  484.320   -9.000   -9.000  (pixels)
EDGEDIST: 493.800  480.770  484.320   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.1810  21.1600  21.1270  -9.0000  -9.0000
SEARCH_MAGERR: 0.1730   0.0810   0.1090  -9.0000  -9.0000
END_OF_SN: 15459
PHOTFLAG: [ 33   1  32  32  33  32  32   0  32 168  40   0  32  32   2   0  32   0
   0   0   1  32   0   0 169  33  33  33   0  33  33  32  32  32   1   0
 160   0  32  32   0   0   0   0 128   0   0   0   0   0   0   0   0   0
 160   1   1   1  32  41   1   1   0   0   1  32   0  32   0  40  34 160
  32  32   0  32   0  32  32  32  32   0   0  32 168  32   0   0  32   0
  32   0  32 160  32]
SPECTRA: {}

NOBS: 95
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53989.261  g  NULL 15.9200000 34.8500000
OBS: 53989.261  r  NULL -17.4900000 33.7400000
OBS: 53989.261  i  NULL 70.4100000 43.8700000
OBS: 53989.261  z  NULL -0.8300000 116.6000000
OBS: 53989.261  u  NULL 20.0800000 81.2600000
OBS: 53995.251  g  NULL 16.2700000 15.5200000
OBS: 53995.251  r  NULL 1.3900000 20.3100000
OBS: 53995.251  i  NULL -1.9300000 30.5400000
OBS: 53995.251  z  NULL 133.7000000 99.6300000
OBS: 53995.251  u  NULL 56.4200000 40.5500000
OBS: 54000.237  g  NULL 27.2800000 19.8300000
OBS: 54000.237  r  NULL -5.3000000 25.8100000
OBS: 54000.237  i  NULL 13.5900000 40.9800000
OBS: 54000.237  z  NULL 41.9700000 142.2000000
OBS: 54000.237  u  NULL -40.2600000 68.7700000
OBS: 54007.286  g  NULL -1.5400000 16.0500000
OBS: 54007.286  r  NULL 0.8600000 22.8700000
OBS: 54007.286  i  NULL -7.0100000 35.8700000
OBS: 54007.286  z  NULL -88.8800000 115.1000000
OBS: 54007.286  u  NULL -23.5600000 55.0000000
OBS: 54009.210  g  NULL -6.5100000 20.4900000
OBS: 54009.210  r  NULL 21.8300000 27.2100000
OBS: 54009.210  i  NULL -32.4900000 40.7300000
OBS: 54009.210  z  NULL -50.8500000 119.1000000
OBS: 54009.210  u  NULL 42.7700000 63.3400000
OBS: 54011.275  g  NULL 16.7900000 37.0400000
OBS: 54011.275  r  NULL 45.8000000 32.1100000
OBS: 54011.275  i  NULL 7.4700000 35.8200000
OBS: 54011.275  z  NULL -62.0900000 107.8000000
OBS: 54011.275  u  NULL 75.9200000 94.6600000
OBS: 54019.224  g  NULL 72.3500000 24.0200000
OBS: 54019.224  r  NULL 71.4200000 24.8600000
OBS: 54019.224  i  NULL 154.5000000 34.4600000
OBS: 54019.224  z  NULL 179.7000000 108.7000000
OBS: 54019.224  u  NULL -38.0500000 73.7900000
OBS: 54025.273  g  NULL 326.3000000 19.8800000
OBS: 54025.273  r  NULL 339.0000000 31.0300000
OBS: 54025.273  i  NULL 385.4000000 41.4300000
OBS: 54025.273  z  NULL 388.9000000 154.8000000
OBS: 54025.273  u  NULL 23.0000000 67.9400000
OBS: 54029.203  g  NULL 513.7000000 18.9400000
OBS: 54029.203  r  NULL 548.8000000 25.8100000
OBS: 54029.203  i  NULL 557.6000000 36.0500000
OBS: 54029.203  z  NULL 506.5000000 116.1000000
OBS: 54029.203  u  NULL 174.3000000 46.0300000
OBS: 54031.190  g  NULL 570.0000000 21.5400000
OBS: 54031.190  r  NULL 673.4000000 26.0700000
OBS: 54031.190  i  NULL 638.6000000 35.9600000
OBS: 54031.190  z  NULL 447.7000000 117.6000000
OBS: 54031.190  u  NULL 178.4000000 47.2600000
OBS: 54036.194  g  NULL 608.6000000 21.3100000
OBS: 54036.194  r  NULL 648.4000000 29.2900000
OBS: 54036.194  i  NULL 565.4000000 40.2100000
OBS: 54036.194  z  NULL 526.3000000 128.6000000
OBS: 54036.194  u  NULL 104.7000000 58.2000000
OBS: 54039.192  g  NULL 614.8000000 39.6800000
OBS: 54039.192  r  NULL 660.5000000 36.5400000
OBS: 54039.192  i  NULL 589.9000000 45.7700000
OBS: 54039.192  z  NULL 388.9000000 133.7000000
OBS: 54039.192  u  NULL 44.5400000 113.3000000
OBS: 54048.185  g  NULL 338.3000000 26.5500000
OBS: 54048.185  r  NULL 535.8000000 28.1700000
OBS: 54048.185  i  NULL 398.8000000 35.0800000
OBS: 54048.185  z  NULL 360.4000000 110.1000000
OBS: 54048.185  u  NULL -110.2000000 73.0800000
OBS: 54052.189  g  NULL 208.9000000 19.5400000
OBS: 54052.189  r  NULL 484.5000000 30.4000000
OBS: 54052.189  i  NULL 310.9000000 47.7400000
OBS: 54052.189  z  NULL 454.7000000 163.8000000
OBS: 54052.189  u  NULL 84.1100000 56.8800000
OBS: 54054.208  g  NULL 182.7000000 23.0600000
OBS: 54054.208  r  NULL 224.7000000 60.8600000
OBS: 54054.208  i  NULL 370.3000000 53.9900000
OBS: 54054.208  z  NULL 178.0000000 204.8000000
OBS: 54054.208  u  NULL -97.9100000 204.0000000
OBS: 54055.185  g  NULL 148.3000000 18.2100000
OBS: 54055.185  r  NULL 333.1000000 26.1800000
OBS: 54055.185  i  NULL 298.4000000 38.5900000
OBS: 54055.185  z  NULL 287.1000000 133.6000000
OBS: 54055.185  u  NULL 31.5700000 56.2700000
OBS: 54058.183  g  NULL 141.6000000 19.7800000
OBS: 54058.183  r  NULL 341.9000000 28.7600000
OBS: 54058.183  i  NULL 338.8000000 40.2600000
OBS: 54058.183  z  NULL 145.5000000 141.9000000
OBS: 54058.183  u  NULL 115.2000000 61.2800000
OBS: 54060.205  g  NULL 104.3000000 18.9200000
OBS: 54060.205  r  NULL 296.5000000 24.6900000
OBS: 54060.205  i  NULL 309.7000000 36.2600000
OBS: 54060.205  z  NULL 152.7000000 141.6000000
OBS: 54060.205  u  NULL -3.6500000 51.6200000
OBS: 54063.173  g  NULL 73.5200000 20.8900000
OBS: 54063.173  r  NULL 322.9000000 27.7600000
OBS: 54063.173  i  NULL 280.2000000 41.2500000
OBS: 54063.173  z  NULL 322.0000000 173.4000000
OBS: 54063.173  u  NULL 28.1400000 63.5100000
END_PHOTOMETRY:

# =============================================
