SURVEY: SDSS
SNID: 19149
IAUC: 2007ni
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 31.460009  deg
DECL: -0.331865  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 19
FAKE: 0   (=> data)
MWEBV: 0.0241    MW E(B-V)
MWEBV_ERR: 0.0040    error on MWEBV
NEPOCH_PRESN: 11   13   11   12   11   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.211305 +- 0.000012  (Helio, z_best)
REDSHIFT_FINAL: 0.210227 +- 0.000012  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54399.066  (SNANA-FIT)
HOSTGAL_OBJID: 1237663783674315119
HOSTGAL_PHOTOZ: 0.1373  +- 0.0439
HOSTGAL_SNSEP: 2.966   # arcSec
HOSTGAL_LOGMASS: 9.612 +-  0.088   # log10(Mgal/Msolar)
HOSTGAL_MAG: 22.00  21.02  20.50  20.18  20.21 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 19
TELESCOPE: sdss    SEARCH_RUN: 7183  QMASK: 0
IDCCD: 3   FIELD: 82S
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 166      166      166      166      166
PHOTOMETRYFLAG: 1        1        0        0       33
GAIN: 3.845    4.720    4.860    4.885    1.590  e/ADU
RDNOISE: 4.422    5.428   10.449    4.885    4.691  e-
SKY_AVG: 590.25   417.75   324.75   103.00   144.00  ADU/pix
SKY_SIG: 12.29     9.73     8.77     4.77    10.09  ADU/pix
PSF_SIG1: 1.559    1.090    1.053    1.376    1.562  pixels
PSF_SIG2: 3.457    2.653    2.578    3.340    3.245  pixels
PSF_RATIO: 0.086    0.081    0.085    0.059    0.099  (at origin)
FLUX: 2.59    11.55    14.06     8.52     2.04  uJy
FLUX_ERRTOT: 1.275    1.153    1.383    4.482    3.101  uJy
FLUXCAL_ERRTOT: 40.198   32.229   39.018  134.212  140.906
MAG_ERRPLUS: 0.5570   0.1090   0.1070   0.5040   1.7320
MAG_ERRMINUS: 0.5570   0.1090   0.1070   0.5040   1.7320
ZEROPT: 28.5270  28.2370  27.9490  26.0870  27.3370
ZEROPT_ERR: 0.0040   0.0040   0.0030   0.0060   0.0270
SKYSUB_ERR: 14.600    3.622   10.188   51.545   13.240  (fluxcal)
GALSUB_ERR: 16.310   11.978   12.946   90.286   55.500  (fluxcal)
END_OF_EPOCH: 19
XPIXEL: 854.660  853.510  852.810   -9.000   -9.000  (pixels)
