SURVEY: SDSS
SNID: 15421
IAUC: 2006kw
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 33.7416  deg
DECL: 0.602507  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 24
FAKE: 0   (=> data)
MWEBV: 0.0306    MW E(B-V)
MWEBV_ERR: 0.0051    error on MWEBV
NEPOCH_PRESN: 9   14   14   15   13   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.185445 +- 0.000015  (Helio, z_best)
REDSHIFT_FINAL: 0.184428 +- 0.000015  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54035.219  (SNANA-FIT)
HOSTGAL_OBJID: 1237663784749039900
HOSTGAL_PHOTOZ: 0.1981  +- 0.0315
HOSTGAL_SNSEP: 1.263   # arcSec
HOSTGAL_LOGMASS: 10.166 +-  0.070   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.24  19.38  18.81  18.53  18.50 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 24
TELESCOPE: sdss    SEARCH_RUN: 6618  QMASK: 0
IDCCD: 5   FIELD: 82S
CLOUDCAM_AVG: 2728.00     CLOUDCAM_SIG:  7.13
MOONDIST: 42.95 deg     MOONPHASE:   0.61
AIRMASS: 1.566
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 248      248      248      248      248
PHOTOMETRYFLAG: 33       32       32       32       42
GAIN: 4.050    4.725    4.640    3.480    1.470  e/ADU
RDNOISE: 4.253    4.252   12.992    4.698    4.483  e-
SKY_AVG: 191.50   269.25   300.00   216.75    43.25  ADU/pix
SKY_SIG: 7.22     7.60     8.54     8.23     6.18  ADU/pix
PSF_SIG1: 1.728    1.739    1.763    1.549    1.924  pixels
PSF_SIG2: 3.439    3.614    3.720    3.696    3.483  pixels
PSF_RATIO: 0.130    0.106    0.118    0.074    0.253  (at origin)
FLUX: 3.15     5.57     8.48     2.29     2.67  uJy
FLUX_ERRTOT: 0.989    1.362    2.014    5.599    2.848  uJy
FLUXCAL_ERRTOT: 28.997   38.591   57.602  162.795  121.713
MAG_ERRPLUS: 0.3430   0.2660   0.2580   0.9660   1.3760
MAG_ERRMINUS: 0.3430   0.2660   0.2580   0.9660   1.3760
ZEROPT: 28.3540  28.1880  27.8640  26.5420  27.5810
ZEROPT_ERR: 0.0070   0.0020   0.0040   0.0260   0.0930
SKYSUB_ERR: 28.013   25.408   31.050   60.064   67.535  (fluxcal)
GALSUB_ERR: 24.107   29.270   40.793  119.714   96.361  (fluxcal)
END_OF_EPOCH: 24
XPIXEL: 1726.660 1724.790 1726.470   -9.000   -9.000  (pixels)
YPIXEL: 1330.590 1317.580 1320.140   -9.000   -9.000  (pixels)
EDGEDIST: 158.410  171.420  168.860   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.8660  21.6970  21.5770  -9.0000  -9.0000
SEARCH_MAGERR: 0.2060   0.1230   0.1690  -9.0000  -9.0000
END_OF_SN: 15421
PHOTFLAG: [   0   32   32    0 1160    0    0    0   32   32   32   32   32    0
   32   32   32    0    0    0   32    0    0   32 1152   32    0   32
   32  160   33   57   57   56   33   33   32   32   32   33    0   32
   32   32    0    0    0    0 1184 1156    0    0    0    0    8    0
    0    0   32    0  128    0   32    0  168    0  128    0   32    8
    1    1    0   32   33   35   35  163   34    1   33   32   32   33
 1208 1208   40 1208 1164   32   32   32   32   32   32   32   32   32
