SURVEY: SDSS
SNID: 13354
IAUC: 2006hr
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 27.564823  deg
DECL: -0.887272  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 19
FAKE: 0   (=> data)
MWEBV: 0.0349    MW E(B-V)
MWEBV_ERR: 0.0058    error on MWEBV
NEPOCH_PRESN: 15   15   24   25   26   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.157625 +- 0.000008  (Helio, z_best)
REDSHIFT_FINAL: 0.156533 +- 0.000008  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54006.000  (SNANA-FIT)
HOSTGAL_OBJID: 1237657069548601421
HOSTGAL_PHOTOZ: 0.1492  +- 0.0308
HOSTGAL_SNSEP: 2.079   # arcSec
HOSTGAL_LOGMASS: 10.472 +-  0.070   # log10(Mgal/Msolar)
HOSTGAL_MAG: 19.87  18.91  18.33  17.89  17.73 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 19
TELESCOPE: sdss    SEARCH_RUN: 6600  QMASK: 0
IDCCD: 1   FIELD: 82N
CLOUDCAM_AVG: 2689.00     CLOUDCAM_SIG: 61.59
MOONDIST: 999.00 deg     MOONPHASE:   0.12
AIRMASS: 1.504
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 620      620      620      620      620
PHOTOMETRYFLAG: 40       32       32       32     1192
GAIN: 3.320    4.710    5.165    4.745    1.620  e/ADU
RDNOISE: 13.114    6.359   14.462    4.271    5.022  e-
SKY_AVG: 67.00   144.50   236.50   181.00    18.25  ADU/pix
SKY_SIG: 6.26     5.81     7.86     6.24     4.53  ADU/pix
PSF_SIG1: 1.216    1.059    0.910    1.036    1.461  pixels
PSF_SIG2: 2.520    2.377    2.381    2.718    3.645  pixels
PSF_RATIO: 0.097    0.090    0.061    0.050    0.037  (at origin)
FLUX: 1.31     5.18     3.70     6.34     0.23  uJy
FLUX_ERRTOT: 0.505    0.793    1.225    4.142    1.526  uJy
FLUXCAL_ERRTOT: 15.054   22.183   35.840  123.969   41.084
MAG_ERRPLUS: 0.3900   0.1650   0.3490   0.5600   1.2620
MAG_ERRMINUS: 0.3900   0.1650   0.3490   0.5600   1.2620
ZEROPT: 28.5900  28.2080  27.8760  26.2370  27.2920
ZEROPT_ERR: 0.0050   0.0020   0.0020   0.0060   0.0010
SKYSUB_ERR: 4.861    8.518   16.241   37.099   19.983  (fluxcal)
GALSUB_ERR: 10.562    8.855   10.632   49.872   72.270  (fluxcal)
END_OF_EPOCH: 19
XPIXEL: 1559.750 1557.810 1554.880   -9.000   -9.000  (pixels)
YPIXEL: 613.760  601.240  605.960   -9.000   -9.000  (pixels)
EDGEDIST: 488.250  490.190  493.120   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.4760  21.1360  20.9200  -9.0000  -9.0000
SEARCH_MAGERR: 0.2310   0.0820   0.0960  -9.0000  -9.0000
END_OF_SN: 13354
PHOTFLAG: [  33   33   33   32   33    0    0   32   32 1184    0    0   32   32
 1184    0    0    0   32 1184    0    0    0   32 1192    0    0    0
   32   40    9    0   32   32   33   32    0   32   32  160   32   32
   32   32 1192    0    0   32   32 1184   32   32   32   32  168   40
   32   32   32  160   33   33    1   32  161   33   33   32   32    1
   34   34   34    2 1192   32   32   32   32  160   32   32   32   32
 1192   40   32   32   32 1186   40   32   32   32 1192]
SPECTRA: {}

NOBS: 95
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53989.390  g  NULL 168.4000000 41.4300000
OBS: 53989.390  r  NULL 210.6000000 43.0400000
OBS: 53989.390  i  NULL 142.0000000 50.4800000
OBS: 53989.390  z  NULL 207.5000000 120.0000000
OBS: 53989.390  u  NULL 82.0900000 161.4000000
OBS: 53995.429  g  NULL 451.0000000 16.6300000
OBS: 53995.429  r  NULL 479.2000000 22.1000000
OBS: 53995.429  i  NULL 467.5000000 32.4100000
OBS: 53995.429  z  NULL 448.6000000 100.8000000
OBS: 53995.429  u  NULL 158.3000000 42.2200000
OBS: 54000.366  g  NULL 688.5000000 23.4800000
OBS: 54000.366  r  NULL 738.4000000 27.9100000
OBS: 54000.366  i  NULL 671.9000000 40.3100000
OBS: 54000.366  z  NULL 543.7000000 134.1000000
OBS: 54000.366  u  NULL 189.7000000 49.6300000
OBS: 54007.416  g  NULL 804.5000000 22.2400000
OBS: 54007.416  r  NULL 899.3000000 35.6400000
OBS: 54007.416  i  NULL 791.0000000 43.7800000
OBS: 54007.416  z  NULL 481.4000000 117.5000000
OBS: 54007.416  u  NULL 95.0800000 57.2900000
OBS: 54009.340  g  NULL 776.9000000 19.3300000
OBS: 54009.340  r  NULL 906.0000000 24.2100000
OBS: 54009.340  i  NULL 813.2000000 35.2500000
OBS: 54009.340  z  NULL 566.5000000 100.2000000
OBS: 54009.340  u  NULL 194.9000000 42.5800000
OBS: 54011.405  g  NULL 674.7000000 16.1700000
OBS: 54011.405  r  NULL 896.0000000 25.6000000
OBS: 54011.405  i  NULL 813.9000000 32.2800000
OBS: 54011.405  z  NULL 557.9000000 95.0500000
OBS: 54011.405  u  NULL 100.9000000 39.0400000
OBS: 54021.409  g  NULL 357.5000000 24.4200000
OBS: 54021.409  r  NULL 601.8000000 27.7400000
OBS: 54021.409  i  NULL 429.0000000 48.0800000
OBS: 54021.409  z  NULL 199.9000000 120.4000000
OBS: 54021.409  u  NULL 15.4000000 75.4500000
OBS: 54025.404  g  NULL 248.8000000 19.7800000
OBS: 54025.404  r  NULL 518.3000000 27.2500000
OBS: 54025.404  i  NULL 490.5000000 40.3600000
OBS: 54025.404  z  NULL 324.6000000 132.7000000
OBS: 54025.404  u  NULL 11.6000000 50.0300000
OBS: 54029.334  g  NULL 166.9000000 15.6300000
OBS: 54029.334  r  NULL 402.2000000 31.2000000
OBS: 54029.334  i  NULL 385.4000000 39.6400000
OBS: 54029.334  z  NULL 394.7000000 146.0000000
OBS: 54029.334  u  NULL 96.2700000 48.9500000
OBS: 54031.321  g  NULL 159.0000000 14.4600000
OBS: 54031.321  r  NULL 360.4000000 22.6300000
OBS: 54031.321  i  NULL 406.6000000 34.6300000
OBS: 54031.321  z  NULL 417.8000000 114.7000000
OBS: 54031.321  u  NULL 17.1000000 40.1300000
OBS: 54036.326  g  NULL 127.2000000 19.9700000
OBS: 54036.326  r  NULL 373.2000000 29.6500000
OBS: 54036.326  i  NULL 350.6000000 51.4800000
OBS: 54036.326  z  NULL 424.8000000 137.5000000
OBS: 54036.326  u  NULL 30.3700000 68.4200000
