SURVEY: SDSS
SNID: 14846
IAUC: 2006jn
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 7.663236  deg
DECL: 0.141581  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 22
FAKE: 0   (=> data)
MWEBV: 0.0242    MW E(B-V)
MWEBV_ERR: 0.0040    error on MWEBV
NEPOCH_PRESN: 7   10   11   11   10   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.224756 +- 0.000025  (Helio, z_best)
REDSHIFT_FINAL: 0.223340 +- 0.000025  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54024.926  (SNANA-FIT)
HOSTGAL_OBJID: 1237663784200765533
HOSTGAL_PHOTOZ: 0.2047  +- 0.0237
HOSTGAL_SNSEP: 2.746   # arcSec
HOSTGAL_LOGMASS: 11.075 +-  0.059   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.11  19.02  18.12  17.69  17.42 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 22
TELESCOPE: sdss    SEARCH_RUN: 6618  QMASK: 0
IDCCD: 4   FIELD: 82S
CLOUDCAM_AVG: 2749.00     CLOUDCAM_SIG:  7.30
MOONDIST: 18.03 deg     MOONPHASE:   0.60
AIRMASS: 1.566
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 73       73       73       73       73
PHOTOMETRYFLAG: 33       33       33        0       41
GAIN: 3.995    4.760    4.885    4.775    1.600  e/ADU
RDNOISE: 5.593    5.474   12.212   14.803    5.680  e-
SKY_AVG: 681.25   533.50   497.75   144.75   116.75  ADU/pix
SKY_SIG: 13.42    10.78    10.75     6.58     9.22  ADU/pix
PSF_SIG1: 1.761    1.545    1.479    1.505    1.788  pixels
PSF_SIG2: 3.382    3.370    3.370    3.629    3.476  pixels
PSF_RATIO: 0.133    0.075    0.070    0.066    0.106  (at origin)
FLUX: 0.69     1.68     5.98    -8.60     2.17  uJy
FLUX_ERRTOT: 1.606    1.526    1.824    5.827    3.634  uJy
FLUXCAL_ERRTOT: 61.114   55.508   53.804  186.992  180.546
MAG_ERRPLUS: 1.7090   1.0020   0.3360   0.6720   1.9360
MAG_ERRMINUS: 1.7090   1.0020   0.3360   0.6720   1.9360
ZEROPT: 28.4940  28.1510  27.9600  26.0700  27.1500
ZEROPT_ERR: 0.0090   0.0040   0.0060   0.0110   0.0000
SKYSUB_ERR: 21.001   27.204   36.127  130.852   65.790  (fluxcal)
GALSUB_ERR: 21.741   17.648   22.602  109.710   62.981  (fluxcal)
END_OF_EPOCH: 22
XPIXEL: 1360.560 1361.360 1360.650   -9.000   -9.000  (pixels)
YPIXEL: 506.270  495.340  498.240   -9.000   -9.000  (pixels)
EDGEDIST: 506.270  495.340  498.240   -9.000   -9.000  (pixels)
SEARCH_MAG: 21.6520  21.3190  21.5390  -9.0000  -9.0000
SEARCH_MAGERR: 0.1650   0.1320   0.1820  -9.0000  -9.0000
END_OF_SN: 14846
PHOTFLAG: [  32   32   32    0   40   33   33    0    0   33    0   32    0    0
