SURVEY: SDSS
SNID: 20764
IAUC: 2007ro
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 26.120781  deg
DECL: 0.229765  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 21
FAKE: 0   (=> data)
MWEBV: 0.0320    MW E(B-V)
MWEBV_ERR: 0.0053    error on MWEBV
NEPOCH_PRESN: 14   23   23   23   25   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.165901 +- 0.000021  (Helio, z_best)
REDSHIFT_FINAL: 0.164775 +- 0.000021  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54422.141  (SNANA-FIT)
HOSTGAL_OBJID: 1237657071158558829
HOSTGAL_PHOTOZ: 0.1648  +- 0.0236
HOSTGAL_SNSEP: 0.184   # arcSec
HOSTGAL_LOGMASS: 11.011 +-  0.075   # log10(Mgal/Msolar)
HOSTGAL_MAG: 19.93  18.55  17.70  17.26  17.03 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 21
TELESCOPE: sdss    SEARCH_RUN: 7202  QMASK: 0
IDCCD: 4   FIELD: 82N
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 477      477      477      477      477
PHOTOMETRYFLAG: 35       33       32       32       37
GAIN: 3.995    4.760    4.885    4.775    1.600  e/ADU
RDNOISE: 5.593    5.474   12.212   14.803    5.680  e-
SKY_AVG: 470.75   330.25   317.00   129.75   107.75  ADU/pix
SKY_SIG: 11.47     8.54     8.90     6.56     8.91  ADU/pix
PSF_SIG1: 1.885    1.764    1.617    1.611    1.809  pixels
PSF_SIG2: 3.555    3.755    3.739    3.708    3.033  pixels
PSF_RATIO: 0.331    0.143    0.076    0.098    0.411  (at origin)
FLUX: 12.53    21.34    15.84     3.81     5.66  uJy
FLUX_ERRTOT: 2.097    1.897    2.242    7.420    4.603  uJy
FLUXCAL_ERRTOT: 60.288   52.894   63.323  232.739  200.962
MAG_ERRPLUS: 0.1850   0.0970   0.1540   1.1580   1.2030
MAG_ERRMINUS: 0.1850   0.0970   0.1540   1.1580   1.2030
ZEROPT: 28.4050  28.1220  27.9200  25.9350  27.1600
ZEROPT_ERR: 0.0130   0.0030   0.0050   0.0190   0.0000
SKYSUB_ERR: 75.551   41.637   38.750  255.731   23.972  (fluxcal)
GALSUB_ERR: 40.582   41.581   37.742  161.471   86.897  (fluxcal)
END_OF_EPOCH: 21
XPIXEL: 237.740  238.290  237.530   -9.000   -9.000  (pixels)
YPIXEL: 442.290  432.560  434.320   -9.000   -9.000  (pixels)
EDGEDIST: 237.740  238.290  237.530   -9.000   -9.000  (pixels)
SEARCH_MAG: 20.2160  20.2530  20.4540  -9.0000  -9.0000
SEARCH_MAGERR: 0.0370   0.0490   0.0670  -9.0000  -9.0000
END_OF_SN: 20764
