SURVEY: SDSS
SNID: 19008
IAUC: 2007mz
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 331.963343  deg
DECL: -1.069943  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 17
FAKE: 0   (=> data)
MWEBV: 0.0894    MW E(B-V)
MWEBV_ERR: 0.0149    error on MWEBV
NEPOCH_PRESN: 8   10   11   11   11   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.219000 +- 0.005000  (Helio, z_best)
REDSHIFT_FINAL: 0.217566 +- 0.005000  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54392.816  (SNANA-FIT)
HOSTGAL_OBJID: 1237656567046865395
HOSTGAL_PHOTOZ: 0.1417  +- 0.0215
HOSTGAL_SNSEP: 0.389   # arcSec
HOSTGAL_LOGMASS: 10.401 +-  0.071   # log10(Mgal/Msolar)
HOSTGAL_MAG: 21.55  20.32  19.56  19.11  18.82 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 17
TELESCOPE: sdss    SEARCH_RUN: 7182  QMASK: 0
IDCCD: 1   FIELD: 82S
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 255      255      255      255      255
PHOTOMETRYFLAG: 129        1        1       32        1
GAIN: 3.320    4.710    5.165    4.745    1.620  e/ADU
RDNOISE: 13.114    6.359   14.462    4.271    5.022  e-
SKY_AVG: 1002.00   620.50   460.50   163.75   227.75  ADU/pix
SKY_SIG: 18.17    11.94    10.31     6.00    12.30  ADU/pix
PSF_SIG1: 1.156    0.947    0.955    1.098    1.312  pixels
PSF_SIG2: 2.465    2.366    2.477    2.775    2.884  pixels
PSF_RATIO: 0.107    0.071    0.066    0.055    0.074  (at origin)
FLUX: 3.44     7.79     8.10     6.63     0.51  uJy
FLUX_ERRTOT: 1.342    1.235    1.548    4.500    3.113  uJy
FLUXCAL_ERRTOT: 41.150   34.697   44.052  135.991   90.001
MAG_ERRPLUS: 0.4430   0.1730   0.2070   0.5950   1.9500
MAG_ERRMINUS: 0.4430   0.1730   0.2070   0.5950   1.9500
ZEROPT: 28.6270  28.2230  27.8880  26.2370  27.4710
ZEROPT_ERR: 0.0040   0.0030   0.0020   0.0050   0.0450
SKYSUB_ERR: 7.992    7.614   11.341   47.206    4.008  (fluxcal)
GALSUB_ERR: 18.060   14.409   19.087  101.211   69.778  (fluxcal)
END_OF_EPOCH: 17
XPIXEL: 1776.380 1774.220 1772.130   -9.000   -9.000  (pixels)
YPIXEL: 318.630  306.110  309.430   -9.000   -9.000  (pixels)
EDGEDIST: 271.620  273.780  275.870   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.6990  21.9710  21.6090  -9.0000  -9.0000
SEARCH_MAGERR: 0.2390   0.1600   0.1570  -9.0000  -9.0000
END_OF_SN: 19008
PHOTFLAG: [ 32   0   0   0   0  32  32  32  32   0  33   1   0  32  11   0   8   0
   0   8   0   8   0  32   0   8   0   0  32   0 136   0   0  32  10   1
   1  33  32   3   1   1  32  32   9   0   0   0  32   0   8   8   0  32
   8 174 160 160  32  14   0   0  32  32   8   0   8   0  36   4  32   8
   0  32   0  33   1  32   0   1 129   1   1  32   1]
SPECTRA: {}

NOBS: 85
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 54348.236  g  NULL 13.9800000 17.6600000
OBS: 54348.236  r  NULL -30.0200000 26.5800000
OBS: 54348.236  i  NULL -83.4100000 41.7600000
OBS: 54348.236  z  NULL -241.7000000 139.0000000
OBS: 54348.236  u  NULL 13.7800000 45.6700000
OBS: 54357.206  g  NULL 26.5300000 17.3100000
OBS: 54357.206  r  NULL 34.8100000 29.2400000
OBS: 54357.206  i  NULL 19.3200000 40.1200000
OBS: 54357.206  z  NULL 83.9600000 126.5000000
OBS: 54357.206  u  NULL 9.9900000 46.2300000
OBS: 54365.203  g  NULL 2.4800000 40.2300000
OBS: 54365.203  r  NULL -21.4700000 47.5500000
OBS: 54365.203  i  NULL -5.2300000 51.5300000
OBS: 54365.203  z  NULL 174.8000000 209.5000000
OBS: 54365.203  u  NULL -50.9400000 170.0000000
OBS: 54379.245  g  NULL 155.1000000 16.2800000
OBS: 54379.245  r  NULL 146.2000000 22.4700000
OBS: 54379.245  i  NULL 166.3000000 35.3600000
OBS: 54379.245  z  NULL -31.3200000 113.2000000
OBS: 54379.245  u  NULL 0.4800000 40.3500000
OBS: 54385.252  g  NULL 249.7000000 19.1600000
OBS: 54385.252  r  NULL 328.9000000 28.8900000
OBS: 54385.252  i  NULL 311.4000000 36.7500000
OBS: 54385.252  z  NULL 61.6200000 122.4000000
OBS: 54385.252  u  NULL 88.3700000 59.3800000
OBS: 54387.252  g  NULL 280.0000000 21.2100000
OBS: 54387.252  r  NULL 347.0000000 29.8300000
OBS: 54387.252  i  NULL 360.2000000 42.4400000
OBS: 54387.252  z  NULL 225.1000000 164.1000000
OBS: 54387.252  u  NULL 57.0600000 82.0600000
OBS: 54392.247  g  NULL 313.4000000 24.8900000
OBS: 54392.247  r  NULL 391.9000000 32.5800000
OBS: 54392.247  i  NULL 410.0000000 43.6700000
OBS: 54392.247  z  NULL 291.6000000 160.7000000
OBS: 54392.247  u  NULL 168.8000000 69.7300000
OBS: 54394.234  g  NULL 252.3000000 53.5000000
OBS: 54394.234  r  NULL 388.3000000 52.4700000
OBS: 54394.234  i  NULL 434.2000000 65.2500000
OBS: 54394.234  z  NULL 17.8900000 181.9000000
OBS: 54394.234  u  NULL 21.7200000 134.9000000
OBS: 54402.245  g  NULL 263.5000000 52.3800000
OBS: 54402.245  r  NULL 360.7000000 45.0600000
OBS: 54402.245  i  NULL 280.7000000 53.7500000
OBS: 54402.245  z  NULL 413.3000000 168.5000000
OBS: 54402.245  u  NULL -207.3000000 241.2000000
OBS: 54404.162  g  NULL 146.8000000 16.6600000
OBS: 54404.162  r  NULL 327.4000000 25.4200000
OBS: 54404.162  i  NULL 312.6000000 38.3500000
OBS: 54404.162  z  NULL 95.1100000 126.2000000
OBS: 54404.162  u  NULL 11.6200000 41.9400000
OBS: 54408.158  g  NULL 110.6000000 16.0400000
OBS: 54408.158  r  NULL 279.2000000 23.7800000
OBS: 54408.158  i  NULL 307.1000000 36.5400000
OBS: 54408.158  z  NULL 85.5300000 127.1000000
OBS: 54408.158  u  NULL 39.2500000 52.8500000
OBS: 54410.159  g  NULL 114.5000000 34.4500000
OBS: 54410.159  r  NULL 229.9000000 39.8000000
OBS: 54410.159  i  NULL 299.5000000 59.8500000
OBS: 54410.159  z  NULL 34.2300000 242.2000000
OBS: 54410.159  u  NULL 148.4000000 99.8800000
OBS: 54411.116  g  NULL 89.3000000 16.7900000
OBS: 54411.116  r  NULL 246.9000000 25.1800000
OBS: 54411.116  i  NULL 208.6000000 43.1800000
OBS: 54411.116  z  NULL 57.5100000 132.2000000
OBS: 54411.116  u  NULL 15.2600000 43.3600000
OBS: 54413.157  g  NULL 81.5800000 18.7800000
OBS: 54413.157  r  NULL 147.8000000 28.2900000
OBS: 54413.157  i  NULL 204.3000000 39.6000000
OBS: 54413.157  z  NULL 204.5000000 157.6000000
OBS: 54413.157  u  NULL -68.8900000 58.5700000
OBS: 54418.156  g  NULL 47.1800000 16.5100000
OBS: 54418.156  r  NULL 203.7000000 24.6100000
OBS: 54418.156  i  NULL 203.0000000 38.7700000
OBS: 54418.156  z  NULL 121.5000000 134.1000000
OBS: 54418.156  u  NULL -14.7200000 44.0100000
OBS: 54422.160  g  NULL 17.8500000 43.2100000
OBS: 54422.160  r  NULL 220.1000000 38.1200000
OBS: 54422.160  i  NULL 233.5000000 47.9700000
OBS: 54422.160  z  NULL -34.5300000 140.9000000
OBS: 54422.160  u  NULL -20.4500000 103.5000000
OBS: 54424.148  g  NULL 96.4400000 41.1500000
OBS: 54424.148  r  NULL 215.5000000 34.7000000
OBS: 54424.148  i  NULL 226.8000000 44.0500000
OBS: 54424.148  z  NULL 184.0000000 136.0000000
OBS: 54424.148  u  NULL 12.6400000 90.0000000
END_PHOTOMETRY:

# =============================================
