SURVEY: SDSS
SNID: 18604
IAUC: 2007lp
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 340.920918  deg
DECL: 0.42138  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 34
FAKE: 0   (=> data)
MWEBV: 0.0702    MW E(B-V)
MWEBV_ERR: 0.0117    error on MWEBV
NEPOCH_PRESN: 13   23   25   26   26   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.176261 +- 0.000023  (Helio, z_best)
REDSHIFT_FINAL: 0.174828 +- 0.000023  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54387.430  (SNANA-FIT)
HOSTGAL_OBJID: 1237663479798956397
HOSTGAL_PHOTOZ: 0.2001  +- 0.0143
HOSTGAL_SNSEP: 3.275   # arcSec
HOSTGAL_LOGMASS: 11.050 +-  0.073   # log10(Mgal/Msolar)
HOSTGAL_MAG: 21.34  19.30  18.07  17.62  17.33 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 34
TELESCOPE: sdss    SEARCH_RUN: 7202  QMASK: 0
IDCCD: 4   FIELD: 82N
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 175      175      175      175      175
PHOTOMETRYFLAG: 0       32        0       32      128
GAIN: 3.995    4.760    4.885    4.775    1.600  e/ADU
RDNOISE: 5.593    5.474   12.212   14.803    5.680  e-
SKY_AVG: 106.50   182.25   293.00   142.00    16.00  ADU/pix
SKY_SIG: 5.51     6.48     8.46     6.57     4.68  ADU/pix
PSF_SIG1: 1.390    1.356    1.159    1.197    1.476  pixels
PSF_SIG2: 3.007    3.109    2.626    2.906    3.025  pixels
PSF_RATIO: 0.059    0.058    0.092    0.063    0.062  (at origin)
FLUX: 1.66     3.28    -0.27     5.78    -0.56  uJy
FLUX_ERRTOT: 0.592    0.988    1.434    4.934    1.879  uJy
FLUXCAL_ERRTOT: 17.496   28.517   40.622  151.394   55.598
MAG_ERRPLUS: 0.3730   0.3250   1.0350   0.7030   1.4270
MAG_ERRMINUS: 0.3730   0.3250   1.0350   0.7030   1.4270
ZEROPT: 28.4410  28.1050  27.9120  25.9830  27.0860
ZEROPT_ERR: 0.0030   0.0030   0.0020   0.0060   0.0070
SKYSUB_ERR: 9.981   11.141   14.747   78.672    5.655  (fluxcal)
GALSUB_ERR: 10.265   13.643   16.419   60.385   50.287  (fluxcal)
END_OF_EPOCH: 34
XPIXEL: 72.490   71.600   -9.000   -9.000   -9.000  (pixels)
YPIXEL: 1457.340 1447.030   -9.000   -9.000   -9.000  (pixels)
EDGEDIST: 31.660   41.970   -9.000   -9.000   -9.000  (pixels)
SEARCH_MAG: 23.2060  22.4290  -9.0000  -9.0000  -9.0000
SEARCH_MAGERR: 0.2260   0.1860  -9.0000  -9.0000  -9.0000
END_OF_SN: 18604
PHOTFLAG: [  32   32    0   32    0    0    0   32    0    8    0    0 1184   32
  164   36 1036  172   36  164    0   32    0   32    0    1    1    0
   32    1   33    1    0   32    1   33  161 1184    0  135    1    0
   32   32    0    8    0    0   32    8    2    0    0   32    2    0
    0    0   32    0    0    0    0    0   12    0    0    0   32    8
    0    0    0   32  132    0    0    0   32    0    1    0    0    0
    8    1    1    0   40    1  129    1    0   32    1    1   24    8
    0    5    0    0    0    0    0    0    0    0    0   12    0    0
    0    0    8   32    0    0    0  128    0    0    8    0    4    0
    0    0    0  128   40    0    0    0   12   32    0    0    0    8
   32   56  152   32   12    1    1   32    0    4    1   33   32    0
    1 1177 1177   33 1176    9   59 1081   25   32   15    0   32    0
   32  128]
SPECTRA: {}

NOBS: 170
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 54348.261  G  NULL 24.9100000 16.7300000
OBS: 54348.261  R  NULL 10.1600000 24.2600000
OBS: 54348.261  I  NULL -36.0600000 41.7000000
OBS: 54348.261  Z  NULL 67.1200000 131.8000000
OBS: 54348.261  U  NULL -87.3200000 57.6300000
OBS: 54357.231  G  NULL -1.4400000 15.1200000
OBS: 54357.231  R  NULL -17.4900000 21.9800000
OBS: 54357.231  I  NULL 13.8800000 34.4700000
OBS: 54357.231  Z  NULL -19.9700000 102.6000000
OBS: 54357.231  U  NULL 23.8400000 47.0400000
OBS: 54358.228  g  NULL -6.6900000 19.3500000
OBS: 54358.228  r  NULL -39.4500000 34.0200000
OBS: 54358.228  i  NULL 3.3800000 48.8900000
OBS: 54358.228  z  NULL 119.7000000 172.7000000
OBS: 54358.228  u  NULL -0.4500000 59.9000000
OBS: 54359.194  g  NULL 9.5000000 22.2000000
OBS: 54359.194  r  NULL -55.1500000 247.7000000
OBS: 54359.194  i  NULL 107.1000000 108.1000000
OBS: 54359.194  z  NULL 180.6000000 231.4000000
OBS: 54359.194  u  NULL 4.7900000 72.3300000
OBS: 54362.280  G  NULL -5.9100000 14.9500000
OBS: 54362.280  R  NULL 11.8400000 21.9700000
OBS: 54362.280  I  NULL -52.2800000 38.1200000
OBS: 54362.280  Z  NULL 25.8800000 109.7000000
OBS: 54362.280  U  NULL -36.5400000 49.0300000
OBS: 54365.229  G  NULL -1.5000000 26.2000000
OBS: 54365.229  R  NULL -45.9900000 37.8000000
OBS: 54365.229  I  NULL -33.6100000 54.3900000
OBS: 54365.229  Z  NULL 10.9000000 124.6000000
OBS: 54365.229  U  NULL 46.1600000 99.4300000
OBS: 54365.261  g  NULL 25.7400000 26.8800000
OBS: 54365.261  r  NULL -19.2700000 27.1200000
OBS: 54365.261  i  NULL -24.7800000 38.4600000
OBS: 54365.261  z  NULL 79.4400000 120.9000000
OBS: 54365.261  u  NULL 23.2400000 62.5600000
OBS: 54373.335  g  NULL 60.5800000 81.0200000
OBS: 54373.335  r  NULL 64.9700000 64.3000000
OBS: 54373.335  i  NULL 88.9700000 77.4000000
OBS: 54373.335  z  NULL -476.8000000 184.7000000
OBS: 54373.335  u  NULL -185.6000000 327.9000000
OBS: 54376.289  G  NULL 131.9000000 18.8300000
OBS: 54376.289  R  NULL 129.8000000 26.6700000
OBS: 54376.289  I  NULL 93.5700000 44.9700000
OBS: 54376.289  Z  NULL 26.4400000 121.1000000
OBS: 54376.289  U  NULL 30.7900000 60.1000000
OBS: 54379.270  G  NULL 216.0000000 14.7800000
OBS: 54379.270  R  NULL 252.5000000 21.7500000
OBS: 54379.270  I  NULL 228.5000000 34.0000000
OBS: 54379.270  Z  NULL 2.9900000 93.6900000
OBS: 54379.270  U  NULL 40.9600000 47.5700000
OBS: 54382.270  g  NULL 337.7000000 20.2600000
OBS: 54382.270  r  NULL 295.7000000 30.6600000
OBS: 54382.270  i  NULL 331.7000000 47.4800000
OBS: 54382.270  z  NULL 308.6000000 200.0000000
OBS: 54382.270  u  NULL 268.2000000 65.4400000
OBS: 54385.278  G  NULL 419.4000000 20.1100000
OBS: 54385.278  R  NULL 373.2000000 25.8500000
OBS: 54385.278  I  NULL 351.0000000 43.0000000
OBS: 54385.278  Z  NULL 196.4000000 130.5000000
OBS: 54385.278  U  NULL 81.2100000 61.7200000
OBS: 54386.272  g  NULL 404.6000000 15.6700000
OBS: 54386.272  r  NULL 439.8000000 23.9500000
OBS: 54386.272  i  NULL 398.4000000 34.3100000
OBS: 54386.272  z  NULL 292.5000000 110.4000000
OBS: 54386.272  u  NULL 111.6000000 44.1500000
OBS: 54387.278  G  NULL 402.3000000 19.6700000
OBS: 54387.278  R  NULL 418.1000000 28.9500000
OBS: 54387.278  I  NULL 437.4000000 44.9500000
OBS: 54387.278  Z  NULL 267.2000000 145.7000000
OBS: 54387.278  U  NULL 88.7100000 66.1000000
OBS: 54388.276  g  NULL 352.6000000 16.9200000
OBS: 54388.276  r  NULL 434.6000000 26.8800000
OBS: 54388.276  i  NULL 418.0000000 39.0900000
OBS: 54388.276  z  NULL 39.1400000 137.4000000
OBS: 54388.276  u  NULL 61.7200000 61.9000000
OBS: 54392.272  G  NULL 312.5000000 18.1700000
OBS: 54392.272  R  NULL 453.4000000 30.9700000
OBS: 54392.272  I  NULL 378.3000000 44.5500000
OBS: 54392.272  Z  NULL 219.2000000 136.5000000
OBS: 54392.272  U  NULL 54.3100000 74.2800000
OBS: 54393.262  g  NULL 277.7000000 18.9800000
OBS: 54393.262  r  NULL 385.8000000 24.5800000
OBS: 54393.262  i  NULL 400.2000000 34.4600000
OBS: 54393.262  z  NULL 216.6000000 101.2000000
OBS: 54393.262  u  NULL -4.2800000 45.1700000
OBS: 54394.260  G  NULL 185.1000000 47.4300000
OBS: 54394.260  R  NULL 473.1000000 48.0700000
OBS: 54394.260  I  NULL 318.7000000 53.7200000
OBS: 54394.260  Z  NULL 10.2200000 169.6000000
OBS: 54394.260  U  NULL 65.6900000 184.9000000
