SURVEY: SDSS
SNID: 16116
IAUC: 2006oh
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 355.30201  deg
DECL: -1.105807  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 24
FAKE: 0   (=> data)
MWEBV: 0.0314    MW E(B-V)
MWEBV_ERR: 0.0052    error on MWEBV
NEPOCH_PRESN: 9   11   13   13   12   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.156492 +- 0.000019  (Helio, z_best)
REDSHIFT_FINAL: 0.155088 +- 0.000019  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54053.207  (SNANA-FIT)
HOSTGAL_OBJID: 1237663275778244866
HOSTGAL_PHOTOZ: 0.2027  +- 0.0764
HOSTGAL_SNSEP: 0.843   # arcSec
HOSTGAL_LOGMASS: 9.520 +-  0.081   # log10(Mgal/Msolar)
HOSTGAL_MAG: 21.47  20.72  20.17  19.95  19.66 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 24
TELESCOPE: sdss    SEARCH_RUN: 6596  QMASK: 0
IDCCD: 1   FIELD: 82S
CLOUDCAM_AVG: 2635.00     CLOUDCAM_SIG:  6.89
MOONDIST: 999.00 deg     MOONPHASE:   0.05
AIRMASS: 1.592
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 399      399      399      399      399
PHOTOMETRYFLAG: 2        0        0       32        2
GAIN: 3.320    4.710    5.165    4.745    1.620  e/ADU
RDNOISE: 13.114    6.359   14.462    4.271    5.022  e-
SKY_AVG: 83.50   171.50   282.00   206.50    20.75  ADU/pix
SKY_SIG: 6.74     6.42     8.25     6.83     4.68  ADU/pix
PSF_SIG1: 1.928    1.829    1.669    1.584    2.054  pixels
PSF_SIG2: 3.800    3.949    3.808    3.641    3.815  pixels
PSF_RATIO: 0.195    0.125    0.114    0.074    0.350  (at origin)
FLUX: 29.86    29.81    25.40     8.21    -0.61  uJy
FLUX_ERRTOT: 0.908    1.336    1.930    6.180    2.645  uJy
FLUXCAL_ERRTOT: 25.475   37.249   54.507  198.013   80.802
MAG_ERRPLUS: 0.0330   0.0490   0.0830   0.7340   1.7730
MAG_ERRMINUS: 0.0330   0.0490   0.0830   0.7340   1.7730
ZEROPT: 28.6080  28.2090  27.8870  26.2700  27.3950
ZEROPT_ERR: 0.0020   0.0030   0.0020   0.0050   0.0340
SKYSUB_ERR: 5.076   21.610   30.977   82.485    8.542  (fluxcal)
GALSUB_ERR: 38.019   31.733   40.416  146.147  209.926  (fluxcal)
END_OF_EPOCH: 24
XPIXEL: 1458.600 1457.910 1455.020   -9.000   -9.000  (pixels)
YPIXEL: 557.530  544.530  548.220   -9.000   -9.000  (pixels)
EDGEDIST: 557.530  544.530  548.220   -9.000   -9.000  (pixels)
SEARCH_MAG: 20.2290  20.2380  20.4200  -9.0000  -9.0000
SEARCH_MAGERR: 0.0350   0.0440   0.0800  -9.0000  -9.0000
END_OF_SN: 16116
PHOTFLAG: [  32    0   32   32   32 1181 1176 1176 1180    8   32    0    0    0
    0   40    0    0   32  162   32    0    0    0    0    8    0   32
   32   32    0    0    0    0  168    1    0   32    0    9    1    1
    1    0    1    1   32   32   32    9 1029   28 1052 1164    2    0
    0    0   42    0    0    0    0   32   32    0    0    0  160   32
   32    0   32   10    0    0    0   32  140  129    1    1    0    1
    3    3  130    2 1155    1    1    0    0    1  128    2    2  130
    0    0    0    0    0    0    0    0    0  130    2    0    0   32
  162    2    0    0   32    2]
SPECTRA: {}

NOBS: 118
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53975.291  g  NULL 38.3200000 19.7200000
OBS: 53975.291  r  NULL -14.2300000 25.3500000
OBS: 53975.291  i  NULL 37.4100000 48.1400000
OBS: 53975.291  z  NULL 18.5800000 137.4000000
OBS: 53975.291  u  NULL 55.7300000 67.2600000
OBS: 53993.360  g  NULL -35.3400000 127.5000000
OBS: 53993.360  r  NULL -24.0000000 30.7900000
OBS: 53993.360  i  NULL -24.5800000 49.5300000
OBS: 53993.360  z  NULL 518.3000000 1110.0000000
OBS: 53993.360  u  NULL -60.3300000 93.7000000
OBS: 53994.315  g  NULL 0.0600000 14.9200000
OBS: 53994.315  r  NULL -9.9700000 22.5200000
OBS: 53994.315  i  NULL -3.3900000 34.9500000
OBS: 53994.315  z  NULL -7.5100000 113.8000000
OBS: 53994.315  u  NULL -18.0100000 44.0900000
OBS: 53996.299  g  NULL 0.7000000 17.6900000
OBS: 53996.299  r  NULL -11.7400000 26.5800000
OBS: 53996.299  i  NULL -58.3600000 47.0300000
OBS: 53996.299  z  NULL 99.0200000 167.1000000
OBS: 53996.299  u  NULL 70.0200000 81.4200000
OBS: 53998.267  g  NULL 3.5800000 14.6100000
