SURVEY: SNLS
SNID: 04D4im
IAUC: UNKNOWN
PHOTOMETRY_VERSION: JLA2014_SNLS
RA: 333.753525 deg
DECL: -17.396042 deg
MWEBV: 0.0234 MW E(B-V)
REDSHIFT_HELIO: 0.751 +- 0.001    (HELIO)
REDSHIFT_FINAL: 0.751 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53285.829
FILTERS: griz
SNR: [ 1.18   0.303  3.096  1.361  4.739  5.389  4.231  1.151  1.35  -9.
  1.758 -9.     1.738  0.559  0.363 -9.     0.101 -9.    -9.     0.412
 -9.    -9.     0.112  0.582  5.257  9.33  10.793 11.13  16.972 24.211
 30.035 30.183 18.306  9.937  5.266  6.375  7.564  3.201  4.197  2.258
  0.78   1.621  1.812  0.77  -9.     1.286  0.889 -9.    -9.    -9.
  0.641  1.446  2.251 -9.    -9.     0.738  1.375  0.286 -9.     2.983
  7.585 10.61  11.037 10.358 17.931 23.473 20.853 14.676 14.994  5.802
  4.464  3.16   2.466  0.135 -9.    -9.     1.691 -9.     1.246 -9.
 -9.     0.744 -9.     1.716 -9.    -9.    -9.    -9.     0.453  0.296
  0.573  2.172  0.134 -9.     2.315  4.796  4.901  9.777  7.242  8.622
  4.789  2.728  4.823  2.273  1.457  1.173  0.793  2.219  0.399  0.102
 -9.    -9.     1.259  2.392]
Zpt: [27.048 27.048 27.048 27.048 27.048 27.048 27.048 27.048 27.048 27.048
 27.048 27.048 27.048 27.048 27.048 27.048 27.048 27.048 27.048 27.048
 27.048 27.048 26.346 26.346 26.346 26.346 26.346 26.346 26.346 26.346
 26.346 26.346 26.346 26.346 26.346 26.346 26.346 26.346 26.346 26.346
 26.346 26.346 26.346 26.346 26.346 26.346 26.346 26.346 26.346 26.346
 26.346 26.346 26.346 26.346 26.346 26.346 26.346 26.497 26.497 26.497
 26.497 26.497 26.497 26.497 26.497 26.497 26.497 26.497 26.497 26.497
 26.497 26.497 26.497 26.497 26.497 26.497 26.497 26.497 26.497 26.497
 26.497 26.497 26.497 26.497 26.497 26.497 26.497 26.497 26.497 26.497
 26.497 26.497 26.497 26.497 25.319 25.319 25.319 25.319 25.319 25.319
 25.319 25.319 25.319 25.319 25.319 25.319 25.319 25.319 25.319 25.319
 25.319 25.319 25.319 25.319]
SPECTRA: {}

NOBS: 114
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53234.540  g  NULL 1.0190000 0.8630000
OBS: 53258.430  g  NULL 0.2900000 0.9580000
OBS: 53262.360  g  NULL 2.7460000 0.8870000
OBS: 53266.350  g  NULL 1.4800000 1.0880000
OBS: 53285.360  g  NULL 4.2550000 0.8980000
OBS: 53287.340  g  NULL 4.4600000 0.8280000
OBS: 53293.300  g  NULL 3.6870000 0.8710000
OBS: 53317.260  g  NULL 0.9200000 0.8000000
OBS: 53536.540  g  NULL 1.5290000 1.1330000
OBS: 53551.600  g  NULL -1.8190000 1.4930000
OBS: 53554.590  g  NULL 1.3870000 0.7890000
OBS: 53582.550  g  NULL -0.6050000 1.2330000
OBS: 53583.400  g  NULL 1.6500000 0.9500000
OBS: 53586.530  g  NULL 0.5620000 1.0050000
OBS: 53587.390  g  NULL 0.2770000 0.7620000
OBS: 53592.430  g  NULL -0.9670000 0.7980000
OBS: 53594.460  g  NULL 0.0970000 0.9610000
OBS: 53609.420  g  NULL -0.2280000 1.0770000
OBS: 53613.430  g  NULL -1.0830000 1.1740000
OBS: 53617.420  g  NULL 0.3710000 0.9000000
OBS: 53622.340  g  NULL -0.8890000 1.0060000
OBS: 53624.390  g  NULL -0.0690000 0.9910000
OBS: 53234.490  i  NULL 0.3140000 2.7960000
OBS: 53238.390  i  NULL 1.0830000 1.8610000
OBS: 53253.400  i  NULL 8.0670000 1.5340000
OBS: 53258.390  i  NULL 17.2670000 1.8510000
OBS: 53262.320  i  NULL 24.5380000 2.2740000
OBS: 53266.310  i  NULL 26.4120000 2.3730000
OBS: 53270.300  i  NULL 31.7190000 1.8690000
OBS: 53283.250  i  NULL 62.9980000 2.6020000
OBS: 53287.290  i  NULL 53.7790000 1.7910000
OBS: 53293.240  i  NULL 53.4750000 1.7720000
OBS: 53296.220  i  NULL 41.1510000 2.2480000
OBS: 53312.240  i  NULL 18.5710000 1.8690000
OBS: 53315.270  i  NULL 25.3380000 4.8120000
OBS: 53317.210  i  NULL 18.1440000 2.8460000
OBS: 53321.230  i  NULL 13.6980000 1.8110000
OBS: 53331.220  i  NULL 7.5540000 2.3600000
OBS: 53345.230  i  NULL 13.6670000 3.2560000
OBS: 53530.550  i  NULL 3.5010000 1.5510000
OBS: 53535.530  i  NULL 1.5790000 2.0240000
OBS: 53550.540  i  NULL 2.3940000 1.4760000
OBS: 53554.550  i  NULL 3.8380000 2.1180000
OBS: 53558.520  i  NULL 1.1420000 1.4820000
OBS: 53564.510  i  NULL -1.0320000 4.6870000
OBS: 53565.480  i  NULL 2.5500000 1.9830000
OBS: 53577.570  i  NULL 1.3930000 1.5670000
OBS: 53582.460  i  NULL -2.4590000 2.6920000
OBS: 53586.440  i  NULL -0.8940000 1.2750000
OBS: 53591.440  i  NULL -1.3740000 3.4800000
OBS: 53594.400  i  NULL 1.5520000 2.4220000
OBS: 53609.360  i  NULL 2.2690000 1.5690000
OBS: 53613.350  i  NULL 5.0730000 2.2530000
OBS: 53615.380  i  NULL -2.8470000 3.5390000
OBS: 53617.380  i  NULL -2.3400000 1.8350000
OBS: 53622.340  i  NULL 1.5630000 2.1180000
OBS: 53624.320  i  NULL 2.8190000 2.0510000
OBS: 53234.510  r  NULL 0.3030000 1.0620000
OBS: 53239.460  r  NULL -1.1490000 1.5990000
OBS: 53253.430  r  NULL 3.8690000 1.2970000
OBS: 53258.450  r  NULL 8.4580000 1.1150000
OBS: 53262.340  r  NULL 12.9220000 1.2180000
OBS: 53266.330  r  NULL 13.4540000 1.2190000
OBS: 53270.340  r  NULL 15.8390000 1.5290000
OBS: 53283.300  r  NULL 33.3130000 1.8580000
OBS: 53287.320  r  NULL 30.7180000 1.3090000
OBS: 53293.280  r  NULL 27.4550000 1.3170000
OBS: 53296.250  r  NULL 23.0130000 1.5680000
OBS: 53297.220  r  NULL 23.5400000 1.5700000
OBS: 53312.270  r  NULL 8.2940000 1.4300000
OBS: 53317.240  r  NULL 5.8030000 1.3000000
OBS: 53321.270  r  NULL 5.3860000 1.7040000
OBS: 53350.220  r  NULL 4.4910000 1.8210000
OBS: 53529.590  r  NULL 0.2590000 1.9180000
OBS: 53530.590  r  NULL -1.2310000 1.1940000
OBS: 53535.560  r  NULL -0.5040000 1.1600000
OBS: 53551.580  r  NULL 2.4560000 1.4530000
OBS: 53554.570  r  NULL -1.8760000 1.5050000
OBS: 53558.560  r  NULL 1.9220000 1.5420000
OBS: 53564.570  r  NULL -1.1320000 2.8460000
OBS: 53565.570  r  NULL -0.8790000 1.3480000
OBS: 53577.600  r  NULL 2.0620000 2.7690000
OBS: 53578.490  r  NULL -1.5240000 3.1290000
OBS: 53579.510  r  NULL 8.0130000 4.6690000
OBS: 53582.490  r  NULL -0.3550000 1.7230000
OBS: 53586.500  r  NULL -3.8020000 1.2720000
OBS: 53591.470  r  NULL -0.4250000 2.8130000
OBS: 53592.410  r  NULL -1.0330000 1.2420000
OBS: 53594.440  r  NULL 0.7000000 1.5460000
OBS: 53609.400  r  NULL 0.4410000 1.4880000
OBS: 53613.400  r  NULL 0.9000000 1.5700000
OBS: 53617.400  r  NULL 2.3520000 1.0830000
OBS: 53622.390  r  NULL 0.2470000 1.8460000
OBS: 53624.360  r  NULL -0.9270000 1.6100000
OBS: 53239.410  z  NULL 9.1490000 3.9520000
OBS: 53254.380  z  NULL 13.5290000 2.8210000
OBS: 53268.310  z  NULL 21.9870000 4.4860000
OBS: 53270.380  z  NULL 30.0020000 3.0690000
OBS: 53283.370  z  NULL 47.2380000 6.5230000
OBS: 53286.230  z  NULL 97.4580000 11.3030000
OBS: 53290.240  z  NULL 59.7580000 12.4790000
OBS: 53321.290  z  NULL 20.7460000 7.6040000
OBS: 53322.210  z  NULL 20.6910000 4.2900000
OBS: 53331.270  z  NULL 12.0660000 5.3090000
OBS: 53550.580  z  NULL 4.1240000 2.8300000
OBS: 53558.590  z  NULL 4.9810000 4.2470000
OBS: 53565.530  z  NULL 2.9460000 3.7140000
OBS: 53579.550  z  NULL 10.7110000 4.8280000
OBS: 53587.430  z  NULL 1.3590000 3.4110000
OBS: 53593.390  z  NULL 0.2980000 2.9240000
OBS: 53609.450  z  NULL -6.1810000 3.8830000
OBS: 53613.460  z  NULL -3.6600000 4.7610000
OBS: 53617.320  z  NULL 3.1910000 2.5350000
OBS: 53624.420  z  NULL 8.5710000 3.5830000
END_PHOTOMETRY:

# =============================================
