SURVEY: SDSS
SNID: 15229
IAUC: 2006kr
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 4.831984  deg
DECL: 1.090719  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 22
FAKE: 0   (=> data)
MWEBV: 0.0274    MW E(B-V)
MWEBV_ERR: 0.0046    error on MWEBV
NEPOCH_PRESN: 13   17   19   18   20   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.224000 +- 0.005000  (Helio, z_best)
REDSHIFT_FINAL: 0.222559 +- 0.005000  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54033.207  (SNANA-FIT)
HOSTGAL_OBJID: 1237657192517927319
HOSTGAL_PHOTOZ: 0.3182  +- 0.1400
HOSTGAL_SNSEP: 0.298   # arcSec
HOSTGAL_LOGMASS: 9.165 +-  0.109   # log10(Mgal/Msolar)
HOSTGAL_MAG: 21.98  21.90  21.40  21.22  21.44 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 22
TELESCOPE: sdss    SEARCH_RUN: 6600  QMASK: 1
IDCCD: 6   FIELD: 82N
CLOUDCAM_AVG: 2686.00     CLOUDCAM_SIG:  7.03
MOONDIST: 999.00 deg     MOONPHASE:   0.11
AIRMASS: 1.504
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 469      469      469      469      469
PHOTOMETRYFLAG: 32        0        8       32      160
GAIN: 4.035    4.895    4.760    4.690    2.170  e/ADU
RDNOISE: 5.447    4.650   10.710    5.159    5.750  e-
SKY_AVG: 64.75   169.50   301.50   197.50    13.25  ADU/pix
SKY_SIG: 4.17     6.18     8.29     6.58     3.48  ADU/pix
PSF_SIG1: 1.119    1.470    1.403    1.085    1.318  pixels
PSF_SIG2: 2.343    3.594    3.514    2.780    2.470  pixels
PSF_RATIO: 0.130    0.036    0.038    0.052    0.203  (at origin)
FLUX: 1.26     6.21     7.79     4.61     3.76  uJy
FLUX_ERRTOT: 0.512    0.955    1.536    4.640    1.740  uJy
FLUXCAL_ERRTOT: 15.138   26.630   43.646  139.866   50.631
MAG_ERRPLUS: 0.4050   0.1660   0.2130   0.7220   0.5230
MAG_ERRMINUS: 0.4050   0.1660   0.2130   0.7220   0.5230
ZEROPT: 28.4670  28.1760  27.8910  26.1900  26.9440
ZEROPT_ERR: 0.0050   0.0020   0.0020   0.0090   0.0110
SKYSUB_ERR: 4.316   16.417   34.611   65.199   18.349  (fluxcal)
GALSUB_ERR: 15.492   28.989   45.839   96.218   66.263  (fluxcal)
END_OF_EPOCH: 22
XPIXEL: 433.660  432.160   -9.000   -9.000   -9.000  (pixels)
YPIXEL: 329.170  316.500   -9.000   -9.000   -9.000  (pixels)
EDGEDIST: 329.170  316.500   -9.000   -9.000   -9.000  (pixels)
SEARCH_MAG: 23.1580  22.0480  -9.0000  -9.0000  -9.0000
SEARCH_MAGERR: 0.2210   0.1590  -9.0000  -9.0000  -9.0000
END_OF_SN: 15229
PHOTFLAG: [   8    0   32   32  168    1   33   33    0  129   40    0 1176  152
  160    0    0    0   32    0  168 1212 1180 1176 1156   40   32   32
    0  136    0   32    0    0  168   33    1    0    0  161    1    9
 1048   40   13   25    8 1176   56  161    0    0    0    0  136    0
    0    0    0  168    0    0    0    0  128    0    0    0    0  128
    1    1    0    0  161    1    0    0   32    1   42    2   34   34
  130   34    2    2    2    0    0    0   32  160    0    0    0   32
    8   32    0    0   32   32   32    0    8   32  160]
SPECTRA: {}

NOBS: 109
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53974.324  g  NULL -4.8800000 13.2700000
OBS: 53974.324  r  NULL -3.4600000 20.1900000
OBS: 53974.324  i  NULL 5.4500000 33.9900000
OBS: 53974.324  z  NULL 15.8300000 118.6000000
OBS: 53974.324  u  NULL 11.5400000 39.3700000
OBS: 53989.328  g  NULL -10.7200000 41.0300000
OBS: 53989.328  r  NULL 0.5800000 40.4100000
OBS: 53989.328  i  NULL 18.0500000 53.1500000
OBS: 53989.328  z  NULL -48.6900000 136.7000000
OBS: 53989.328  u  NULL 160.8000000 105.1000000
OBS: 53997.424  g  NULL 3.2600000 16.4100000
OBS: 53997.424  r  NULL -25.9100000 28.5300000
OBS: 53997.424  i  NULL 116.8000000 44.2700000
OBS: 53997.424  z  NULL -160.2000000 118.7000000
OBS: 53997.424  u  NULL 1.1800000 49.9600000
OBS: 54000.304  g  NULL -19.1400000 19.3200000
OBS: 54000.304  r  NULL -48.1300000 28.0300000
OBS: 54000.304  i  NULL -5.4000000 42.8500000
OBS: 54000.304  z  NULL 10.0800000 148.0000000
OBS: 54000.304  u  NULL -23.5600000 58.2900000
OBS: 54006.250  g  NULL 7.7600000 18.7200000
OBS: 54006.250  r  NULL 23.4400000 175.0000000
OBS: 54006.250  i  NULL 147.9000000 59.6300000
OBS: 54006.250  z  NULL -130.8000000 135.7000000
OBS: 54006.250  u  NULL -137.5000000 198.5000000
OBS: 54007.354  g  NULL 2.9700000 15.1500000
OBS: 54007.354  r  NULL 0.7500000 23.0800000
OBS: 54007.354  i  NULL 16.0700000 41.3500000
OBS: 54007.354  z  NULL -45.2600000 125.6000000
OBS: 54007.354  u  NULL -25.8300000 51.8700000
OBS: 54009.278  g  NULL -15.5900000 18.7300000
OBS: 54009.278  r  NULL 9.0700000 26.3300000
OBS: 54009.278  i  NULL -17.8000000 42.2900000
OBS: 54009.278  z  NULL -171.5000000 138.0000000
OBS: 54009.278  u  NULL 50.1100000 63.2300000
OBS: 54011.342  g  NULL 7.0200000 26.0900000
OBS: 54011.342  r  NULL -6.8800000 32.1900000
OBS: 54011.342  i  NULL -21.0100000 47.8200000
OBS: 54011.342  z  NULL 186.2000000 125.0000000
OBS: 54011.342  u  NULL 15.9700000 58.0000000
OBS: 54019.292  g  NULL 122.6000000 23.6500000
OBS: 54019.292  r  NULL 178.3000000 30.4700000
OBS: 54019.292  i  NULL 74.5900000 45.5900000
OBS: 54019.292  z  NULL 81.4600000 121.0000000
OBS: 54019.292  u  NULL -10.3100000 75.9000000
OBS: 54021.346  g  NULL 211.3000000 18.7700000
OBS: 54021.346  r  NULL 230.2000000 24.5600000
OBS: 54021.346  i  NULL 386.1000000 41.1500000
OBS: 54021.346  z  NULL 151.9000000 98.3400000
OBS: 54021.346  u  NULL 39.7400000 63.9400000
OBS: 54025.341  g  NULL 363.2000000 19.1000000
OBS: 54025.341  r  NULL 378.8000000 30.7900000
OBS: 54025.341  i  NULL 372.7000000 47.0300000
OBS: 54025.341  z  NULL 271.7000000 153.0000000
OBS: 54025.341  u  NULL 216.9000000 56.8100000
OBS: 54029.271  g  NULL 440.8000000 18.7000000
OBS: 54029.271  r  NULL 404.0000000 32.0900000
OBS: 54029.271  i  NULL 454.7000000 52.6300000
OBS: 54029.271  z  NULL 408.9000000 154.9000000
OBS: 54029.271  u  NULL 115.9000000 57.1300000
OBS: 54031.258  g  NULL 414.8000000 15.3000000
OBS: 54031.258  r  NULL 418.8000000 25.1300000
OBS: 54031.258  i  NULL 421.5000000 39.4100000
OBS: 54031.258  z  NULL 239.6000000 134.6000000
OBS: 54031.258  u  NULL 150.9000000 42.6600000
OBS: 54036.262  g  NULL 381.0000000 19.6800000
OBS: 54036.262  r  NULL 406.3000000 31.9000000
OBS: 54036.262  i  NULL 519.8000000 47.5800000
OBS: 54036.262  z  NULL -41.0000000 144.9000000
OBS: 54036.262  u  NULL -85.8900000 71.3700000
OBS: 54039.260  g  NULL 350.4000000 26.8400000
OBS: 54039.260  r  NULL 413.1000000 33.1900000
OBS: 54039.260  i  NULL 442.7000000 47.5400000
OBS: 54039.260  z  NULL 190.2000000 122.9000000
OBS: 54039.260  u  NULL 44.1000000 85.6000000
OBS: 54048.254  g  NULL 234.5000000 31.0700000
OBS: 54048.254  r  NULL 255.5000000 33.4200000
OBS: 54048.254  i  NULL 236.3000000 43.3900000
OBS: 54048.254  z  NULL 101.0000000 121.3000000
OBS: 54048.254  u  NULL -77.6200000 112.3000000
OBS: 54052.258  g  NULL 114.2000000 21.5300000
OBS: 54052.258  r  NULL 218.7000000 42.0000000
OBS: 54052.258  i  NULL 157.3000000 74.3600000
OBS: 54052.258  z  NULL 239.3000000 256.7000000
OBS: 54052.258  u  NULL 213.3000000 75.1500000
OBS: 54054.276  g  NULL 105.3000000 23.8100000
OBS: 54054.276  r  NULL 201.4000000 37.7600000
OBS: 54054.276  i  NULL 213.9000000 58.2100000
OBS: 54054.276  z  NULL -54.7600000 178.6000000
OBS: 54055.254  g  NULL 100.3000000 16.1200000
OBS: 54055.254  r  NULL 216.1000000 25.2900000
OBS: 54055.254  i  NULL 222.6000000 39.6700000
OBS: 54055.254  z  NULL 176.1000000 124.4000000
OBS: 54055.254  u  NULL 49.2100000 59.1600000
OBS: 54058.252  g  NULL 107.2000000 16.6800000
OBS: 54058.252  r  NULL 157.7000000 28.0600000
OBS: 54058.252  i  NULL 224.1000000 44.3900000
OBS: 54058.252  z  NULL 142.5000000 149.7000000
OBS: 54058.252  u  NULL 135.1000000 54.0200000
OBS: 54060.274  g  NULL 22.0200000 16.8700000
OBS: 54060.274  r  NULL 182.5000000 27.2300000
OBS: 54060.274  i  NULL 186.0000000 42.9400000
OBS: 54060.274  z  NULL 51.4100000 127.1000000
OBS: 54060.274  u  NULL 98.2300000 61.6600000
OBS: 54063.243  g  NULL 35.3400000 15.1400000
OBS: 54063.243  r  NULL 171.8000000 26.6300000
OBS: 54063.243  i  NULL 218.1000000 43.6500000
OBS: 54063.243  z  NULL 127.9000000 139.9000000
OBS: 54063.243  u  NULL 97.2000000 50.6300000
END_PHOTOMETRY:

# =============================================
