SURVEY: SNLS
SNID: 06D3gx
IAUC: UNKNOWN
PHOTOMETRY_VERSION: JLA2014_SNLS
RA: 214.263474 deg
DECL: 52.936252 deg
MWEBV: 0.009 MW E(B-V)
REDSHIFT_HELIO: 0.76 +- 0.001    (HELIO)
REDSHIFT_FINAL: 0.76 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53934.397
FILTERS: griz
SNR: [-9.     1.336 -9.    -9.    -9.     3.329 10.395  8.898  4.075 -9.
  1.257 -9.     6.442  6.78  14.216 27.802 21.627 24.945 -9.     0.34
 -9.    -9.     3.536 12.138 12.963 18.153 22.66  11.927  0.989  0.659
 -9.     3.892  6.412]
Zpt: [27.053 27.053 27.053 27.053 27.053 27.053 27.053 27.053 27.053 26.354
 26.354 26.354 26.354 26.354 26.354 26.354 26.354 26.354 26.506 26.506
 26.506 26.506 26.506 26.506 26.506 26.506 26.506 26.506 25.335 25.335
 25.335 25.335 25.335]
SPECTRA: {}

NOBS: 33
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53883.380  g  NULL -0.6470000 1.1440000
OBS: 53888.400  g  NULL 1.5740000 1.1780000
OBS: 53892.370  g  NULL -2.2820000 1.7790000
OBS: 53906.370  g  NULL -0.6250000 1.8450000
OBS: 53911.320  g  NULL -0.5800000 1.9970000
OBS: 53916.320  g  NULL 4.3680000 1.3120000
OBS: 53936.300  g  NULL 9.6100000 0.9240000
OBS: 53939.300  g  NULL 8.4570000 0.9500000
OBS: 53943.300  g  NULL 4.9910000 1.2250000
OBS: 53883.350  i  NULL -1.5390000 3.0420000
OBS: 53888.360  i  NULL 3.9120000 3.1120000
OBS: 53906.310  i  NULL -2.4800000 1.9870000
OBS: 53910.360  i  NULL 10.8950000 1.6910000
OBS: 53915.320  i  NULL 18.7370000 2.7640000
OBS: 53919.340  i  NULL 29.4490000 2.0720000
OBS: 53935.300  i  NULL 53.6480000 1.9300000
OBS: 53939.260  i  NULL 54.9440000 2.5410000
OBS: 53943.270  i  NULL 48.6350000 1.9500000
OBS: 53883.370  r  NULL -0.1210000 1.5660000
OBS: 53888.380  r  NULL 0.5530000 1.6260000
OBS: 53892.350  r  NULL -0.4870000 1.7590000
OBS: 53906.350  r  NULL -1.5360000 1.6150000
OBS: 53911.280  r  NULL 4.9980000 1.4130000
OBS: 53916.340  r  NULL 17.9980000 1.4830000
OBS: 53919.310  r  NULL 24.6130000 1.8990000
OBS: 53935.340  r  NULL 40.2560000 2.2180000
OBS: 53939.280  r  NULL 29.3040000 1.2930000
OBS: 53943.320  r  NULL 23.5020000 1.9700000
OBS: 53883.420  z  NULL 7.6320000 7.7140000
OBS: 53892.400  z  NULL 2.3860000 3.6210000
OBS: 53906.400  z  NULL -10.7340000 8.8590000
OBS: 53915.380  z  NULL 36.5750000 9.3980000
OBS: 53919.270  z  NULL 31.0700000 4.8450000
END_PHOTOMETRY:

# =============================================
