SURVEY: SDSS
SNID: 15234
IAUC: 2006kd
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 16.958336  deg
DECL: 0.828198  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 20
FAKE: 0   (=> data)
MWEBV: 0.0277    MW E(B-V)
MWEBV_ERR: 0.0046    error on MWEBV
NEPOCH_PRESN: 11   19   20   19   19   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.136358 +- 0.000017  (Helio, z_best)
REDSHIFT_FINAL: 0.135136 +- 0.000017  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54032.668  (SNANA-FIT)
HOSTGAL_OBJID: 1237663204921573628
HOSTGAL_PHOTOZ: 0.1210  +- 0.0206
HOSTGAL_SNSEP: 1.758   # arcSec
HOSTGAL_LOGMASS: 10.524 +-  0.061   # log10(Mgal/Msolar)
HOSTGAL_MAG: 19.95  18.77  18.09  17.71  17.44 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 20
TELESCOPE: sdss    SEARCH_RUN: 6600  QMASK: 1
IDCCD: 5   FIELD: 82N
CLOUDCAM_AVG: 2702.00     CLOUDCAM_SIG:  9.09
MOONDIST: 999.00 deg     MOONPHASE:   0.11
AIRMASS: 1.504
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 550      550      550      550      550
PHOTOMETRYFLAG: 32       32       32       32       32
GAIN: 4.050    4.725    4.640    3.480    1.470  e/ADU
RDNOISE: 4.253    4.252   12.992    4.698    4.483  e-
SKY_AVG: 55.50   146.75   254.75   248.25    19.25  ADU/pix
SKY_SIG: 4.01     5.73     8.14     8.71     4.77  ADU/pix
PSF_SIG1: 1.155    1.243    1.101    0.979    1.262  pixels
PSF_SIG2: 2.345    3.222    2.841    2.488    2.600  pixels
PSF_RATIO: 0.134    0.029    0.043    0.064    0.092  (at origin)
FLUX: 3.71    10.77    13.68    12.36     2.08  uJy
FLUX_ERRTOT: 0.554    0.888    1.400    4.034    1.549  uJy
FLUXCAL_ERRTOT: 15.911   24.528   39.383  116.521   50.382
MAG_ERRPLUS: 0.1630   0.0890   0.1110   0.3330   0.8230
MAG_ERRMINUS: 0.1630   0.0890   0.1110   0.3330   0.8230
ZEROPT: 28.4090  28.2170  27.8900  26.6150  27.6340
ZEROPT_ERR: 0.0030   0.0020   0.0040   0.0150   0.1000
SKYSUB_ERR: 11.841   12.218   16.272   42.381    4.807  (fluxcal)
GALSUB_ERR: 11.998   14.581   18.463   53.969   38.634  (fluxcal)
END_OF_EPOCH: 20
XPIXEL: 1865.700 1865.110 1865.810   -9.000   -9.000  (pixels)
YPIXEL: 325.040  313.420  316.070   -9.000   -9.000  (pixels)
EDGEDIST: 182.300  182.890  182.190   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.5780  21.3250  21.1450  -9.0000  -9.0000
SEARCH_MAGERR: 0.1460   0.0810   0.1050  -9.0000  -9.0000
END_OF_SN: 15234
PHOTFLAG: [  33    9   33   32    1   32    0   32   32    0    0   32   32  128
 1184   56   24    0   56   40  128   32  160  128   40   32   32   32
  160  160    0    0   32    0  128  153   24   32 1208   41   34   32
   32   32   42    0    0   32   32  160    0    0    0    0 1152    0
   32   32   32 1184    1    0    0   32  161    1    1    1   32    1
    1    1   32   32   33   34   32  160  160   32   32   32   32   32
   32   32   32   32   32  168   32   32   32  160 1154   32   32   32
   32   32]
SPECTRA: {}

NOBS: 100
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53989.361  g  NULL 47.5100000 61.9200000
OBS: 53989.361  r  NULL -45.0800000 52.6200000
OBS: 53989.361  i  NULL 65.4600000 56.2400000
OBS: 53989.361  z  NULL 83.6500000 122.5000000
OBS: 53989.361  u  NULL -17.1500000 95.5500000
OBS: 53995.376  g  NULL 8.9600000 15.1800000
OBS: 53995.376  r  NULL -8.5500000 22.7600000
OBS: 53995.376  i  NULL 23.2100000 36.3900000
OBS: 53995.376  z  NULL 58.0900000 97.0100000
OBS: 53995.376  u  NULL -23.8000000 43.1500000
OBS: 54000.337  g  NULL -0.2600000 18.4300000
OBS: 54000.337  r  NULL 13.1600000 27.8000000
OBS: 54000.337  i  NULL 58.6500000 51.3300000
OBS: 54000.337  z  NULL -152.3000000 158.2000000
OBS: 54000.337  u  NULL 24.8400000 56.1900000
OBS: 54006.284  g  NULL 14.0600000 15.5400000
OBS: 54006.284  r  NULL -116.2000000 19.1000000
OBS: 54006.284  i  NULL -139.7000000 31.3300000
OBS: 54006.284  z  NULL 77.1300000 95.2200000
OBS: 54006.284  u  NULL 1.5900000 38.4400000
OBS: 54007.387  g  NULL -35.2400000 25.2600000
OBS: 54007.387  r  NULL 28.2800000 33.0500000
OBS: 54007.387  i  NULL 52.3200000 56.1200000
OBS: 54007.387  z  NULL -135.2000000 196.3000000
OBS: 54007.387  u  NULL 98.3200000 70.3400000
OBS: 54009.311  g  NULL 13.0000000 17.2300000
OBS: 54009.311  r  NULL 3.0600000 24.5100000
OBS: 54009.311  i  NULL 27.2600000 40.3500000
OBS: 54009.311  z  NULL 52.7100000 108.3000000
OBS: 54009.311  u  NULL 24.9400000 49.2000000
OBS: 54011.376  g  NULL -16.2100000 14.7500000
OBS: 54011.376  r  NULL -0.6000000 21.6000000
OBS: 54011.376  i  NULL 7.6100000 32.8800000
OBS: 54011.376  z  NULL -86.5000000 87.7500000
OBS: 54011.376  u  NULL -8.0300000 34.4100000
OBS: 54021.379  g  NULL 326.0000000 25.5900000
OBS: 54021.379  r  NULL 423.1000000 29.6900000
OBS: 54021.379  i  NULL 370.0000000 37.0400000
OBS: 54021.379  z  NULL 349.0000000 101.0000000
OBS: 54021.379  u  NULL 44.0100000 72.1600000
OBS: 54025.375  g  NULL 597.5000000 25.8800000
OBS: 54025.375  r  NULL 598.5000000 36.4300000
OBS: 54025.375  i  NULL 628.1000000 53.9600000
OBS: 54025.375  z  NULL 745.0000000 161.4000000
OBS: 54025.375  u  NULL 196.2000000 61.5400000
OBS: 54029.305  g  NULL 647.3000000 20.8800000
OBS: 54029.305  r  NULL 839.3000000 29.3900000
OBS: 54029.305  i  NULL 758.8000000 54.6200000
OBS: 54029.305  z  NULL 463.1000000 133.7000000
OBS: 54029.305  u  NULL 180.7000000 53.8100000
OBS: 54031.292  g  NULL 700.0000000 18.0600000
OBS: 54031.292  r  NULL 861.2000000 25.4000000
OBS: 54031.292  i  NULL 636.9000000 38.8000000
OBS: 54031.292  z  NULL 550.5000000 110.9000000
OBS: 54031.292  u  NULL 262.5000000 42.2500000
OBS: 54036.296  g  NULL 687.3000000 26.6000000
OBS: 54036.296  r  NULL 797.1000000 40.4100000
OBS: 54036.296  i  NULL 699.7000000 50.3800000
OBS: 54036.296  z  NULL 599.1000000 141.0000000
OBS: 54036.296  u  NULL 209.1000000 59.6600000
OBS: 54039.294  g  NULL 592.5000000 24.5800000
OBS: 54039.294  r  NULL 795.6000000 35.2000000
OBS: 54039.294  i  NULL 682.5000000 43.4600000
OBS: 54039.294  z  NULL 614.7000000 123.6000000
OBS: 54039.294  u  NULL 126.7000000 60.3100000
OBS: 54041.265  g  NULL 522.7000000 37.6100000
OBS: 54041.265  r  NULL 670.9000000 42.6900000
OBS: 54041.265  i  NULL 607.0000000 50.4700000
OBS: 54041.265  z  NULL 488.4000000 126.8000000
OBS: 54041.265  u  NULL 132.3000000 97.9400000
OBS: 54048.289  g  NULL 327.9000000 25.4300000
OBS: 54048.289  r  NULL 450.1000000 27.8300000
OBS: 54048.289  i  NULL 370.0000000 37.7200000
OBS: 54048.289  z  NULL 204.5000000 91.4000000
OBS: 54048.289  u  NULL 17.7700000 65.4200000
OBS: 54052.292  g  NULL 216.8000000 23.8900000
OBS: 54052.292  r  NULL 415.4000000 33.7600000
OBS: 54052.292  i  NULL 356.2000000 55.2800000
OBS: 54052.292  z  NULL 366.9000000 168.3000000
OBS: 54052.292  u  NULL 27.6600000 63.9400000
OBS: 54055.288  g  NULL 193.1000000 21.3000000
OBS: 54055.288  r  NULL 380.2000000 30.9100000
OBS: 54055.288  i  NULL 340.7000000 43.6600000
OBS: 54055.288  z  NULL 141.3000000 140.1000000
OBS: 54055.288  u  NULL 30.3700000 69.0100000
OBS: 54058.287  g  NULL 142.5000000 18.5800000
OBS: 54058.287  r  NULL 410.8000000 29.5900000
OBS: 54058.287  i  NULL 307.4000000 44.9100000
OBS: 54058.287  z  NULL 237.3000000 153.9000000
OBS: 54058.287  u  NULL 44.5400000 66.5800000
OBS: 54060.308  g  NULL 73.4600000 19.1500000
