SURVEY: SDSS
SNID: 19023
IAUC: 2007ls
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 307.116955  deg
DECL: 0.006237  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 33
FAKE: 0   (=> data)
MWEBV: 0.1454    MW E(B-V)
MWEBV_ERR: 0.0242    error on MWEBV
NEPOCH_PRESN: 5    5    7    6    7   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.243000 +- 0.005000  (Helio, z_best)
REDSHIFT_FINAL: 0.241847 +- 0.005000  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54389.891  (SNANA-FIT)
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9.0000  +- -9.0000
HOSTGAL_SNSEP: -9.000    # arcsec
HOSTGAL_MAG: -9.00  -9.00  -9.00  -9.00  -9.00 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 33
TELESCOPE: sdss    SEARCH_RUN: 7188  QMASK: 0
IDCCD: 3   FIELD: 82N
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 103      103      103      103      103
PHOTOMETRYFLAG: 289      257      256      256      257
GAIN: 3.845    4.720    4.860    4.885    1.590  e/ADU
RDNOISE: 4.422    5.428   10.449    4.885    4.691  e-
SKY_AVG: 809.25   566.50   446.50   148.50   211.25  ADU/pix
SKY_SIG: 14.87    12.02    10.98     5.90    12.21  ADU/pix
PSF_SIG1: 1.421    1.469    1.374    1.327    1.479  pixels
PSF_SIG2: 3.124    3.358    3.596    3.622    3.428  pixels
PSF_RATIO: 0.061    0.061    0.038    0.032    0.047  (at origin)
FLUX: 0.72     6.39     7.59     2.47     3.87  uJy
FLUX_ERRTOT: 1.426    1.471    1.768    5.109    3.610  uJy
FLUXCAL_ERRTOT: 53.920   41.966   50.877  148.632  166.550
MAG_ERRPLUS: 1.5630   0.2530   0.2540   0.8880   1.3580
MAG_ERRMINUS: 1.5630   0.2530   0.2540   0.8880   1.3580
ZEROPT: 28.4360  28.1840  27.8890  26.0280  27.0120
ZEROPT_ERR: 9.7720   9.7720   9.7720   9.7720   9.7720
SKYSUB_ERR: 13.564   29.683   31.242   73.024   33.102  (fluxcal)
GALSUB_ERR: 18.818   26.928   31.606   93.348  110.186  (fluxcal)
END_OF_EPOCH: 33
XPIXEL: 115.070  113.670  113.970   -9.000   -9.000  (pixels)
YPIXEL: 658.020  647.670  650.540   -9.000   -9.000  (pixels)
EDGEDIST: 115.070  113.670  113.970   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.2130  21.6420  21.8860  -9.0000  -9.0000
SEARCH_MAGERR: 0.1690   0.1170   0.1880  -9.0000  -9.0000
END_OF_SN: 19023
PHOTFLAG: [ 288  256  384  256  266  282  384 1408  256  260  256  384  256  256
  260  288  256  256  256  288  257  257  256  256  257  257  257  257
  256  417  284  408  408 1420 1408  256 1408  256  260  258  386  384
  258  258  256  256  256  256  256  384 1408  256  256  264  264  256
  260  268  258  258 1410  256  390  256  256  384  256  256  259  258
 1410  258  261  257  257 1408  256  257  257  257  384  256  291  385
  257  256  256  261  256  256  256  256  264  256  256  256  256  256
  256  256  264  256  264  256  256  256  256  260  256  256 1408  256
  260  256  256  256  260  260  256  256 1408  256  288  256  256  256
  256  256  256  256  256  256  296  256  256  256  256  260  289  257
  384  256  261  257  257 1408  256  257  385  257  256  256  385  281
 1433  280  280  257  289  257  256  256  257]
SPECTRA: {}

NOBS: 163
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 54346.148  g  NULL 6.9500000 18.1300000
OBS: 54346.148  r  NULL -11.4000000 30.1500000
OBS: 54346.148  i  NULL 35.7600000 49.4300000
OBS: 54346.148  z  NULL 197.1000000 189.0000000
OBS: 54346.148  u  NULL -1.6600000 55.3800000
OBS: 54348.166  G  NULL -37.9400000 21.7600000
OBS: 54348.166  R  NULL 20.7400000 29.0100000
OBS: 54348.166  I  NULL -6.0400000 39.9100000
OBS: 54348.166  Z  NULL 335.6000000 156.8000000
OBS: 54348.166  U  NULL -67.1300000 86.2300000
OBS: 54357.135  G  NULL -4.5300000 14.7100000
OBS: 54357.135  R  NULL 28.8000000 26.7600000
OBS: 54357.135  I  NULL -5.2300000 33.1400000
OBS: 54357.135  Z  NULL -32.8500000 120.5000000
OBS: 54357.135  U  NULL 41.3300000 52.2300000
OBS: 54358.133  g  NULL 15.2600000 19.7300000
OBS: 54358.133  r  NULL 13.7500000 26.8000000
OBS: 54358.133  i  NULL -5.8300000 36.4200000
OBS: 54358.133  z  NULL -8.3300000 126.5000000
OBS: 54358.133  u  NULL 62.4700000 76.8300000
OBS: 54365.133  G  NULL -2.2900000 28.5900000
OBS: 54365.133  R  NULL 17.0800000 33.8400000
OBS: 54365.133  I  NULL -30.4200000 43.2800000
OBS: 54365.133  Z  NULL 40.7000000 112.7000000
OBS: 54365.133  U  NULL -55.0200000 107.4000000
OBS: 54366.125  g  NULL -9.5200000 55.4500000
OBS: 54366.125  r  NULL 31.8300000 82.2600000
OBS: 54366.125  i  NULL 30.8800000 72.8000000
OBS: 54366.125  z  NULL 0.8100000 148.4000000
OBS: 54366.125  u  NULL 26.2700000 150.6000000
OBS: 54377.163  G  NULL 187.7000000 19.8300000
OBS: 54377.163  R  NULL 149.8000000 22.4400000
OBS: 54377.163  I  NULL 208.9000000 36.3000000
OBS: 54377.163  U  NULL -9.0000000 -9.0000000
OBS: 54379.174  G  NULL 227.7000000 21.7000000
OBS: 54379.174  R  NULL 248.5000000 25.1100000
OBS: 54379.174  I  NULL 192.4000000 37.9200000
OBS: 54379.174  Z  NULL 471.7000000 123.7000000
OBS: 54379.174  U  NULL 61.8400000 60.8300000
OBS: 54382.173  g  NULL 332.1000000 23.9200000
OBS: 54382.173  r  NULL 391.9000000 35.8500000
OBS: 54382.173  i  NULL 295.4000000 47.8900000
OBS: 54382.173  z  NULL -25.4900000 218.3000000
OBS: 54382.173  u  NULL 91.0500000 92.6800000
OBS: 54383.179  g  NULL 368.9000000 20.4200000
OBS: 54383.179  r  NULL 356.7000000 23.4000000
OBS: 54383.179  i  NULL 323.8000000 35.4800000
OBS: 54383.179  z  NULL 363.2000000 134.7000000
OBS: 54385.181  G  NULL 336.1000000 18.9200000
OBS: 54385.181  R  NULL 367.1000000 27.1300000
OBS: 54385.181  I  NULL 313.8000000 44.9400000
OBS: 54385.181  Z  NULL 356.8000000 136.8000000
OBS: 54385.181  U  NULL 200.6000000 61.1400000
OBS: 54386.176  g  NULL 371.7000000 20.2300000
