SURVEY: SDSS
SNID: 5533
IAUC: 2005hu
PHOTOMETRY_VERSION: SMPv8+BOSS_2005
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 328.669954  deg
DECL: 0.41343  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 39
FAKE: 0   (=> data)
MWEBV: 0.0733    MW E(B-V)
MWEBV_ERR: 0.0122    error on MWEBV
NEPOCH_PRESN: 11   22   24   27   25   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.220282 +- 0.000018  (Helio, z_best)
REDSHIFT_FINAL: 0.218868 +- 0.000018  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 53667.422  (SNANA-FIT)
HOSTGAL_OBJID: 1237663543682270143
HOSTGAL_PHOTOZ: 0.1333  +- 0.0811
HOSTGAL_SNSEP: 2.310   # arcSec
HOSTGAL_LOGMASS: 9.959 +-  0.080   # log10(Mgal/Msolar)
HOSTGAL_MAG: 21.09  20.08  19.46  19.50  19.23 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 39
TELESCOPE: sdss    SEARCH_RUN: 5924  QMASK: 1
IDCCD: 5   FIELD: 82S
CLOUDCAM_AVG: 1911.00     CLOUDCAM_SIG:  4.21
MOONDIST: 999.00 deg     MOONPHASE:   0.01
AIRMASS: 1.566
PASSBAND: G        R        I        Z        U
SEARCH_FIELD: 217      217      217      217      217
PHOTOMETRYFLAG: 128        0        0        0        8
GAIN: 4.050    4.725    4.640    3.480    1.470  e/ADU
RDNOISE: 4.253    4.252   12.992    4.698    4.483  e-
SKY_AVG: 67.75   150.50   201.25   171.25    15.50  ADU/pix
SKY_SIG: 4.29     5.96     7.30     7.29     4.26  ADU/pix
PSF_SIG1: 1.708    1.632    1.603    1.407    1.785  pixels
PSF_SIG2: 3.537    3.474    3.656    3.406    3.569  pixels
PSF_RATIO: 0.134    0.088    0.092    0.056    0.124  (at origin)
FLUX: -0.86     4.50     7.05    10.28     4.17  uJy
FLUX_ERRTOT: 0.676    1.004    1.605    4.355    1.810  uJy
FLUXCAL_ERRTOT: 21.602   28.499   46.179  128.529   52.083
MAG_ERRPLUS: 0.7190   0.2420   0.2480   0.4230   0.4910
MAG_ERRMINUS: 0.7190   0.2420   0.2480   0.4230   0.4910
ZEROPT: 28.3960  28.2160  27.8990  26.6220  27.5140
ZEROPT_ERR: 0.0020   0.0010   0.0020   0.0030   0.0020
SKYSUB_ERR: 21.556   16.292   27.862   56.738   58.131  (fluxcal)
