SURVEY: SDSS
SNID: 20625
IAUC: 2007px
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 5.683364  deg
DECL: -0.47901  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 19
FAKE: 0   (=> data)
MWEBV: 0.0245    MW E(B-V)
MWEBV_ERR: 0.0041    error on MWEBV
NEPOCH_PRESN: 12   14   19   20   20   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.108128 +- 0.000016  (Helio, z_best)
REDSHIFT_FINAL: 0.106834 +- 0.000016  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54423.594  (SNANA-FIT)
HOSTGAL_OBJID: 1237657190370836561
HOSTGAL_PHOTOZ: 0.0954  +- 0.0296
HOSTGAL_SNSEP: 1.543   # arcSec
HOSTGAL_LOGMASS: 10.681 +-  0.048   # log10(Mgal/Msolar)
HOSTGAL_MAG: 19.00  17.70  17.04  16.69  16.47 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 19
TELESCOPE: sdss    SEARCH_RUN: 7202  QMASK: 0
IDCCD: 2   FIELD: 82N
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 340      340      340      340      340
PHOTOMETRYFLAG: 1        1        0       32       45
GAIN: 3.855    4.600    6.565    5.155    1.595  e/ADU
RDNOISE: 4.626    4.600   15.756    5.155    5.662  e-
SKY_AVG: 453.00   360.75   333.50   172.75    94.25  ADU/pix
SKY_SIG: 11.07     8.85     8.57     6.19     7.85  ADU/pix
PSF_SIG1: 1.826    1.744    1.487    1.696    1.850  pixels
PSF_SIG2: 3.641    3.710    3.550    3.991    3.234  pixels
PSF_RATIO: 0.178    0.106    0.059    0.108    0.293  (at origin)
FLUX: 41.02    51.96    37.15    10.67    12.48  uJy
FLUX_ERRTOT: 1.648    1.876    1.816    7.151    9.752  uJy
FLUXCAL_ERRTOT: 46.674   52.974   50.822  236.947  427.899
MAG_ERRPLUS: 0.0440   0.0400   0.0530   0.7220   1.1840
MAG_ERRMINUS: 0.0440   0.0400   0.0530   0.7220   1.1840
ZEROPT: 28.3750  28.1490  27.7980  26.1080  27.0550
ZEROPT_ERR: 0.0050   0.0010   0.0020   0.0130   0.0240
SKYSUB_ERR: 24.501   48.023   19.808  154.482  353.268  (fluxcal)
GALSUB_ERR: 43.418   30.263   26.824  168.486  364.397  (fluxcal)
END_OF_EPOCH: 19
XPIXEL: 1463.610 1462.140 1461.570   -9.000   -9.000  (pixels)
YPIXEL: 1204.300 1192.100 1194.770   -9.000   -9.000  (pixels)
EDGEDIST: 284.700  296.900  294.230   -9.000   -9.000  (pixels)
SEARCH_MAG: 19.7870  19.5870  20.0120  -9.0000  -9.0000
SEARCH_MAGERR: 0.0420   0.0340   0.0500  -9.0000  -9.0000
END_OF_SN: 20625
PHOTFLAG: [  33    0    0    0    5   32    0    0   32   44    0   32   32   32
  164   36    4    4    4   14   41    0   32   32    8    0   32    0
   32    8  136   32   32   32    4    8   32   32   32  160    0   32
   32   32   32   57 1085   57   40  173    1   33   32   32    1   33
   32   32   32    9   32   32   32   32   32    0    0    0   32  164
    0    0    0    0    0  128    0    0    0   12    1    1    0    0
    1 1053   29   41   61   15    1    1    0   32   45]
SPECTRA: {}

NOBS: 95
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 54346.310  g  NULL 46.3500000 48.7000000
OBS: 54346.310  r  NULL -1.4400000 37.8800000
OBS: 54346.310  i  NULL -66.3800000 50.2000000
OBS: 54346.310  z  NULL -89.5100000 166.5000000
OBS: 54346.310  u  NULL -16.9700000 95.9300000
OBS: 54348.341  g  NULL 14.5000000 22.3100000
OBS: 54348.341  r  NULL -5.8000000 24.1200000
OBS: 54348.341  i  NULL -30.5500000 37.3600000
OBS: 54348.341  z  NULL 107.5000000 116.8000000
OBS: 54348.341  u  NULL 13.4000000 52.5300000
OBS: 54358.297  g  NULL -10.4000000 25.5700000
OBS: 54358.297  r  NULL 24.1900000 35.9200000
OBS: 54358.297  i  NULL 23.8800000 45.8900000
OBS: 54358.297  z  NULL 198.5000000 167.9000000
OBS: 54358.297  u  NULL 53.1900000 87.8700000
OBS: 54359.291  g  NULL 76.2200000 36.4000000
OBS: 54359.291  r  NULL -14.8800000 72.9700000
OBS: 54359.291  i  NULL -95.5600000 89.2400000
OBS: 54359.291  z  NULL -360.4000000 273.3000000
OBS: 54359.291  u  NULL -119.6000000 143.0000000
OBS: 54365.330  g  NULL 14.7200000 20.2600000
OBS: 54365.330  r  NULL -15.4800000 25.6900000
OBS: 54365.330  i  NULL 20.8000000 34.1200000
OBS: 54365.330  z  NULL 99.5200000 102.1000000
OBS: 54365.330  u  NULL -28.9300000 52.8400000
OBS: 54381.350  g  NULL -8.0800000 19.0000000
OBS: 54381.350  r  NULL 18.4300000 25.8200000
