SURVEY: SDSS
SNID: 3452
IAUC: 2005gg
PHOTOMETRY_VERSION: SMPv8+BOSS_2005
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 334.671497  deg
DECL: 0.639188  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 22
FAKE: 0   (=> data)
MWEBV: 0.0590    MW E(B-V)
MWEBV_ERR: 0.0098    error on MWEBV
NEPOCH_PRESN: 9   13   13   15   15   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.231138 +- 0.000023  (Helio, z_best)
REDSHIFT_FINAL: 0.229666 +- 0.000023  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 53648.504  (SNANA-FIT)
HOSTGAL_OBJID: 1237663544221762366
HOSTGAL_PHOTOZ: 0.2138  +- 0.1339
HOSTGAL_SNSEP: 1.361   # arcSec
HOSTGAL_LOGMASS: 9.230 +-  0.082   # log10(Mgal/Msolar)
HOSTGAL_MAG: 22.16  21.53  21.15  21.00  21.56 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 22
TELESCOPE: sdss    SEARCH_RUN: 5918  QMASK: 1
IDCCD: 5   FIELD: 82N
CLOUDCAM_AVG: 1786.00     CLOUDCAM_SIG:  4.78
MOONDIST: 999.00 deg     MOONPHASE:   0.03
AIRMASS: 1.535
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 252      252      252      252      252
PHOTOMETRYFLAG: 32       32       32        0      128
GAIN: 4.050    4.725    4.640    3.480    1.470  e/ADU
RDNOISE: 4.253    4.252   12.992    4.698    4.483  e-
SKY_AVG: 67.25   152.50   233.00   211.75    18.75  ADU/pix
SKY_SIG: 4.25     5.89     7.76     8.10     4.59  ADU/pix
PSF_SIG1: 1.188    1.165    1.127    1.020    1.251  pixels
PSF_SIG2: 2.346    2.554    2.600    2.543    2.482  pixels
PSF_RATIO: 0.164    0.070    0.090    0.072    0.151  (at origin)
FLUX: 0.63     1.79     2.73    -1.02    -1.71  uJy
FLUX_ERRTOT: 0.530    0.800    1.289    3.880    1.463  uJy
FLUXCAL_ERRTOT: 16.108   23.653   39.063  109.248   48.415
MAG_ERRPLUS: 0.6530   0.4540   0.4860   0.7300   0.8650
MAG_ERRMINUS: 0.6530   0.4540   0.4860   0.7300   0.8650
ZEROPT: 28.4020  28.2190  27.9010  26.6230  27.5300
ZEROPT_ERR: 0.0020   0.0010   0.0020   0.0030   0.0020
SKYSUB_ERR: 12.403   15.408   36.304   64.170   23.609  (fluxcal)
