SURVEY: SDSS
SNID: 17332
IAUC: 2007jk
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 43.773479  deg
DECL: -0.147425  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 19
FAKE: 0   (=> data)
MWEBV: 0.0721    MW E(B-V)
MWEBV_ERR: 0.0120    error on MWEBV
NEPOCH_PRESN: 16   20   21   23   22   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.182841 +- 0.000074  (Helio, z_best)
REDSHIFT_FINAL: 0.182025 +- 0.000074  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54358.102  (SNANA-FIT)
HOSTGAL_OBJID: 1237660339089899929
HOSTGAL_PHOTOZ: 0.1620  +- 0.0263
HOSTGAL_SNSEP: 3.571   # arcSec
HOSTGAL_LOGMASS: 10.604 +-  0.114   # log10(Mgal/Msolar)
HOSTGAL_MAG: 21.52  19.81  18.83  18.40  18.17 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 19
TELESCOPE: sdss    SEARCH_RUN: 7202  QMASK: 0
IDCCD: 3   FIELD: 82N
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 595      595      595      595      595
PHOTOMETRYFLAG: 1        1       32        0        7
GAIN: 3.845    4.720    4.860    4.885    1.590  e/ADU
RDNOISE: 4.422    5.428   10.449    4.885    4.691  e-
SKY_AVG: 508.25   489.75   439.50   156.25   130.75  ADU/pix
SKY_SIG: 11.61    10.61    10.63     5.95     9.67  ADU/pix
PSF_SIG1: 1.767    1.567    2.253    1.516    1.913  pixels
PSF_SIG2: 3.418    3.588    5.842    3.335    3.733  pixels
PSF_RATIO: 0.158    0.080    0.051    0.084    0.339  (at origin)
FLUX: -1.05     3.78     4.22    11.67     5.14  uJy
FLUX_ERRTOT: 1.583    1.780    2.865    6.815    5.449  uJy
FLUXCAL_ERRTOT: 69.269   55.055  100.689  215.202  353.895
MAG_ERRPLUS: 1.5670   0.5350   0.8080   0.6210   1.8300
