SURVEY: SDSS
SNID: 19990
IAUC: 2007ps
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 34.806366  deg
DECL: -0.384841  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 19
FAKE: 0   (=> data)
MWEBV: 0.0350    MW E(B-V)
MWEBV_ERR: 0.0058    error on MWEBV
NEPOCH_PRESN: 9   14   14   14   12   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.249877 +- 0.000062  (Helio, z_best)
REDSHIFT_FINAL: 0.248828 +- 0.000062  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54403.312  (SNANA-FIT)
HOSTGAL_OBJID: 1237663783675757163
HOSTGAL_PHOTOZ: 0.2984  +- 0.0627
HOSTGAL_SNSEP: 1.633   # arcSec
HOSTGAL_LOGMASS: 10.628 +-  0.154   # log10(Mgal/Msolar)
HOSTGAL_MAG: 22.55  21.38  20.10  19.57  19.26 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 19
TELESCOPE: sdss    SEARCH_RUN: 7183  QMASK: 0
IDCCD: 3   FIELD: 82S
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 188      188      188      188      188
PHOTOMETRYFLAG: 33       33       32        0        1
GAIN: 3.845    4.720    4.860    4.885    1.590  e/ADU
RDNOISE: 4.422    5.428   10.449    4.885    4.691  e-
SKY_AVG: 562.50   397.00   312.25   100.25   136.75  ADU/pix
SKY_SIG: 12.00     9.33     8.52     4.72     9.80  ADU/pix
PSF_SIG1: 1.144    1.413    1.387    1.000    1.526  pixels
PSF_SIG2: 2.485    3.438    3.536    2.542    3.399  pixels
PSF_RATIO: 0.107    0.064    0.054    0.071    0.070  (at origin)
FLUX: 0.73     4.15     5.97     5.72    -1.44  uJy
FLUX_ERRTOT: 0.970    1.232    1.577    3.735    2.858  uJy
FLUXCAL_ERRTOT: 33.684   35.504   45.434  110.147  117.790
MAG_ERRPLUS: 1.1250   0.3240   0.2850   0.5300   1.7580
MAG_ERRMINUS: 1.1250   0.3240   0.2850   0.5300   1.7580
ZEROPT: 28.5310  28.2370  27.9440  26.0770  27.3910
ZEROPT_ERR: 0.0070   0.0020   0.0020   0.0030   0.0280
SKYSUB_ERR: 8.922   10.622   20.403   57.126    8.824  (fluxcal)
GALSUB_ERR: 9.152   15.407   22.372   57.736   51.143  (fluxcal)
END_OF_EPOCH: 19
XPIXEL: 366.520  365.770  364.670   -9.000   -9.000  (pixels)
YPIXEL: 402.100  390.710  393.630   -9.000   -9.000  (pixels)
EDGEDIST: 366.520  365.770  364.670   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.5190  21.7340  21.6680  -9.0000  -9.0000
SEARCH_MAGERR: 0.1050   0.0890   0.1210  -9.0000  -9.0000
END_OF_SN: 19990
PHOTFLAG: [ 32   0   0   0   0   0  32   0   0 128   1  32   0  32   1  32  32  32
  32   0   0  32  32  32  32  34 162  32   0  10  34 184  32  32  10 162
