SURVEY: SNLS
SNID: 04D3fq
IAUC: UNKNOWN
PHOTOMETRY_VERSION: JLA2014_SNLS
RA: 214.241188 deg
DECL: 52.379472 deg
MWEBV: 0.0108 MW E(B-V)
REDSHIFT_HELIO: 0.742 +- 0.001    (HELIO)
REDSHIFT_FINAL: 0.742 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53120.267
FILTERS: griz
SNR: [ 0.271  4.98   8.95   5.298  2.942  1.278  0.231 -9.     0.52   1.009
  0.64  -9.    -9.    -9.     0.63   0.068  0.965  0.614  0.363 -9.
  0.915 12.815 15.405 18.669 13.033 19.817 18.82  12.324  3.605  6.668
  4.288  3.954  0.652  1.798  2.783 -9.    -9.     0.227  1.751  1.847
  0.867  0.887  0.404 -9.    -9.    -9.    -9.     0.714  0.24   1.491
 -9.     0.86   0.206 13.569 18.481 17.947 13.887  5.353  5.02   2.059
  4.205  1.548  2.223  0.625  1.212  1.433  2.741  1.368  1.527  2.405
  1.191  1.284 -9.    -9.     0.173 -9.     0.274 -9.     1.644  0.081
 -9.     1.826  9.283  4.358  3.307  3.015  3.193  1.388  0.828 -9.
  1.34  -9.    -9.   ]
Zpt: [27.056 27.056 27.056 27.056 27.056 27.056 27.056 27.056 27.056 27.056
 27.056 27.056 27.056 27.056 27.056 27.056 27.056 27.056 26.36  26.36
 26.36  26.36  26.36  26.36  26.36  26.36  26.36  26.36  26.36  26.36
 26.36  26.36  26.36  26.36  26.36  26.36  26.36  26.36  26.36  26.36
 26.36  26.36  26.36  26.36  26.36  26.36  26.36  26.36  26.36  26.36
 26.51  26.51  26.51  26.51  26.51  26.51  26.51  26.51  26.51  26.51
 26.51  26.51  26.51  26.51  26.51  26.51  26.51  26.51  26.51  26.51
 26.51  26.51  26.51  26.51  26.51  26.51  26.51  26.51  26.51  26.51
 25.35  25.35  25.35  25.35  25.35  25.35  25.35  25.35  25.35  25.35
 25.35  25.35  25.35 ]
SPECTRA: {}

NOBS: 93
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53083.600  g  NULL 0.2790000 1.0290000
OBS: 53109.570  g  NULL 8.0920000 1.6250000
OBS: 53117.480  g  NULL 7.0290000 0.7850000
OBS: 53121.510  g  NULL 5.2220000 0.9860000
OBS: 53138.460  g  NULL 3.8610000 1.3120000
OBS: 53146.490  g  NULL 1.3140000 1.0280000
OBS: 53149.340  g  NULL 0.2870000 1.2420000
OBS: 53165.410  g  NULL -2.4400000 1.4730000
OBS: 53175.380  g  NULL 0.5430000 1.0440000
OBS: 53178.370  g  NULL 0.9090000 0.9010000
OBS: 53195.340  g  NULL 0.9270000 1.4490000
OBS: 53200.260  g  NULL -0.0200000 1.1820000
OBS: 53390.640  g  NULL -1.2270000 0.9480000
OBS: 53411.620  g  NULL -0.4680000 0.8810000
OBS: 53446.530  g  NULL 0.5730000 0.9100000
OBS: 53462.490  g  NULL 0.1120000 1.6500000
OBS: 53463.570  g  NULL 3.6530000 3.7860000
OBS: 53466.610  g  NULL 0.5460000 0.8910000
OBS: 53080.590  i  NULL 0.7040000 1.9390000
OBS: 53083.530  i  NULL -3.1290000 2.3100000
OBS: 53094.540  i  NULL 1.4960000 1.6340000
OBS: 53109.480  i  NULL 30.5200000 2.3820000
OBS: 53112.530  i  NULL 39.3230000 2.5530000
OBS: 53116.500  i  NULL 42.3280000 2.2670000
OBS: 53117.440  i  NULL 50.3160000 3.8600000
OBS: 53121.490  i  NULL 45.4630000 2.2940000
OBS: 53123.410  i  NULL 46.0470000 2.4470000
OBS: 53134.280  i  NULL 28.1440000 2.2840000
OBS: 53138.410  i  NULL 17.2560000 4.7860000
OBS: 53146.430  i  NULL 17.8000000 2.6700000
OBS: 53151.380  i  NULL 15.5660000 3.6300000
OBS: 53165.330  i  NULL 7.0720000 1.7880000
OBS: 53169.350  i  NULL 1.3670000 2.0980000
OBS: 53175.330  i  NULL 4.1440000 2.3050000
OBS: 53178.310  i  NULL 5.9860000 2.1510000
OBS: 53193.330  i  NULL -1.6420000 2.1770000
OBS: 53197.290  i  NULL -0.4250000 2.0870000
OBS: 53202.310  i  NULL 0.6980000 3.0770000
OBS: 53226.270  i  NULL 4.5590000 2.6040000
OBS: 53227.270  i  NULL 7.5080000 4.0650000
OBS: 53386.600  i  NULL 1.3820000 1.5930000
OBS: 53390.600  i  NULL 2.2700000 2.5590000
OBS: 53409.630  i  NULL 0.5660000 1.4000000
OBS: 53415.550  i  NULL -0.6340000 2.9820000
OBS: 53419.600  i  NULL -0.2790000 2.0650000
OBS: 53440.530  i  NULL -5.5110000 2.4100000
OBS: 53446.470  i  NULL -0.7110000 1.7510000
OBS: 53461.480  i  NULL 2.7010000 3.7820000
OBS: 53465.540  i  NULL 3.3240000 13.8740000
OBS: 53466.550  i  NULL 3.7230000 2.4970000
OBS: 53081.600  r  NULL -0.1820000 1.6740000
OBS: 53083.580  r  NULL 1.3490000 1.5700000
OBS: 53094.590  r  NULL 0.3910000 1.8980000
OBS: 53109.540  r  NULL 26.5270000 1.9550000
OBS: 53117.460  r  NULL 29.9700000 1.6220000
OBS: 53121.400  r  NULL 25.6480000 1.4290000
OBS: 53123.450  r  NULL 23.5410000 1.6950000
OBS: 53134.330  r  NULL 13.1330000 2.4540000
OBS: 53138.430  r  NULL 9.9480000 1.9820000
