SURVEY: SDSS
SNID: 15901
IAUC: 2006od
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 31.976303  deg
DECL: -0.535389  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 19
FAKE: 0   (=> data)
MWEBV: 0.0319    MW E(B-V)
MWEBV_ERR: 0.0053    error on MWEBV
NEPOCH_PRESN: 20   21   23   23   25   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.204740 +- 0.000178  (Helio, z_best)
REDSHIFT_FINAL: 0.203678 +- 0.000178  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54045.410  (SNANA-FIT)
HOSTGAL_OBJID: 1237666407382647396
HOSTGAL_PHOTOZ: 0.1205  +- 0.0587
HOSTGAL_SNSEP: 0.155   # arcSec
HOSTGAL_LOGMASS: 9.969 +-  0.085   # log10(Mgal/Msolar)
HOSTGAL_MAG: 22.06  20.50  19.85  19.51  19.59 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 19
TELESCOPE: sdss    SEARCH_RUN: 6600  QMASK: 0
IDCCD: 2   FIELD: 82N
CLOUDCAM_AVG: 2762.00     CLOUDCAM_SIG: 99.41
MOONDIST: 999.00 deg     MOONPHASE:   0.12
AIRMASS: 1.504
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 650      650      650      650      650
PHOTOMETRYFLAG: 0        0        0       32        4
GAIN: 3.855    4.600    6.565    5.155    1.595  e/ADU
RDNOISE: 4.626    4.600   15.756    5.155    5.662  e-
SKY_AVG: 59.50   152.00   260.25   189.50    15.25  ADU/pix
SKY_SIG: 4.55     6.56     8.20     6.65     4.23  ADU/pix
PSF_SIG1: 1.467    1.088    1.034    1.149    1.469  pixels
PSF_SIG2: 3.019    2.543    2.508    3.002    3.298  pixels
PSF_RATIO: 0.095    0.084    0.078    0.045    0.060  (at origin)
FLUX: 6.14    11.75     9.44    10.97    -0.63  uJy
FLUX_ERRTOT: 0.636    0.930    1.326    4.746    1.809  uJy
FLUXCAL_ERRTOT: 17.908   25.859   37.953  144.487   54.344
MAG_ERRPLUS: 0.1120   0.0860   0.1540   0.4500   1.3810
MAG_ERRMINUS: 0.1120   0.0860   0.1540   0.4500   1.3810
ZEROPT: 28.3460  28.0900  27.7410  26.0780  27.0930
ZEROPT_ERR: 0.0060   0.0040   0.0020   0.0110   0.0040
SKYSUB_ERR: 29.628   30.282   29.562  113.416   27.581  (fluxcal)
GALSUB_ERR: 15.151   10.541   11.595   53.346   60.444  (fluxcal)
END_OF_EPOCH: 19
