SURVEY: SDSS
SNID: 19543
IAUC: 2007oj
PHOTOMETRY_VERSION: SMPv8+BOSS_2007
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 357.908352  deg
DECL: 0.279826  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 20
FAKE: 0   (=> data)
MWEBV: 0.0353    MW E(B-V)
MWEBV_ERR: 0.0059    error on MWEBV
NEPOCH_PRESN: 12   17   17   16   20   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.123000 +- 0.005000  (Helio, z_best)
REDSHIFT_FINAL: 0.121642 +- 0.005000  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54401.051  (SNANA-FIT)
HOSTGAL_OBJID: 1237666408441512441
HOSTGAL_PHOTOZ: 0.0858  +- 0.0203
HOSTGAL_SNSEP: 0.138   # arcSec
HOSTGAL_LOGMASS: 8.801 +-  0.101   # log10(Mgal/Msolar)
HOSTGAL_MAG: 22.95  21.92  21.47  21.15  21.02 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 20
TELESCOPE: sdss    SEARCH_RUN: 7202  QMASK: 0
IDCCD: 4   FIELD: 82N
AIRMASS: 0.0
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 288      288      288      288      288
PHOTOMETRYFLAG: 35        1      128      160     1187
GAIN: 3.995    4.760    4.885    4.775    1.600  e/ADU
RDNOISE: 5.593    5.474   12.212   14.803    5.680  e-
SKY_AVG: 440.25   332.25   348.75   142.75    71.25  ADU/pix
SKY_SIG: 10.80     8.46     8.99     6.55     7.51  ADU/pix
PSF_SIG1: 1.984    1.745    1.850    1.733    1.905  pixels
PSF_SIG2: 3.902    3.613    4.014    3.618    3.496  pixels
PSF_RATIO: 0.236    0.153    0.151    0.169    0.162  (at origin)
FLUX: 1.80    10.93    11.01     4.70     1.44  uJy
FLUX_ERRTOT: 1.669    1.647    2.245    7.574    4.534  uJy
FLUXCAL_ERRTOT: 71.528   45.989   64.486  247.175  190.675
MAG_ERRPLUS: 1.1950   0.1640   0.2240   1.1400   2.3030
MAG_ERRMINUS: 1.1950   0.1640   0.2240   1.1400   2.3030
ZEROPT: 28.4330  28.1320  27.9060  25.9620  27.0770
ZEROPT_ERR: 0.0070   0.0040   0.0030   0.0070   0.0180
SKYSUB_ERR: 50.561   31.646   54.906   46.985  112.111  (fluxcal)
GALSUB_ERR: 34.876   31.508   43.874  155.895  143.677  (fluxcal)
END_OF_EPOCH: 20
XPIXEL: 686.650  687.280  686.350   -9.000   -9.000  (pixels)
YPIXEL: 955.260  943.950  946.340   -9.000   -9.000  (pixels)
EDGEDIST: 533.740  545.050  542.660   -9.000   -9.000  (pixels)
SEARCH_MAG: 21.5930  20.8000  20.9550  -9.0000  -9.0000
SEARCH_MAGERR: 0.0900   0.0590   0.0870  -9.0000  -9.0000
END_OF_SN: 19543
PHOTFLAG: [  33   34  160   32 1157    0    0   32   32   36    0    0    0   32
  140    0   36   36    4    4    1    0    0   32  129  129    1   33
   32    5   32    0   32    0  136    0   32   32   36   44    0    0
    0   32    4    0    0    0    0    0   25 1177    8  132    5    1
    1    0    0    1    1    0    0    0    1    0    0    0   32    0
    0    0    0   32   12    0    0    0   32   32    0    0    0    0
   12    1  129    0    0    1   45   29   13   61 1157   35    1  128
  160 1187]
SPECTRA: {}

NOBS: 100
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 54346.289  g  NULL 4.5100000 29.9500000
OBS: 54346.289  r  NULL 2.2800000 47.9500000
OBS: 54346.289  i  NULL 162.2000000 55.4500000
OBS: 54346.289  z  NULL 160.8000000 181.7000000
OBS: 54346.289  u  NULL -47.4500000 137.0000000
OBS: 54348.319  g  NULL -3.7800000 18.6600000
OBS: 54348.319  r  NULL -26.2100000 27.2500000
OBS: 54348.319  i  NULL 6.0600000 38.9300000
OBS: 54348.319  z  NULL 110.9000000 140.3000000
OBS: 54348.319  u  NULL 56.7100000 66.5900000
OBS: 54358.275  g  NULL -7.1000000 17.4600000
OBS: 54358.275  r  NULL -16.0100000 25.4600000
OBS: 54358.275  i  NULL -57.2300000 44.2700000
OBS: 54358.275  z  NULL 287.1000000 171.4000000
OBS: 54358.275  u  NULL 111.5000000 60.7600000
OBS: 54359.241  g  NULL -9.0800000 22.0700000
OBS: 54359.241  r  NULL 43.4200000 38.0400000
OBS: 54359.241  i  NULL 41.4500000 60.1000000
OBS: 54359.241  z  NULL -55.2000000 207.8000000
OBS: 54359.241  u  NULL -6.8000000 64.4400000
OBS: 54365.308  g  NULL -17.9000000 25.0600000
OBS: 54365.308  r  NULL -13.3100000 31.3300000
OBS: 54365.308  i  NULL -13.9600000 39.5300000
OBS: 54365.308  z  NULL 19.4000000 129.2000000
OBS: 54365.308  u  NULL 110.6000000 64.8300000
OBS: 54373.383  g  NULL -20.8400000 81.8000000
OBS: 54373.383  r  NULL -28.4900000 52.4700000
OBS: 54373.383  i  NULL 11.3800000 52.4700000
OBS: 54373.383  z  NULL 213.9000000 219.1000000
OBS: 54373.383  u  NULL -173.1000000 186.2000000
OBS: 54381.328  g  NULL 2.3300000 14.3600000
OBS: 54381.328  r  NULL -7.6100000 21.7000000
OBS: 54381.328  i  NULL 48.4400000 39.1900000
OBS: 54381.328  z  NULL -41.8500000 110.0000000
OBS: 54381.328  u  NULL -32.3700000 49.1100000
OBS: 54386.320  g  NULL 102.0000000 18.3200000
OBS: 54386.320  r  NULL 127.8000000 25.3100000
OBS: 54386.320  i  NULL 144.2000000 39.4700000
OBS: 54386.320  z  NULL 111.7000000 155.1000000
OBS: 54386.320  u  NULL 64.5800000 61.1700000
OBS: 54388.324  g  NULL 245.6000000 15.6600000
OBS: 54388.324  r  NULL 267.6000000 23.7900000
OBS: 54388.324  i  NULL 286.0000000 35.1300000
OBS: 54388.324  z  NULL 204.2000000 115.7000000
OBS: 54388.324  u  NULL 136.8000000 50.2700000
OBS: 54393.310  g  NULL 777.6000000 16.4800000
OBS: 54393.310  r  NULL 762.6000000 23.9000000
OBS: 54393.310  i  NULL 749.1000000 33.8600000
OBS: 54393.310  z  NULL 680.1000000 96.4600000
OBS: 54393.310  u  NULL 312.4000000 44.3500000
OBS: 54403.237  g  NULL 1030.0000000 41.7500000
OBS: 54403.237  r  NULL 1068.0000000 51.2000000
OBS: 54403.237  i  NULL 955.5000000 44.9300000
OBS: 54403.237  z  NULL 572.4000000 190.5000000
OBS: 54403.237  u  NULL 210.3000000 77.8600000
OBS: 54404.294  g  NULL 1033.0000000 23.7800000
OBS: 54404.294  r  NULL 1164.0000000 30.0300000
OBS: 54404.294  i  NULL 925.2000000 37.5300000
OBS: 54404.294  z  NULL 461.4000000 108.4000000
OBS: 54404.294  u  NULL 324.5000000 66.4500000
OBS: 54405.292  g  NULL 1016.0000000 24.3300000
OBS: 54405.292  r  NULL 1117.0000000 33.9600000
OBS: 54405.292  i  NULL 888.4000000 39.3200000
OBS: 54405.292  z  NULL 369.8000000 121.4000000
OBS: 54405.292  u  NULL 145.2000000 58.6500000
OBS: 54406.231  g  NULL 922.9000000 22.1100000
OBS: 54406.231  r  NULL 1050.0000000 29.9900000
OBS: 54406.231  i  NULL 873.0000000 34.6100000
OBS: 54406.231  z  NULL 107.0000000 103.0000000
OBS: 54406.231  u  NULL 153.5000000 41.8700000
OBS: 54412.233  g  NULL 571.1000000 25.2700000
OBS: 54412.233  r  NULL 818.7000000 33.9600000
OBS: 54412.233  i  NULL 567.0000000 47.6700000
OBS: 54412.233  z  NULL 62.5100000 163.0000000
OBS: 54412.233  u  NULL 109.1000000 69.2100000
OBS: 54416.229  g  NULL 440.0000000 15.4100000
OBS: 54416.229  r  NULL 634.2000000 22.8000000
OBS: 54416.229  i  NULL 436.2000000 32.2800000
OBS: 54416.229  z  NULL 156.0000000 100.4000000
OBS: 54416.229  u  NULL 42.1200000 45.8800000
OBS: 54421.234  g  NULL 227.5000000 20.8300000
OBS: 54421.234  r  NULL 473.9000000 29.7400000
OBS: 54421.234  i  NULL 438.2000000 40.5500000
OBS: 54421.234  z  NULL 412.9000000 153.3000000
OBS: 54421.234  u  NULL 132.2000000 58.0300000
OBS: 54423.210  g  NULL 205.9000000 34.2200000
OBS: 54423.210  r  NULL 430.6000000 40.5700000
OBS: 54423.210  i  NULL 420.7000000 45.5900000
OBS: 54423.210  z  NULL 385.1000000 134.9000000
OBS: 54423.210  u  NULL -7.4400000 75.6200000
OBS: 54431.237  g  NULL 94.7400000 260.0000000
OBS: 54431.237  r  NULL 551.8000000 122.0000000
OBS: 54431.237  i  NULL 618.3000000 134.5000000
OBS: 54431.237  z  NULL 161.8000000 593.0000000
OBS: 54431.237  u  NULL -9.0000000 -9.0000000
OBS: 54433.232  g  NULL 50.3900000 71.5300000
OBS: 54433.232  r  NULL 302.4000000 45.9900000
OBS: 54433.232  i  NULL 308.3000000 64.4900000
OBS: 54433.232  z  NULL 130.2000000 247.2000000
OBS: 54433.232  u  NULL 36.9900000 190.7000000
END_PHOTOMETRY:

# =============================================
