SURVEY: SDSS
SNID: 13796
IAUC: 2006hl
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 350.691574  deg
DECL: 0.532883  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 21
FAKE: 0   (=> data)
MWEBV: 0.0422    MW E(B-V)
MWEBV_ERR: 0.0070    error on MWEBV
NEPOCH_PRESN: 9   11    9   12   12   -9   -9   -9   -9   -9  ugrizUGRIZ
REDSHIFT_HELIO: 0.148699 +- 0.000022  (Helio, z_best)
REDSHIFT_FINAL: 0.147290 +- 0.000022  (CMB)
REDSHIFT_STATUS: OK
PEAKMJD: 54010.344  (SNANA-FIT)
HOSTGAL_OBJID: 1237663277923696964
HOSTGAL_PHOTOZ: 0.0671  +- 0.0250
HOSTGAL_SNSEP: 2.464   # arcSec
HOSTGAL_LOGMASS: 10.325 +-  0.055   # log10(Mgal/Msolar)
HOSTGAL_MAG: 20.76  19.28  18.62  18.27  18.03 999.00 999.00 999.00 999.00 999.00
# ugrizUGRIZ: # ugrizUGRIZ
EPOCH: 21
TELESCOPE: sdss    SEARCH_RUN: 6596  QMASK: 1
IDCCD: 5   FIELD: 82S
CLOUDCAM_AVG: 2637.00     CLOUDCAM_SIG:  6.83
MOONDIST: 999.00 deg     MOONPHASE:   0.05
AIRMASS: 1.592
PASSBAND: g        r        i        z        u
SEARCH_FIELD: 368      368      368      368      368
PHOTOMETRYFLAG: 32        0        0        0        2
GAIN: 4.050    4.725    4.640    3.480    1.470  e/ADU
RDNOISE: 4.253    4.252   12.992    4.698    4.483  e-
SKY_AVG: 65.00   170.00   288.25   290.75    21.00  ADU/pix
SKY_SIG: 4.25     6.04     8.39     9.23     4.83  ADU/pix
PSF_SIG1: 1.738    1.816    1.808    1.563    1.940  pixels
PSF_SIG2: 3.146    3.567    3.782    3.110    3.591  pixels
PSF_RATIO: 0.265    0.148    0.129    0.200    0.361  (at origin)
FLUX: 1.72     6.60     6.91    15.36    -1.64  uJy
FLUX_ERRTOT: 0.719    1.195    2.003    6.512    2.312  uJy
FLUXCAL_ERRTOT: 21.550   33.446   57.856  194.022   92.280
MAG_ERRPLUS: 0.4430   0.1960   0.3150   0.4530   1.4310
MAG_ERRMINUS: 0.4430   0.1960   0.3150   0.4530   1.4310
ZEROPT: 28.3770  28.1990  27.8810  26.6240  27.4970
ZEROPT_ERR: 0.0040   0.0030   0.0020   0.0130   0.1070
SKYSUB_ERR: 5.233   15.367   45.560  107.997   33.479  (fluxcal)
GALSUB_ERR: 33.812   38.859   51.913  178.893  129.361  (fluxcal)
END_OF_EPOCH: 21
XPIXEL: 1109.860 1105.600 1108.410   -9.000   -9.000  (pixels)
YPIXEL: 432.300  421.450  424.510   -9.000   -9.000  (pixels)
EDGEDIST: 432.300  421.450  424.510   -9.000   -9.000  (pixels)
SEARCH_MAG: 22.7340  21.4070  21.2650  -9.0000  -9.0000
SEARCH_MAGERR: 0.1540   0.0890   0.1120  -9.0000  -9.0000
END_OF_SN: 13796
PHOTFLAG: [   0   32   32    0  128 1181 1181 1180 1212 1156  128  128    0    0
    0    0    0    0    0    0    0    0    0    0  128    0    0    0
    0    0  129    0 1152    0    1    1    1    1    0    1    1    0
    0    0  129 1180 1176    4    0  132    0  128    0    0    0    0
    0    0    0    0    2    0    0    0  130   12   12   28   12    4
    1  129    1    0    1    1    0    0    0    1   42  130   34    2
  130    0    0    0    0  128   34   34    0    0    2   34    2    2
    0  130   32    0    0    0    2]
SPECTRA: {}

NOBS: 105
NVAR: 6
VARLIST:  MJD	FLT FIELD	FLUXCAL	  FLUXCALERR

OBS: 53975.279  g  NULL -1.7000000 14.3500000
OBS: 53975.279  r  NULL 17.2700000 26.2700000
OBS: 53975.279  i  NULL 49.6200000 45.0200000
OBS: 53975.279  z  NULL -12.5700000 116.8000000
OBS: 53975.279  u  NULL 8.9800000 43.4700000
OBS: 53993.347  g  NULL 167.2000000 41.1300000
OBS: 53993.347  r  NULL -191.9000000 224.3000000
OBS: 53993.347  i  NULL 4184.0000000 4495.0000000
OBS: 53993.347  z  NULL 65.3300000 196.9000000
OBS: 53993.347  u  NULL -167.7000000 1638.0000000
OBS: 53996.286  g  NULL 364.5000000 19.8400000
OBS: 53996.286  r  NULL 367.4000000 25.1100000
OBS: 53996.286  i  NULL 328.6000000 38.4500000
OBS: 53996.286  z  NULL 378.3000000 124.6000000
OBS: 53996.286  u  NULL 152.9000000 41.8700000
OBS: 53998.255  g  NULL 567.4000000 16.2100000
OBS: 53998.255  r  NULL 523.1000000 21.2300000
OBS: 53998.255  i  NULL 491.8000000 33.6400000
OBS: 53998.255  z  NULL 443.8000000 99.8500000
OBS: 53998.255  u  NULL 142.8000000 40.5800000
OBS: 54005.284  g  NULL 1135.0000000 24.0600000
OBS: 54005.284  r  NULL 1109.0000000 28.6000000
OBS: 54005.284  i  NULL 920.1000000 35.6300000
OBS: 54005.284  z  NULL 792.6000000 104.3000000
OBS: 54005.284  u  NULL 372.0000000 41.6700000
OBS: 54008.245  g  NULL 1271.0000000 23.4100000
OBS: 54008.245  r  NULL 1250.0000000 26.4800000
OBS: 54008.245  i  NULL 978.7000000 36.9900000
OBS: 54008.245  z  NULL 645.0000000 105.3000000
OBS: 54008.245  u  NULL 316.5000000 43.7400000
OBS: 54010.240  g  NULL 1225.0000000 48.5200000
OBS: 54010.240  r  NULL 1235.0000000 27.3000000
OBS: 54010.240  i  NULL 843.7000000 68.5200000
OBS: 54010.240  z  NULL 658.6000000 99.2100000
OBS: 54010.240  u  NULL 358.5000000 48.5100000
OBS: 54012.232  g  NULL 1280.0000000 48.3500000
OBS: 54012.232  r  NULL 1247.0000000 47.1200000
OBS: 54012.232  i  NULL 943.3000000 48.7100000
OBS: 54012.232  z  NULL 506.5000000 114.6000000
OBS: 54012.232  u  NULL 333.9000000 76.8900000
OBS: 54020.238  g  NULL 892.8000000 23.8500000
OBS: 54020.238  r  NULL 980.7000000 29.8200000
OBS: 54020.238  i  NULL 789.5000000 45.8900000
OBS: 54020.238  z  NULL 820.6000000 130.3000000
OBS: 54020.238  u  NULL 109.2000000 60.9900000
OBS: 54022.287  g  NULL 944.4000000 87.1200000
OBS: 54022.287  r  NULL 1099.0000000 66.8900000
OBS: 54022.287  i  NULL 732.0000000 47.9600000
OBS: 54022.287  z  NULL 467.6000000 153.3000000
OBS: 54022.287  u  NULL 71.1300000 70.8800000
OBS: 54028.228  g  NULL 445.3000000 17.6500000
OBS: 54028.228  r  NULL 698.0000000 35.4000000
OBS: 54028.228  i  NULL 526.6000000 40.8800000
OBS: 54028.228  z  NULL 438.7000000 121.6000000
OBS: 54028.228  u  NULL 82.0900000 57.6500000
OBS: 54030.231  g  NULL 359.5000000 15.5900000
OBS: 54030.231  r  NULL 623.8000000 23.0000000
OBS: 54030.231  i  NULL 556.1000000 34.4100000
OBS: 54030.231  z  NULL 303.5000000 97.0900000
OBS: 54030.231  u  NULL 18.5700000 41.6300000
OBS: 54035.306  g  NULL 233.9000000 24.6700000
OBS: 54035.306  r  NULL 494.5000000 36.0500000
OBS: 54035.306  i  NULL 496.9000000 56.5600000
OBS: 54035.306  z  NULL 469.0000000 192.6000000
OBS: 54035.306  u  NULL 123.5000000 80.7100000
OBS: 54037.212  g  NULL 158.3000000 21.1900000
OBS: 54037.212  r  NULL 500.9000000 30.0400000
OBS: 54037.212  i  NULL 441.9000000 45.8100000
OBS: 54037.212  z  NULL 387.0000000 137.9000000
OBS: 54037.212  u  NULL -42.0500000 51.9800000
OBS: 54040.226  g  NULL 118.6000000 41.5400000
OBS: 54040.226  r  NULL 407.8000000 45.2400000
OBS: 54040.226  i  NULL 510.3000000 56.6600000
OBS: 54040.226  z  NULL 251.5000000 135.0000000
OBS: 54040.226  u  NULL -89.1900000 124.7000000
OBS: 54049.252  g  NULL 70.7900000 41.6700000
OBS: 54049.252  r  NULL 292.2000000 45.2700000
OBS: 54049.252  i  NULL 341.4000000 54.9200000
OBS: 54049.252  z  NULL 651.8000000 156.5000000
OBS: 54049.252  u  NULL 130.0000000 129.7000000
OBS: 54050.210  g  NULL 126.3000000 34.0000000
OBS: 54050.210  r  NULL 355.1000000 42.7100000
OBS: 54050.210  i  NULL 291.3000000 72.6300000
OBS: 54050.210  z  NULL 573.5000000 217.9000000
OBS: 54050.210  u  NULL 45.1700000 118.4000000
OBS: 54053.216  g  NULL 84.5600000 15.3700000
OBS: 54053.216  r  NULL 280.0000000 27.2200000
OBS: 54053.216  i  NULL 314.3000000 39.1500000
OBS: 54053.216  z  NULL 455.6000000 116.3000000
OBS: 54053.216  u  NULL -8.9500000 42.1600000
OBS: 54056.217  g  NULL 80.0600000 25.0100000
OBS: 54056.217  r  NULL 198.8000000 49.5500000
OBS: 54056.217  i  NULL 245.5000000 55.5300000
OBS: 54056.217  z  NULL 463.1000000 193.8000000
OBS: 54056.217  u  NULL 71.2800000 110.8000000
OBS: 54059.211  g  NULL 79.1600000 24.3500000
OBS: 54059.211  r  NULL 191.4000000 35.5500000
OBS: 54059.211  i  NULL 225.4000000 55.3900000
OBS: 54059.211  z  NULL 428.1000000 156.5000000
OBS: 54059.211  u  NULL -44.2300000 101.9000000
OBS: 54062.216  g  NULL 48.1200000 21.5500000
OBS: 54062.216  r  NULL 182.7000000 33.4500000
OBS: 54062.216  i  NULL 193.3000000 57.8600000
OBS: 54062.216  z  NULL 426.9000000 194.0000000
OBS: 54062.216  u  NULL -45.2500000 92.2800000
END_PHOTOMETRY:

# =============================================
