SURVEY: CFA3
SNID: 2006az
IAUC: UNKNOWN
RA: 183.0611700
DEC: 56.1793900
MWEBV: 0.012 # MW E(B-V)
REDSHIFT_HELIO: 0.03094 +- 0.00100
REDSHIFT_CMB: 0.03147 +- 0.00102
VPEC: -61.955
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53826.726
FILTERS: ABIRUVabcdefhjkltuvwxLC

#==============================
NOBS: 148
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53820.302 CFA3K-B/h VOID 17815.5757 328.1629
OBS: 53825.282 CFA3K-B/h VOID 25165.1699 463.5424
OBS: 53827.416 CFA3K-B/h VOID 24660.3856 408.8199
OBS: 53828.378 CFA3K-B/h VOID 24010.4260 663.4081
OBS: 53829.385 CFA3K-B/h VOID 22993.2234 360.0049
OBS: 53831.187 CFA3K-B/h VOID 21300.9936 411.9825
OBS: 53832.302 CFA3K-B/h VOID 18914.7178 330.9886
OBS: 53833.169 CFA3K-B/h VOID 17947.3303 314.0603
OBS: 53833.230 CFA3K-B/h VOID 18013.5732 597.2580
OBS: 53834.238 CFA3K-B/h VOID 17045.1120 392.4637
OBS: 53838.239 CFA3K-B/h VOID 10874.2634 490.7447
OBS: 53840.255 CFA3K-B/h VOID 7748.1830 363.9399
OBS: 53841.233 CFA3K-B/h VOID 8241.3787 273.2511
OBS: 53842.136 CFA3K-B/h VOID 7021.0144 181.0579
OBS: 53844.179 CFA3K-B/h VOID 5365.3723 123.5377
OBS: 53846.194 CFA3K-B/h VOID 4138.0893 133.3913
OBS: 53848.246 CFA3K-B/h VOID 3326.5945 98.0414
OBS: 53849.254 CFA3K-B/h VOID 3031.0972 94.9158
OBS: 53851.221 CFA3K-B/h VOID 2582.2594 90.3739
OBS: 53857.343 CFA3K-B/h VOID 1553.1016 118.7237
OBS: 53859.208 CFA3K-B/h VOID 1324.3412 75.6225
OBS: 53860.157 CFA3K-B/h VOID 1186.8610 92.9134
OBS: 53861.398 CFA3K-B/h VOID 1449.4387 89.4405
OBS: 53862.231 CFA3K-B/h VOID 1725.0428 184.2967
OBS: 53867.218 CFA3K-B/h VOID 1821.3770 298.5929
OBS: 53820.305 CFA3K-U/f VOID 33143.6245 1282.1091
OBS: 53820.309 CFA3K-U/f VOID 30005.4400 1326.5295
OBS: 53825.285 CFA3K-U/f VOID 39264.4935 1555.0492
OBS: 53825.289 CFA3K-U/f VOID 32749.1476 1387.5017
OBS: 53827.408 CFA3K-U/f VOID 36677.5232 1486.3749
OBS: 53827.412 CFA3K-U/f VOID 34769.6245 1345.0083
OBS: 53829.378 CFA3K-U/f VOID 25798.8294 1021.7488
OBS: 53829.382 CFA3K-U/f VOID 28654.9728 1134.8648
OBS: 53832.306 CFA3K-U/f VOID 19678.8629 815.6206
OBS: 53832.309 CFA3K-U/f VOID 20192.9607 818.3298
OBS: 53833.161 CFA3K-U/f VOID 19570.4134 1081.5010
OBS: 53833.226 CFA3K-U/f VOID 21047.4749 1260.0536
OBS: 53834.230 CFA3K-U/f VOID 16641.7886 1026.9528
OBS: 53842.132 CFA3K-U/f VOID 5829.0798 338.2332
OBS: 53843.250 CFA3K-U/f VOID 5223.9619 389.7272
OBS: 53843.254 CFA3K-U/f VOID 4524.8064 350.0701
OBS: 53844.172 CFA3K-U/f VOID 3701.6896 313.6632
OBS: 53844.175 CFA3K-U/f VOID 3147.7483 356.5996
OBS: 53845.230 CFA3K-U/f VOID 4010.5137 339.8314
OBS: 53845.234 CFA3K-U/f VOID 4032.7379 312.0003
OBS: 53846.187 CFA3K-U/f VOID 3541.6040 277.2647
OBS: 53846.190 CFA3K-U/f VOID 2945.7779 263.1767
OBS: 53848.238 CFA3K-U/f VOID 2333.4581 208.4718
OBS: 53848.242 CFA3K-U/f VOID 2649.7201 224.5244
OBS: 53849.247 CFA3K-U/f VOID 2654.6056 251.8332
OBS: 53849.250 CFA3K-U/f VOID 1137.6273 184.4116
OBS: 53861.402 CFA3K-U/f VOID 1545.9662 210.7354
OBS: 53820.297 CFA3K-V/j VOID 15848.9272 218.9529
OBS: 53825.277 CFA3K-V/j VOID 23270.1866 364.3413
OBS: 53827.406 CFA3K-V/j VOID 23248.7631 321.1817
OBS: 53829.376 CFA3K-V/j VOID 24819.8903 640.0553
OBS: 53831.177 CFA3K-V/j VOID 21498.0893 376.1951
OBS: 53832.297 CFA3K-V/j VOID 21837.3464 301.6829
OBS: 53833.159 CFA3K-V/j VOID 20989.3921 289.9684
OBS: 53833.220 CFA3K-V/j VOID 21697.0084 279.7612
OBS: 53834.228 CFA3K-V/j VOID 20007.8240 350.1169
OBS: 53836.276 CFA3K-V/j VOID 17139.5674 568.2795
OBS: 53836.332 CFA3K-V/j VOID 17506.5210 628.8167
OBS: 53837.225 CFA3K-V/j VOID 16951.1768 281.0166
OBS: 53838.229 CFA3K-V/j VOID 15602.7031 445.4728
OBS: 53839.227 CFA3K-V/j VOID 15374.4595 382.3167
OBS: 53840.245 CFA3K-V/j VOID 13880.3325 357.9460
OBS: 53841.224 CFA3K-V/j VOID 13639.5439 314.0505
OBS: 53842.126 CFA3K-V/j VOID 12439.4117 217.6773
OBS: 53843.248 CFA3K-V/j VOID 10626.7357 234.8934
OBS: 53844.170 CFA3K-V/j VOID 10607.1784 185.6150
OBS: 53845.228 CFA3K-V/j VOID 10120.4508 205.0606
OBS: 53846.184 CFA3K-V/j VOID 9375.6169 172.6989
OBS: 53848.236 CFA3K-V/j VOID 8978.4188 173.6516
OBS: 53849.244 CFA3K-V/j VOID 7863.2096 152.0823
OBS: 53851.213 CFA3K-V/j VOID 6735.9656 130.2803
OBS: 53857.335 CFA3K-V/j VOID 4036.4526 130.1151
OBS: 53859.206 CFA3K-V/j VOID 4157.1898 107.2056
OBS: 53860.154 CFA3K-V/j VOID 3028.3067 133.8754
OBS: 53861.390 CFA3K-V/j VOID 3338.8726 119.9290
OBS: 53862.228 CFA3K-V/j VOID 3763.5688 114.3861
OBS: 53865.358 CFA3K-V/j VOID 3191.5368 135.2126
OBS: 53866.158 CFA3K-V/j VOID 2627.8456 176.6779
OBS: 53867.215 CFA3K-V/j VOID 2498.0427 124.2377
OBS: 53820.301 CFA3K-i/l VOID 13097.8508 253.3255
OBS: 53825.281 CFA3K-i/l VOID 14321.8801 276.9995
OBS: 53827.404 CFA3K-i/l VOID 12930.0446 250.0800
OBS: 53828.366 CFA3K-i/l VOID 13316.8050 699.0923
OBS: 53831.175 CFA3K-i/l VOID 13073.7456 313.0639
OBS: 53832.301 CFA3K-i/l VOID 11705.7706 226.4013
OBS: 53833.218 CFA3K-i/l VOID 11282.3617 270.1674
