SURVEY: CFA3
SNID: 2001fh
IAUC: UNKNOWN
RA: 320.1770800
DEC: 44.3981100
MWEBV: 0.642 # MW E(B-V)
REDSHIFT_HELIO: 0.01299 +- 0.00100
REDSHIFT_CMB: 0.01211 +- 0.00093
VPEC: -105.271
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 52224.411
FILTERS: ABIRUVabcdefhjkltuvwxLC

#==============================
NOBS: 48
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 52220.093 CFA3S-B/b VOID 10884.2850 170.4152
OBS: 52221.075 CFA3S-B/b VOID 11397.2452 209.9373
OBS: 52222.061 CFA3S-B/b VOID 11673.4683 215.0253
OBS: 52225.096 CFA3S-B/b VOID 12393.6692 216.8768
OBS: 52228.062 CFA3S-B/b VOID 11261.5946 176.3228
OBS: 52231.103 CFA3S-B/b VOID 8661.6355 167.5247
OBS: 52235.098 CFA3S-B/b VOID 5505.5396 131.8357
OBS: 52257.059 CFA3S-B/b VOID 1014.8454 92.5326
OBS: 52258.058 CFA3S-B/b VOID 1088.4285 102.2491
OBS: 52267.083 CFA3S-B/b VOID 821.8639 101.4295
OBS: 52220.101 CFA3S-I/e VOID 36475.3917 772.6582
OBS: 52221.083 CFA3S-I/e VOID 38053.9684 736.0018
OBS: 52222.069 CFA3S-I/e VOID 37739.8312 625.6509
OBS: 52225.104 CFA3S-I/e VOID 34737.6118 607.8735
OBS: 52228.071 CFA3S-I/e VOID 31885.9933 646.0740
OBS: 52231.111 CFA3S-I/e VOID 25609.4333 518.8983
OBS: 52235.106 CFA3S-I/e VOID 21857.4734 503.2683
OBS: 52257.067 CFA3S-I/e VOID 10854.2535 359.8836
OBS: 52258.067 CFA3S-I/e VOID 11523.9127 445.7680
OBS: 52267.091 CFA3S-I/e VOID 7578.7916 251.2824
OBS: 52220.099 CFA3S-R/d VOID 27567.6540 431.6268
OBS: 52221.082 CFA3S-R/d VOID 29053.5907 428.1337
OBS: 52222.067 CFA3S-R/d VOID 28760.7240 529.7725
OBS: 52225.102 CFA3S-R/d VOID 32809.5148 483.4810
OBS: 52228.069 CFA3S-R/d VOID 30171.7016 472.3983
OBS: 52231.109 CFA3S-R/d VOID 24187.9913 400.9885
OBS: 52235.104 CFA3S-R/d VOID 19337.4770 338.3865
OBS: 52257.065 CFA3S-R/d VOID 5937.4479 191.3936
OBS: 52258.065 CFA3S-R/d VOID 6350.3813 169.6123
OBS: 52267.089 CFA3S-R/d VOID 3247.8787 194.4343
OBS: 52220.103 CFA3S-U/a VOID 9594.0063 821.7858
OBS: 52221.086 CFA3S-U/a VOID 9187.5560 753.1226
OBS: 52222.071 CFA3S-U/a VOID 8994.9758 679.3437
OBS: 52225.091 CFA3S-U/a VOID 8879.7349 523.4264
OBS: 52228.058 CFA3S-U/a VOID 6637.4307 415.7044
OBS: 52231.098 CFA3S-U/a VOID 4781.8946 303.8959
OBS: 52235.093 CFA3S-U/a VOID 2114.4626 198.6442
OBS: 52220.096 CFA3S-V/c VOID 16749.4353 293.0984
OBS: 52221.079 CFA3S-V/c VOID 18063.4277 299.4555
OBS: 52222.065 CFA3S-V/c VOID 18416.2064 322.2652
OBS: 52222.076 CFA3S-V/c VOID 19072.1726 298.6130
OBS: 52225.100 CFA3S-V/c VOID 20417.3877 338.4794
OBS: 52228.066 CFA3S-V/c VOID 20568.3842 284.1522
OBS: 52231.107 CFA3S-V/c VOID 17832.0052 312.0423
OBS: 52235.102 CFA3S-V/c VOID 13206.8780 255.4342
OBS: 52257.062 CFA3S-V/c VOID 3159.3677 177.4964
OBS: 52258.062 CFA3S-V/c VOID 3047.8962 112.2845
OBS: 52267.087 CFA3S-V/c VOID 2299.3240 148.2374
END_PHOTOMETRY:

# =============================================
# =============================================
NSPECTRA: 7

NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR SPECFLAG


SPECTRUM_ID: 1
SPECTRUM_MJD:  52220.20
SPECTRUM_NLAM:      1833
SPEC:   3773.39   3775.41 1.43688e-02 2.04640e-03 1
SPEC:   3775.41   3777.44 1.31093e-02 2.02280e-03 1
SPEC:   3777.44   3779.47 1.12118e-02 1.95626e-03 1
SPEC:   3779.47   3781.49 1.14674e-02 1.95645e-03 1
SPEC:   3781.49   3783.52 1.60468e-02 2.02777e-03 1
SPEC:   3783.52   3785.54 1.49759e-02 2.00520e-03 1
SPEC:   3785.54   3787.57 1.16079e-02 1.92031e-03 1
SPEC:   3787.57   3789.60 1.03146e-02 1.85279e-03 1
SPEC:   3789.60   3791.62 1.58570e-02 1.97781e-03 1
SPEC:   3791.62   3793.65 1.45239e-02 1.94138e-03 1
SPEC:   3793.65   3795.67 1.38913e-02 1.91650e-03 1
SPEC:   3795.67   3797.70 1.59103e-02 1.95306e-03 1
SPEC:   3797.70   3799.73 1.58273e-02 1.93140e-03 1
SPEC:   3799.73   3801.75 1.51848e-02 1.90753e-03 1
SPEC:   3801.75   3803.78 1.63914e-02 1.90270e-03 1
SPEC:   3803.78   3805.80 1.36070e-02 1.85288e-03 1
SPEC:   3805.80   3807.83 1.11580e-02 1.81820e-03 1
SPEC:   3807.83   3809.86 1.22129e-02 1.83712e-03 1
SPEC:   3809.86   3811.88 1.13585e-02 1.80046e-03 1
SPEC:   3811.88   3813.91 1.29876e-02 1.82739e-03 1
SPEC:   3813.91   3815.93 1.11834e-02 1.78724e-03 1
SPEC:   3815.93   3817.96 7.73977e-03 1.71437e-03 1
SPEC:   3817.96   3819.99 8.85399e-03 1.73019e-03 1
SPEC:   3819.99   3822.01 1.40757e-02 1.81095e-03 1
SPEC:   3822.01   3824.04 1.31154e-02 1.78528e-03 1
SPEC:   3824.04   3826.06 1.27884e-02 1.75530e-03 1
SPEC:   3826.06   3828.09 1.16094e-02 1.72684e-03 1
SPEC:   3828.09   3830.12 1.55313e-02 1.81876e-03 1
SPEC:   3830.12   3832.14 1.29460e-02 1.79174e-03 1
SPEC:   3832.14   3834.17 9.17159e-03 1.75118e-03 1
SPEC:   3834.17   3836.19 8.90425e-03 1.73839e-03 1
SPEC:   3836.19   3838.22 1.18285e-02 1.73680e-03 1
SPEC:   3838.22   3840.25 1.78515e-02 1.81415e-03 1
SPEC:   3840.25   3842.27 1.65958e-02 1.75500e-03 1
SPEC:   3842.27   3844.30 1.25091e-02 1.69000e-03 1
SPEC:   3844.30   3846.32 1.22529e-02 1.68179e-03 1
SPEC:   3846.32   3848.35 1.79495e-02 1.76215e-03 1
SPEC:   3848.35   3850.37 2.27283e-02 2.57346e-03 1
SPEC:   3850.37   3852.40 2.73955e-02 3.51180e-03 1
SPEC:   3852.40   3854.43 2.54639e-02 2.32500e-03 1
SPEC:   3854.43   3856.45 2.09272e-02 1.72990e-03 1
SPEC:   3856.45   3858.48 1.69573e-02 1.66642e-03 1
SPEC:   3858.48   3860.50 1.48019e-02 1.63141e-03 1
SPEC:   3860.50   3862.53 1.81902e-02 1.67428e-03 1
SPEC:   3862.53   3864.56 1.85443e-02 1.68270e-03 1
SPEC:   3864.56   3866.58 1.46283e-02 1.62349e-03 1
SPEC:   3866.58   3868.61 1.56828e-02 1.62733e-03 1
SPEC:   3868.61   3870.63 1.84459e-02 1.64896e-03 1
SPEC:   3870.63   3872.66 1.71143e-02 1.60927e-03 1
SPEC:   3872.66   3874.69 1.31790e-02 1.55381e-03 1
SPEC:   3874.69   3876.71 1.59220e-02 1.59808e-03 1
SPEC:   3876.71   3878.74 1.91213e-02 1.64169e-03 1
SPEC:   3878.74   3880.76 1.55012e-02 1.56953e-03 1
SPEC:   3880.76   3882.79 2.10412e-02 1.66254e-03 1
SPEC:   3882.79   3884.82 2.19880e-02 1.65474e-03 1
SPEC:   3884.82   3886.84 2.01249e-02 1.62007e-03 1
SPEC:   3886.84   3888.87 2.30079e-02 1.68677e-03 1
SPEC:   3888.87   3890.89 2.35437e-02 1.71707e-03 1
SPEC:   3890.89   3892.92 2.23656e-02 1.68517e-03 1
SPEC:   3892.92   3894.95 2.28374e-02 1.63795e-03 1
