SURVEY: CFA3
SNID: 2003u
IAUC: UNKNOWN
RA: 260.6902500
DEC: 62.1640000
MWEBV: 0.025 # MW E(B-V)
REDSHIFT_HELIO: 0.02630 +- 0.00100
REDSHIFT_CMB: 0.02614 +- 0.00099
VPEC: 149.432
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 52677.474
FILTERS: ABIRUVabcdefhjkltuvwxLC

#==============================
NOBS: 41
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 52670.525 CFA3S-B/b VOID 13893.1234 294.2980
OBS: 52673.531 CFA3S-B/b VOID 20606.2940 284.6760
OBS: 52686.534 CFA3S-B/b VOID 12234.8850 371.8549
OBS: 52745.464 CFA3S-B/b VOID 1089.4314 94.3164
OBS: 52750.365 CFA3S-B/b VOID 645.0597 92.6796
OBS: 52750.379 CFA3S-B/b VOID 767.7147 100.4033
OBS: 52762.447 CFA3S-B/b VOID 585.5984 88.9905
OBS: 52670.531 CFA3S-I/e VOID 16795.7723 340.3159
OBS: 52672.501 CFA3S-I/e VOID 20549.4389 1211.2661
OBS: 52673.537 CFA3S-I/e VOID 20625.2853 493.8931
OBS: 52680.429 CFA3S-I/e VOID 18655.2019 463.8989
OBS: 52686.539 CFA3S-I/e VOID 10834.2776 329.2862
OBS: 52705.522 CFA3S-I/e VOID 9817.4786 280.2988
OBS: 52745.472 CFA3S-I/e VOID 1452.1115 175.1987
OBS: 52750.373 CFA3S-I/e VOID 1009.2528 185.9044
OBS: 52750.386 CFA3S-I/e VOID 1357.6879 176.3107
OBS: 52761.452 CFA3S-I/e VOID 664.9668 140.8599
OBS: 52670.529 CFA3S-R/d VOID 16734.0020 277.4163
OBS: 52673.535 CFA3S-R/d VOID 23313.0888 300.5990
OBS: 52680.427 CFA3S-R/d VOID 25656.6418 330.8167
OBS: 52686.538 CFA3S-R/d VOID 16595.8615 443.2589
OBS: 52705.521 CFA3S-R/d VOID 8009.3968 162.2864
OBS: 52745.463 CFA3S-R/d VOID 2077.7812 262.1682
OBS: 52745.470 CFA3S-R/d VOID 2081.6121 78.6038
OBS: 52750.371 CFA3S-R/d VOID 1365.2111 110.6476
OBS: 52750.384 CFA3S-R/d VOID 1429.5515 121.1288
OBS: 52761.450 CFA3S-R/d VOID 1067.5785 71.7765
OBS: 52762.452 CFA3S-R/d VOID 840.2331 92.0887
OBS: 52670.522 CFA3S-U/a VOID 18264.1725 1026.1374
OBS: 52672.492 CFA3S-U/a VOID 22304.8856 1027.1779
OBS: 52673.528 CFA3S-U/a VOID 26399.7613 680.8222
OBS: 52686.530 CFA3S-U/a VOID 8480.0810 562.3519
OBS: 52705.511 CFA3S-U/a VOID 900.3264 151.7493
OBS: 52673.534 CFA3S-V/c VOID 20323.5785 243.3342
OBS: 52680.425 CFA3S-V/c VOID 22719.5731 481.2687
OBS: 52686.536 CFA3S-V/c VOID 17490.4169 338.2822
OBS: 52745.467 CFA3S-V/c VOID 1140.7755 88.2550
OBS: 52750.368 CFA3S-V/c VOID 1056.8179 164.4926
OBS: 52750.382 CFA3S-V/c VOID 1196.7410 104.7089
OBS: 52761.448 CFA3S-V/c VOID 1006.4685 84.3531
OBS: 52762.450 CFA3S-V/c VOID 797.9950 112.4479
END_PHOTOMETRY:

# =============================================
