Parameter Name                 Value
m0                             1.138063e-04
m0                             3.872850e+01
m0                             1.017677e+02
m0                             9.660841e+01
m0                             8.373552e+01
m0                             1.778312e+01
m0                             9.222860e+01
m0                             9.979415e+01
m0                             8.321932e+01
m0                             5.463472e+01
m0                             1.079770e+02
m0                             3.399748e+01
m0                             5.925812e-05
m0                             1.253708e-04
m0                             7.718083e-05
m0                             9.402693e-05
m0                             2.916239e+02
m0                             4.510587e+03
m0                             6.735132e+02
m0                             2.186521e+03
m0                             2.797766e+02
m0                             1.890423e-04
m0                             5.796557e-05
m0                             2.056873e-04
m0                             1.298009e-04
m0                             1.248139e-04
m0                             1.020114e-04
m0                             6.162244e+02
m0                             3.587550e+03
m0                             4.060635e+03
m0                             5.162208e+02
m0                             1.213747e-04
m0                             1.169038e-04
m0                             1.132745e-04
m0                             1.730613e-04
m0                             7.067385e-05
m0                             2.017696e+03
m0                             3.417474e+03
m0                             1.959029e+03
m0                             8.084435e+02
m0                             3.647969e+03
m0                             5.401012e+03
m0                             1.045502e+03
m0                             3.297032e-05
m0                             1.880395e-04
m0                             9.955119e-05
m0                             8.914166e-05
m0                             5.041509e-05
m0                             1.122292e-04
m0                             7.545262e-05
m0                             8.616700e-05
m0                             3.173344e+02
m0                             1.757905e+03
m0                             1.816652e+03
m0                             6.431070e+02
m0                             1.414892e+01
m0                             5.498900e-05
m0                             1.208822e+02
m0                             1.357687e+03
m0                             1.229829e+03
m0                             3.546774e+02
m0                             1.111171e-04
m0                             1.282499e-04
m0                             1.926077e-04
m0                             2.159278e-04
m0                             1.062922e-04
m0                             6.844980e-05
m0                             1.491584e-04
m0                             6.111298e+02
m0                             9.480471e+02
m0                             2.566503e+03
m0                             7.463871e-05
m0                             2.261156e+03
m0                             3.978083e+03
m0                             3.173415e+02
m0                             8.294658e-05
m0                             5.936619e-05
m0                             8.168755e-05
m0                             3.757544e+01
m0                             9.060792e+01
m0                             8.947947e+01
m0                             8.136054e+01
m0                             8.794535e+01
m0                             3.331847e+01
m0                             8.931410e+01
m0                             4.401417e+01
m0                             4.066582e+01
m0                             5.108547e+01
m0                             1.400516e+02
m0                             4.973289e+01
m0                             7.819909e+01
m0                             8.860161e+01
m0                             2.128935e+02
m0                             1.155991e+02
m0                             1.404123e+02
m0                             5.231120e+01
m0                             8.455681e-05
m0                             7.857524e-05
m0                             6.964129e-05
m0                             5.915902e-05
m0                             2.015485e-04
m0                             3.738885e-05
m0                             1.767455e-04
m0                             1.214879e-04
m0                             8.071730e-05
m0                             1.033241e-04
m0                             1.962491e-04
m0                             7.675348e-05
m0                             8.069920e-05
m0                             4.090550e+03
m0                             1.124403e-04
m0                             2.173460e+02
m0                             8.099555e-05
m0                             1.091057e+01
m0                             1.098324e+01
m0                             6.117649e+00
m0                             7.131251e-05
m0                             1.319195e-04
m0                             2.035969e+00
m0                             6.492743e-05
m0                             1.991909e+01
m0                             1.628721e-04
m0                             5.417160e+00
m0                             4.195626e+00
m0                             5.539678e+00
m0                             6.673816e-01
m0                             3.125424e+00
m0                             1.458864e-04
m0                             1.825625e+00
m0                             4.803629e+00
m0                             5.435825e-01
m0                             1.547994e-04
m0                             1.128322e-04
m0                             1.187673e-04
m0                             4.994885e-05
m0                             2.476108e+00
m0                             9.994998e-05
m0                             8.388410e-01
m0                             8.613635e-05
m0                             1.902846e-04
m0                             2.548696e+00
m0                             1.780572e-01
m0                             2.298021e+00
m0                             5.473052e+00
m0                             3.705837e+00
m0                             1.872307e+00
m0                             1.521933e+00
m0                             6.488944e-01
m0                             1.118333e+00
m0                             3.594407e+00
m0                             1.798778e-04
m0                             2.564360e-04
m0                             2.869002e+00
m0                             7.621907e+00
m0                             2.031027e+00
m0                             5.325512e-05
m0                             1.851690e-04
m0                             1.112248e-04
m0                             1.116463e-04
m0                             1.370541e-04
m0                             7.012894e-05
m0                             1.207339e-04
m0                             8.519077e-05
m0                             3.340571e+00
m0                             5.216351e-05
m0                             1.835740e-04
m0                             1.530519e-04
m0                             1.055467e-04
m0                             6.683587e-05
m0                             1.318667e-04
m0                             7.798612e-05
m0                             6.409598e-05
m0                             5.283822e-01
m0                             6.371761e-01
m0                             2.619117e+00
m0                             5.273201e+00
m0                             1.359029e+00
m0                             1.282204e+01
m0                             1.915438e+01
m0                             9.038403e+00
m0                             9.506708e-05
m0                             2.132821e+03
m0                             1.546014e-04
m0                             6.530547e-05
m0                             1.271070e-04
m0                             1.562460e-04
m0                             8.170055e-05
m0                             1.613467e-04
m0                             7.933140e-05
m0                             6.111638e-05
m0                             5.704659e-05
m0                             1.650000e-04
m0                             5.319531e+01
m0                             2.418734e+01
m0                             1.701705e+02
m0                             6.115691e+02
m0                             3.068903e+02
m0                             1.318613e+02
m0                             5.119895e+02
m0                             2.591550e+02
m0                             3.651621e+02
m0                             3.932042e+02
m0                             5.106162e+02
m0                             8.526578e-05
m0                             7.959957e+02
m0                             8.264311e-05
m0                             1.657643e+02
m0                             1.142568e-04
m0                             5.450345e+00
m0                             1.913698e-04
m0                             1.115305e-04
m0                             2.241059e+00
m0                             3.650201e-01
m0                             1.454405e+00
m0                             1.113498e-03
m0                             3.514979e-01
m0                             6.863802e-05
m0                             9.459408e-01
m0                             6.259163e-02
m0                             5.096037e-05
m0                             1.429701e-01
m0                             1.180594e-01
m0                             1.452403e-04
m0                             2.477372e-01
m0                             1.426556e-01
m0                             1.813122e-04
m0                             1.393978e-04
m0                             1.273774e-01
m0                             2.431348e-01
m0                             6.676581e-01
m0                             2.002842e-01
m0                             1.205772e-04
m0                             6.715097e-02
m0                             5.214989e-02
m0                             5.458402e-02
m0                             1.069834e-01
m0                             1.536303e-04
m0                             5.038868e-02
m0                             7.035976e-02
m0                             1.351079e-04
m0                             3.049167e-02
m0                             3.760557e-02
m0                             1.058431e-01
m0                             3.474215e-02
m0                             4.755307e-02
m0                             7.151293e-05
m0                             1.241900e-01
m0                             1.610972e-01
m0                             1.400637e-04
m0                             2.115701e-04
m0                             1.347357e-04
m0                             8.835710e-02
m0                             1.342153e-01
m0                             2.325825e-01
m0                             2.054457e-01
m0                             2.447422e-01
m0                             1.940051e-01
m0                             1.363672e-01
m0                             1.323372e-01
m0                             5.231137e-05
m0                             1.505173e-01
m0                             8.114745e-02
m0                             1.583277e-01
m0                             1.512182e-01
m0                             6.303835e-02
m0                             2.072538e-01
m0                             6.050226e-02
m0                             1.903460e-01
m0                             5.869615e-02
m0                             7.314509e-02
m0                             1.422379e-04
m0                             4.092396e-05
m0                             8.521543e-05
m0                             1.333343e-04
m0                             4.500775e-05
m0                             1.481589e-04
m0                             1.004047e+01
m0                             1.226278e-04
m0                             8.652097e-05
m0                             4.092753e+01
m0                             3.578579e+01
m0                             3.864005e+01
m0                             2.934405e+02
m0                             2.224020e+02
m0                             2.980620e+02
m0                             2.391523e+02
m0                             3.489968e+01
m0                             2.540737e+01
m0                             2.519800e+02
m0                             6.540206e+02
m0                             1.952520e+02
m0                             5.300296e+02
m0                             3.486611e+02
m0                             4.189420e+02
m0                             4.596476e+02
m0                             2.633175e+02
m0                             2.867406e+02
m0                             3.483543e+02
m0                             2.077627e+03
m0                             4.124244e+02
m0                             1.009497e-04
m0                             4.283217e+01
m0                             1.464260e-04
m0                             2.061486e+00
m0                             5.723786e-05
m0                             5.234445e-01
m0                             8.124834e-01
m0                             3.501280e-01
m0                             5.300505e-01
m0                             1.328384e-04
m0                             2.743869e-01
m0                             2.058631e-01
m0                             7.411467e-01
m0                             7.562035e-01
m0                             3.241943e-01
m0                             3.384099e-01
m0                             4.022255e-01
m0                             2.430213e-01
m0                             2.498567e-01
m0                             4.712812e-01
m0                             3.638005e-01
m0                             9.080937e-01
m0                             3.205337e-01
m0                             2.194684e-01
