Parameter Name                 Value
m0                             1.345435059134802e-02
m0                             1.330128129921155e-02
m0                             1.374134983284559e-02
m0                             1.371851218912223e-02
m0                             1.389703572756272e-02
m0                             1.395840847036609e-02
m0                             1.416619364494165e-02
m0                             1.436040729446763e-02
m0                             1.563225059598263e-02
m0                             1.804029038739686e-02
m0                             2.971620511859219e-02
m0                             4.895261966599070e-02
m0                             5.642529264719560e-02
m0                             1.061606510104725e-01
m0                             1.117366975380951e-01
m0                             8.416196431193576e-02
m0                             9.327898488350750e-02
m0                             8.592281222553097e-02
m0                             4.650293259076202e-02
m0                             -6.080240470765163e-02
m0                             -1.318914566587410e-01
m0                             -9.410116056543973e-02
m0                             -7.304942039926091e-02
m0                             -2.278582056387280e-02
m0                             -2.660267937438185e-02
m0                             -3.549686966993464e-02
m0                             -3.527648094189960e-02
m0                             -4.308685068049919e-02
m0                             -3.149956179500912e-02
m0                             -2.684242346678626e-02
m0                             -1.967484744491462e-02
m0                             -2.824914079920005e-02
m0                             -1.385718305588519e-02
m0                             -1.023218447589831e-02
m0                             -1.291158907757702e-02
m0                             -2.574229822440497e-02
m0                             -2.446186003199950e-02
m0                             -2.514991375157014e-02
m0                             -3.210588926621478e-02
m0                             -1.616377272749504e-02
m0                             -2.341911886498740e-03
m0                             5.324639092621118e-04
m0                             -1.104212567112733e-02
m0                             2.134887619450302e-02
m0                             -3.629043776268375e-02
m0                             1.769978310171012e-02
m0                             -1.106591673134010e-02
m0                             8.992861619171255e-03
m0                             6.951873029438030e-03
m0                             1.904460619631556e-02
m0                             6.184976517166234e-03
m0                             1.524543135683668e-02
m0                             9.940126723522824e-03
m0                             1.081816686260082e-02
m0                             1.914558617233047e-02
m0                             -1.052699500092182e-04
m0                             -3.752436076286098e-03
m0                             5.432358659702661e-03
m0                             9.543003416661757e-03
m0                             2.236010084495403e-02
m0                             2.966298554146070e-03
m0                             4.083243183934739e-02
m0                             -9.377672686137777e-03
m0                             4.321391512473334e-02
m0                             5.248682455969041e-03
m0                             7.620363297310279e-03
m0                             -1.237527793661819e-03
m0                             7.238702017731815e-03
m0                             4.025300606629044e-03
m0                             3.725128215203473e-03
m0                             5.862637573021801e-03
m0                             2.265533750342479e-03
m0                             -2.177992118106940e-03
m0                             8.893779806367645e-04
m0                             -5.372568873116313e-03
m0                             -4.781665072088019e-03
m0                             3.427672711973907e-03
m0                             7.970637899233189e-03
m0                             1.079315254780980e-02
m0                             -2.036343804494247e-03
m0                             7.489281111030850e-03
m0                             8.751551463079451e-03
m0                             5.088669730843358e-03
m0                             -2.377729390145275e-04
m0                             8.058796603822980e-04
m0                             1.205357372033885e-03
m0                             3.968934400874438e-03
m0                             6.721681019323352e-03
m0                             6.180083947114019e-03
m0                             5.817057041453126e-03
m0                             5.443313303951191e-03
m0                             4.393966257817549e-03
m0                             4.126502931804841e-03
m0                             7.387084570253741e-03
m0                             8.309055824941141e-03
m0                             1.139439929166004e-02
m0                             1.160589918321130e-02
m0                             2.159512063713396e-02
m0                             2.097636780291098e-02
m0                             2.223725913387939e-02
m0                             2.165707919337532e-02
m0                             2.142133851761379e-02
m0                             2.020940026512760e-02
m0                             1.844196973619216e-02
m0                             1.678745018120116e-02
m0                             1.508176192856271e-02
m0                             1.334309146791253e-02
m0                             1.190898936508246e-02
m0                             1.056159970878418e-02
m0                             9.315101182950813e-03
m0                             7.897978010346335e-03
m0                             6.732942756719327e-03
m0                             5.225092943991960e-03
m0                             4.052851486847098e-03
m0                             3.243065333903517e-03
m0                             2.385068132665867e-03
m0                             1.547651969732041e-03
m0                             1.153939847561082e-03
m0                             1.024594861428170e-03
m0                             8.293262421613956e-04
m0                             6.844231349464505e-04
m0                             5.650662826065237e-04
m0                             4.396207088800299e-04
m0                             2.375262056499281e-04
m0                             1.004225236070302e-04
m0                             1.034362570431397e-04
m0                             1.345878193608288e-02
m0                             1.329417099064734e-02
m0                             1.375011844250393e-02
m0                             1.371627079878173e-02
m0                             1.389620299914433e-02
m0                             1.396598685107720e-02
m0                             1.416355638460614e-02
m0                             1.440301068267998e-02
m0                             1.554831313139483e-02
m0                             1.831321287581896e-02
m0                             2.834314830769654e-02
m0                             4.896332549223190e-02
m0                             6.021599171197482e-02
m0                             9.877382879153308e-02
m0                             1.075767277907655e-01
m0                             9.666487660754637e-02
m0                             9.204692425544823e-02
m0                             9.019174561892959e-02
m0                             4.317665276564898e-02
m0                             -1.238368482513178e-01
m0                             -2.320213752505800e-01
m0                             -1.506765607396720e-01
m0                             -1.301301821231801e-01
m0                             -6.561476907536851e-02
m0                             -1.079514055980249e-01
m0                             -1.244976145693593e-01
m0                             -1.048139442413969e-01
m0                             -1.256068155642278e-01
m0                             -1.170774200460718e-01
m0                             -8.771658206322314e-02
m0                             -5.738460537221085e-02
m0                             -9.798663891618356e-02
m0                             -5.861577396059546e-02
m0                             -6.202528164271984e-02
m0                             -6.228402575037852e-02
m0                             -8.013836944568806e-02
m0                             -6.070487421396178e-02
m0                             -7.117003816773786e-02
m0                             -6.338399284991697e-02
m0                             -5.078166723685661e-02
m0                             -2.023746264888379e-02
m0                             -3.440974295251050e-02
m0                             -3.083051017064039e-02
m0                             -3.985853581129806e-02
m0                             -2.549515627568471e-02
m0                             -2.537100458798619e-02
m0                             -1.461033767173498e-02
m0                             -2.097586796332999e-02
m0                             -1.746307982701648e-02
m0                             -3.010975813524204e-03
m0                             -1.247434712457461e-02
m0                             -2.572058895245447e-02
m0                             -2.611174639368643e-02
m0                             -2.942462023855462e-02
m0                             -3.121460952050328e-02
m0                             -2.635650597044036e-02
m0                             -2.316089793208108e-02
m0                             -1.839105137096781e-02
m0                             -1.535865561139632e-02
m0                             -2.225335650581140e-02
m0                             -2.211168081380361e-02
m0                             -2.249393370486551e-02
m0                             -2.323989116596160e-02
m0                             -1.350598653680626e-02
m0                             -2.311227940508631e-02
m0                             -2.641640619845776e-02
m0                             -1.540644875101196e-02
m0                             -2.364102630560069e-02
m0                             -2.218504369659615e-02
m0                             -2.227949970260444e-02
m0                             -1.931271679852859e-02
m0                             -1.899180275181602e-02
m0                             -2.264715966469770e-02
m0                             -1.839484236561504e-02
m0                             -2.471887210694721e-02
m0                             -2.079207789381824e-02
m0                             -7.921490843668543e-03
m0                             2.779949111535278e-03
m0                             5.820417871520924e-03
m0                             -1.439728004645353e-02
m0                             2.184707923767476e-03
m0                             2.282421793173951e-03
m0                             2.243284192871810e-04
m0                             -5.353145196161965e-03
m0                             -4.801960470673501e-03
m0                             -4.544576030064137e-03
m0                             -1.957547464002933e-03
m0                             2.999696000882433e-03
m0                             2.360817892671886e-03
m0                             1.979817188180692e-03
m0                             1.758602005159411e-03
m0                             9.195960245645110e-04
m0                             8.785703020345519e-04
m0                             4.733902729629010e-03
m0                             6.308124251674537e-03
m0                             9.679710063033345e-03
m0                             9.992129896150800e-03
m0                             2.223118827232156e-02
m0                             2.115409233987297e-02
m0                             2.285343783390261e-02
m0                             2.201147925810064e-02
m0                             2.172928418495209e-02
m0                             2.066088410717719e-02
m0                             1.864731179569587e-02
m0                             1.694886985045205e-02
m0                             1.516390483297729e-02
m0                             1.336827963669113e-02
m0                             1.191876859999932e-02
m0                             1.050730930816208e-02
m0                             9.270446503399535e-03
m0                             7.887245589509770e-03
m0                             6.589364908117866e-03
m0                             5.125726310610194e-03
m0                             4.062960741423378e-03
m0                             3.160521785963777e-03
m0                             2.324988528631584e-03
m0                             1.499300386851410e-03
m0                             1.186598409796217e-03
m0                             1.015705733801845e-03
m0                             8.310732189366770e-04
m0                             6.840931191070445e-04
m0                             5.651805115656259e-04
m0                             4.394719181506474e-04
m0                             2.379222497690672e-04
m0                             1.000705643880851e-04
m0                             1.037072482425949e-04
m0                             1.343864732167086e-02
m0                             1.332402644479855e-02
m0                             1.371238036743561e-02
m0                             1.372504826671353e-02
m0                             1.389995985417969e-02
m0                             1.392039089684637e-02
m0                             1.415965230320785e-02
m0                             1.417030843665394e-02
m0                             1.598344265854547e-02
m0                             1.684798038616738e-02
m0                             3.625982349349453e-02
m0                             4.831304306533277e-02
